	Database	OrgGene	Gene	SeqID	EValue	Bitscore	AlnLength
11797	Zehr	nifH	anfH	AEC13402.1|Bradyrhizobium_sp._1	3.9e-97	323.5	220
1055	Buckley	nifH	nifH	GU111822_1	4e-97	323.4	155
1662	Buckley	nifH	vnfH	FJ008482_1	4e-97	323.6	162
14817	Zehr	nifH	nflH	AAQ12257.1|Leptospirillum_ferrooxidans_1	4.1e-97	323.3	249
325	Buckley	nifH	anfH	HQ259535_1	4.1e-97	323.5	220
11798	Zehr	nifH	anfH	CAD43946.1|Sinorhizobium_sp._1	4.2e-97	323.4	211
2104	Buckley	nifH	nflH	AF547999_1	4.2e-97	323.3	249
13837	Zehr	nifH	vnfH	ACI26160.1|uncultured_soil_1	4.3e-97	323.5	162
3537	FunGene	nifD	vnfD	P55170	4.5e-97	319.0	368
9865	Mise	nifH	nifH	WP_014255458.1	4.5e-97	318.8	267
9866	Mise	nifH	nifH	WP_054261180.1	4.6e-97	318.8	267
11042	Mise	nifH	nifH	WP_066717783.1	4.6e-97	317.0	273
3538	FunGene	nifD	vnfD	B9X2C0	4.8e-97	318.9	458
12862	Zehr	nifH	nifH	ACI26249.1|uncultured_soil_1	4.8e-97	323.1	163
12863	Zehr	nifH	nifH	AEG18043.1|Methanobacterium_sp._1	4.8e-97	323.1	266
11043	Mise	nifH	nifH	WP_148137413.1	4.9e-97	316.9	273
9867	Mise	nifH	nifH	WP_075753806.1	5e-97	318.7	267
326	Buckley	nifH	anfH	EU177585_1	5.1e-97	323.1	260
14818	Zehr	nifH	nflH	BAF96808.1|uncultured_archaeon_1	5.1e-97	323.0	225
3539	FunGene	nifD	vnfD	B8DR77	5.3e-97	318.7	375
14819	Zehr	nifH	nflH	AEB67348.1|Methanosaeta_concilii_1	5.4e-97	322.9	237
3540	FunGene	nifD	vnfD	Q53UA0	5.4e-97	318.7	460
11799	Zehr	nifH	anfH	ADN37126.1|Methanoplanus_petrolearius_1	5.5e-97	323.0	273
1056	Buckley	nifH	nifH	FJ008203_1	5.6e-97	322.9	162
14820	Zehr	nifH	nflH	AGB19221.1|Thermoanaerobacterium_thermosaccharolyticum_1	5.6e-97	322.9	238
9868	Mise	nifH	nifH	WP_020429374.1	5.6e-97	318.5	273
327	Buckley	nifH	anfH	JN578821_1	5.7e-97	323.0	220
12864	Zehr	nifH	nifH	ACI26174.1|uncultured_soil_1	5.8e-97	322.8	163
1057	Buckley	nifH	nifH	FJ008526_1	5.8e-97	322.9	162
9869	Mise	nifH	nifH	WP_072770919.1	5.8e-97	318.5	273
11044	Mise	nifH	nifH	WP_211141284.1	5.9e-97	316.6	265
10942	Mise	nifH	anfH	WP_010870393.1	5.9e-97	316.7	271
1663	Buckley	nifH	vnfH	FJ008517_1	6e-97	323.0	162
9870	Mise	nifH	nifH	WP_041796112.1	6.1e-97	318.4	267
11124	Mise	nifH	vnfH	WP_044161274.1	6.2e-97	316.7	267
12865	Zehr	nifH	nifH	ACZ53854.1|uncultured_soil_1	6.3e-97	322.7	156
11800	Zehr	nifH	anfH	ACX47346.1|Mesorhizobium_sp._1	6.4e-97	322.8	221
13838	Zehr	nifH	vnfH	ACI26177.1|uncultured_soil_1	6.6e-97	322.8	163
329	Buckley	nifH	anfH	AJ505315_1	6.6e-97	322.8	211
328	Buckley	nifH	anfH	FJ745295_1	6.6e-97	322.8	221
8277	Mise	nifH	nflH	WP_185539462.1	6.6e-97	319.9	269
12866	Zehr	nifH	nifH	ACI26206.1|uncultured_soil_1	6.7e-97	322.6	163
14821	Zehr	nifH	nflH	EGS32192.1|Megasphaera_sp._1	6.8e-97	322.6	250
330	Buckley	nifH	anfH	FJ807385_1	7e-97	322.7	205
13839	Zehr	nifH	vnfH	ABQ01540.1|uncultured_soil_1	7.1e-97	322.8	162
12867	Zehr	nifH	nifH	ACI25942.1|uncultured_soil_1	7.3e-97	322.5	163
11801	Zehr	nifH	anfH	ACO36750.1|uncultured_bacterium_1	7.3e-97	322.6	205
1664	Buckley	nifH	vnfH	EF521120_1	7.3e-97	322.8	162
12868	Zehr	nifH	nifH	ACI25853.1|uncultured_soil_1	7.4e-97	322.5	162
331	Buckley	nifH	anfH	FJ807369_1	7.6e-97	322.6	205
11802	Zehr	nifH	anfH	AFO55049.1|uncultured_nitrogen-fixing_1	7.6e-97	322.5	154
12869	Zehr	nifH	nifH	CBZ41594.1|uncultured_bacterium_1	7.8e-97	322.4	152
11803	Zehr	nifH	anfH	ABO93287.1|Mesorhizobium_sp._1	8e-97	322.5	231
332	Buckley	nifH	anfH	EF446916_1	8.2e-97	322.5	231
1665	Buckley	nifH	vnfH	FJ008492_1	8.3e-97	322.6	162
8278	Mise	nifH	nflH	WP_126079033.1	8.5e-97	319.5	269
1058	Buckley	nifH	nifH	JN600442_1	8.8e-97	322.3	156
12870	Zehr	nifH	nifH	EHP85405.1|Methanotorris_formicicus_1	9e-97	322.2	276
12871	Zehr	nifH	nifH	ACI25882.1|uncultured_soil_1	9.1e-97	322.2	162
14822	Zehr	nifH	nflH	ADK15370.1|Clostridium_ljungdahlii_1	9.3e-97	322.1	250
9871	Mise	nifH	nifH	WP_080066050.1	9.4e-97	317.8	272
10161	Mise	nifH	vnfH	WP_013799344.1	9.6e-97	317.9	273
12872	Zehr	nifH	nifH	ACI26240.1|uncultured_soil_1	9.8e-97	322.1	163
10162	Mise	nifH	vnfH	WP_013799550.1	9.9e-97	317.9	276
9872	Mise	nifH	nifH	WP_058302288.1	1e-96	317.6	273
12873	Zehr	nifH	nifH	ACI25844.1|uncultured_soil_1	1e-96	322.0	162
3541	FunGene	nifD	vnfD	B8EJ24	1.1e-96	317.6	443
14823	Zehr	nifH	nflH	EDR47172.1|Dorea_formicigenerans_1	1.1e-96	322.0	246
9873	Mise	nifH	nifH	WP_150267917.1	1.1e-96	317.5	273
14824	Zehr	nifH	nflH	EHQ88895.1|Desulfosporosinus_youngiae_1	1.2e-96	321.8	265
1666	Buckley	nifH	vnfH	DQ177006_1	1.2e-96	322.1	178
13840	Zehr	nifH	vnfH	EKF86281.1|Methanobacterium_formicicum_1	1.2e-96	322.0	267
1059	Buckley	nifH	nifH	FJ008581_1	1.2e-96	321.8	162
9874	Mise	nifH	nifH	WP_090931858.1	1.2e-96	317.5	267
14826	Zehr	nifH	nflH	EFR65342.1|Eubacterium_cellulosolvens_1	1.3e-96	321.7	248
3542	FunGene	nifD	vnfD	A1AUP0	1.3e-96	317.5	429
13841	Zehr	nifH	vnfH	AGI96624.1|uncultured_bacterium_1	1.3e-96	321.8	153
9520	Mise	nifH	anfH	WP_015732962.1	1.3e-96	317.4	270
14825	Zehr	nifH	nflH	AAM05435.1|Methanosarcina_acetivorans_1	1.3e-96	321.7	267
12874	Zehr	nifH	nifH	ACI25909.1|uncultured_soil_1	1.3e-96	321.7	163
10943	Mise	nifH	anfH	WP_048202013.1	1.4e-96	315.4	271
14827	Zehr	nifH	nflH	ACN13985.1|Desulfobacterium_autotrophicum_1	1.4e-96	321.6	264
14828	Zehr	nifH	nflH	AGN26065.1|Candidatus_Methanomassiliicoccus_1	1.4e-96	321.6	265
13842	Zehr	nifH	vnfH	ACI26182.1|uncultured_soil_1	1.4e-96	321.8	163
2105	Buckley	nifH	nflH	NC_009051_1	1.4e-96	321.7	225
3042	FunGene	nifD	anfD	A1AUP0	1.5e-96	317.2	436
12875	Zehr	nifH	nifH	EKQ55605.1|water_sample)_1	1.6e-96	321.4	266
1060	Buckley	nifH	nifH	FJ008538_1	1.7e-96	321.4	162
9875	Mise	nifH	nifH	WP_149733969.1	1.7e-96	316.9	268
1061	Buckley	nifH	nifH	FJ008535_1	1.7e-96	321.3	162
11804	Zehr	nifH	anfH	ABV44660.1|Bradyrhizobium_sp._1	1.7e-96	321.4	237
12877	Zehr	nifH	nifH	EFF64704.1|Turicibacter_sanguinis_1	1.8e-96	321.2	249
12876	Zehr	nifH	nifH	ACI26220.1|uncultured_soil_1	1.8e-96	321.2	163
333	Buckley	nifH	anfH	EU113233_1	1.8e-96	321.4	237
11125	Mise	nifH	vnfH	WP_050355170.1	1.8e-96	315.2	269
1062	Buckley	nifH	nifH	FJ008185_1	1.8e-96	321.3	162
12878	Zehr	nifH	nifH	ACI25935.1|uncultured_soil_1	1.9e-96	321.1	163
1063	Buckley	nifH	nifH	FJ008274_1	1.9e-96	321.2	162
13843	Zehr	nifH	vnfH	ADC47316.1|Methanobrevibacter_ruminantium_1	1.9e-96	321.3	270
14829	Zehr	nifH	nflH	AGI85899.1|Candidatus_Methanomethylophilus_1	2e-96	321.1	262
9876	Mise	nifH	nifH	WP_020814319.1	2e-96	316.7	270
1064	Buckley	nifH	nifH	FR822670_1	2e-96	321.1	153
3543	FunGene	nifD	vnfD	B8FAC1	2.2e-96	316.7	364
14830	Zehr	nifH	nflH	ACT67943.1|Mesorhizobium_sp._1	2.2e-96	320.9	252
10163	Mise	nifH	vnfH	WP_038671792.1	2.3e-96	316.7	271
2106	Buckley	nifH	nflH	9701848AJ515294_1	2.3e-96	320.9	243
334	Buckley	nifH	anfH	CABR01000056_1	2.3e-96	321.0	229
14831	Zehr	nifH	nflH	BAF48338.1|Amorphomonas_oryzae_1	2.3e-96	320.9	240
2107	Buckley	nifH	nflH	AB233495_1	2.4e-96	320.9	240
10164	Mise	nifH	vnfH	WP_188039485.1	2.4e-96	316.6	270
13844	Zehr	nifH	vnfH	ACI26224.1|uncultured_soil_1	2.4e-96	321.0	163
12879	Zehr	nifH	nifH	AEG17581.1|Methanobacterium_sp._1	2.4e-96	320.8	269
13845	Zehr	nifH	vnfH	ACI26161.1|uncultured_soil_1	2.5e-96	321.0	162
13846	Zehr	nifH	vnfH	ACI25836.1|uncultured_soil_1	2.5e-96	320.9	162
14832	Zehr	nifH	nflH	AEL96952.1|Bradyrhizobium_genosp._1	2.5e-96	320.7	245
335	Buckley	nifH	anfH	AP009049_3_1	2.6e-96	320.8	199
13847	Zehr	nifH	vnfH	ACZ53854.1|uncultured_soil_1	2.6e-96	320.9	156
2108	Buckley	nifH	nflH	AB489138_1	2.6e-96	320.7	236
1065	Buckley	nifH	nifH	FJ008572_1	2.6e-96	320.8	162
12880	Zehr	nifH	nifH	ACZ53891.1|uncultured_soil_1	2.7e-96	320.6	156
12881	Zehr	nifH	nifH	ACZ53922.1|uncultured_soil_1	2.7e-96	320.6	156
9877	Mise	nifH	nifH	WP_065076964.1	2.7e-96	316.3	267
1066	Buckley	nifH	nifH	AY601069_1	2.8e-96	320.6	153
10165	Mise	nifH	vnfH	WP_038671808.1	2.8e-96	316.4	267
11126	Mise	nifH	vnfH	WP_131918756.1	2.8e-96	314.6	271
1667	Buckley	nifH	vnfH	FJ008445_1	2.8e-96	320.8	162
13848	Zehr	nifH	vnfH	AGI96671.1|uncultured_Dechloromonas_1	2.9e-96	320.7	153
14833	Zehr	nifH	nflH	EFM00078.1|Ruminococcus_albus_1	3e-96	320.5	250
13849	Zehr	nifH	vnfH	ACI26188.1|uncultured_soil_1	3e-96	320.7	162
12882	Zehr	nifH	nifH	EFG96608.1|Clostridium_lentocellum_1	3e-96	320.5	249
2109	Buckley	nifH	nflH	CP001666_2_1	3.1e-96	320.5	218
14835	Zehr	nifH	nflH	ABP68043.1|Caldicellulosiruptor_saccharolyticus_1	3.2e-96	320.4	213
14834	Zehr	nifH	nflH	BAK47519.1|Clostridium_sp._1	3.2e-96	320.4	250
11805	Zehr	nifH	anfH	ADZ10312.1|Methanobacterium_sp._1	3.2e-96	320.5	270
2110	Buckley	nifH	nflH	gi_145408661_1	3.2e-96	320.4	213
1668	Buckley	nifH	vnfH	FJ648715_1	3.3e-96	320.6	155
11127	Mise	nifH	vnfH	WP_148137413.1	3.3e-96	314.4	272
12884	Zehr	nifH	nifH	AGO57869.1|uncultured_nitrogen-fixing_1	3.3e-96	320.3	153
12883	Zehr	nifH	nifH	ACI25925.1|uncultured_soil_1	3.3e-96	320.4	162
3043	FunGene	nifD	anfD	Q72WS7	3.3e-96	316.1	368
1067	Buckley	nifH	nifH	FJ008241_1	3.3e-96	320.4	162
13850	Zehr	nifH	vnfH	ACN96117.1|Cupriavidus_sp._1	3.3e-96	320.5	155
14836	Zehr	nifH	nflH	CDE16467.1|Clostridium_sp._1	3.4e-96	320.3	249
1669	Buckley	nifH	vnfH	FJ008509_1	3.6e-96	320.5	162
14837	Zehr	nifH	nflH	EHP07423.1|Holophaga_foetida_1	3.7e-96	320.2	263
9878	Mise	nifH	nifH	WP_025697427.1	3.8e-96	315.8	273
11806	Zehr	nifH	anfH	ACO36762.1|uncultured_bacterium_1	3.8e-96	320.2	205
3544	FunGene	nifD	vnfD	B9M0S3	3.8e-96	315.9	428
9879	Mise	nifH	nifH	WP_113018976.1	3.8e-96	315.8	273
3545	FunGene	nifD	vnfD	Q2J1I0	4.1e-96	315.8	457
11807	Zehr	nifH	anfH	EEX77752.1|Selenomonas_sputigena_1	4.2e-96	320.1	270
9880	Mise	nifH	nifH	WP_025334792.1	4.3e-96	315.6	273
1068	Buckley	nifH	nifH	FJ008309_1	4.3e-96	320.0	162
3546	FunGene	nifD	vnfD	C6MRS8	4.4e-96	315.7	428
1670	Buckley	nifH	vnfH	FJ008180_1	4.4e-96	320.2	162
12885	Zehr	nifH	nifH	ACI26241.1|uncultured_soil_1	4.5e-96	319.9	163
1069	Buckley	nifH	nifH	FJ008552_1	4.5e-96	320.0	162
1671	Buckley	nifH	vnfH	FJ008493_1	4.6e-96	320.1	162
9881	Mise	nifH	nifH	WP_212904821.1	4.6e-96	315.5	267
12886	Zehr	nifH	nifH	ACI25951.1|uncultured_soil_1	4.7e-96	319.9	162
2111	Buckley	nifH	nflH	JF266686_1	4.8e-96	319.9	245
9882	Mise	nifH	nifH	WP_092071615.1	4.8e-96	315.4	268
9883	Mise	nifH	nifH	WP_011973224.1	4.9e-96	315.4	276
12887	Zehr	nifH	nifH	ABC21599.1|Rhodospirillum_rubrum_1	4.9e-96	319.8	265
13851	Zehr	nifH	vnfH	ADL58617.1|Methanothermobacter_marburgensis_1	4.9e-96	320.0	269
1672	Buckley	nifH	vnfH	FJ008203_1	5.1e-96	320.0	162
13852	Zehr	nifH	vnfH	ACI25930.1|uncultured_soil_1	5.1e-96	319.9	163
3547	FunGene	nifD	vnfD	B5ECQ3	5.1e-96	315.5	428
11808	Zehr	nifH	anfH	AFM68950.1|Pseudomonas_sp._1	5.3e-96	319.8	238
1070	Buckley	nifH	nifH	EU544211_1	5.3e-96	319.7	153
14838	Zehr	nifH	nflH	BAE85651.1|Desulfitobacterium_hafniense_1	5.4e-96	319.6	266
3044	FunGene	nifD	anfD	B9M0S3	5.5e-96	315.3	427
11809	Zehr	nifH	anfH	ABX55787.1|Mesorhizobium_caraganae_1	5.6e-96	319.7	224
13853	Zehr	nifH	vnfH	ACI26240.1|uncultured_soil_1	5.7e-96	319.8	162
12889	Zehr	nifH	nifH	EPZ58109.1|Clostridium_sordellii_1	5.8e-96	319.6	250
14839	Zehr	nifH	nflH	EKQ58112.1|Clostridium_sp._1	5.8e-96	319.5	219
12888	Zehr	nifH	nifH	ACT67988.1|Bradyrhizobium_japonicum_1	5.8e-96	319.6	152
11128	Mise	nifH	vnfH	WP_080460692.1	5.9e-96	313.5	268
1071	Buckley	nifH	nifH	GQ289579_1	6e-96	319.6	152
3548	FunGene	nifD	vnfD	B3DXX6	6.3e-96	315.2	458
12890	Zehr	nifH	nifH	ACT67975.1|Bradyrhizobium_japonicum_1	6.5e-96	319.4	153
2112	Buckley	nifH	nflH	AB519450_1	6.5e-96	319.4	239
11129	Mise	nifH	vnfH	WP_206582165.1	6.7e-96	313.3	272
9884	Mise	nifH	nifH	WP_039304722.1	6.8e-96	314.9	274
13854	Zehr	nifH	vnfH	ACI25909.1|uncultured_soil_1	6.8e-96	319.5	162
1072	Buckley	nifH	nifH	GQ289565_1	6.8e-96	319.4	153
10166	Mise	nifH	vnfH	WP_072770919.1	6.8e-96	315.1	272
1673	Buckley	nifH	vnfH	DQ177036_1	6.9e-96	319.5	178
13855	Zehr	nifH	vnfH	ACI26206.1|uncultured_soil_1	6.9e-96	319.5	162
1674	Buckley	nifH	vnfH	GU111822_1	7.2e-96	319.5	155
14840	Zehr	nifH	nflH	EFQ04981.1|Megasphaera_micronuciformis_1	7.5e-96	319.2	249
11045	Mise	nifH	nifH	WP_069195911.1	7.5e-96	313.0	267
1676	Buckley	nifH	vnfH	FJ008514_1	7.6e-96	319.4	162
1675	Buckley	nifH	vnfH	JN600442_1	7.6e-96	319.4	155
13856	Zehr	nifH	vnfH	CAA30384.1|Methanobacterium_ivanovii_1	7.6e-96	319.4	269
2113	Buckley	nifH	nflH	WP_012595104.1_1	7.6e-96	319.2	236
1073	Buckley	nifH	nifH	AY601054_1	7.7e-96	319.2	153
336	Buckley	nifH	anfH	AY912109_1	7.7e-96	319.3	228
1074	Buckley	nifH	nifH	FJ008257_1	7.8e-96	319.2	162
1075	Buckley	nifH	nifH	FJ008267_1	7.9e-96	319.2	162
12891	Zehr	nifH	nifH	AGI96610.1|uncultured_Burkholderia_1	8.2e-96	319.1	153
14841	Zehr	nifH	nflH	EJU22267.1|Mogibacterium_sp._1	8.7e-96	319.0	248
14842	Zehr	nifH	nflH	ACO36763.1|uncultured_bacterium_1	8.7e-96	319.0	205
9885	Mise	nifH	nifH	WP_113887556.1	8.7e-96	314.6	265
2114	Buckley	nifH	nflH	FJ807382_1	9e-96	319.0	205
14843	Zehr	nifH	nflH	EET88725.1|Clostridium_carboxidivorans_1	9.1e-96	318.9	249
3549	FunGene	nifD	vnfD	A0LH08	9.3e-96	314.6	364
9886	Mise	nifH	nifH	WP_066623149.1	9.5e-96	314.5	267
12892	Zehr	nifH	nifH	AGO57881.1|uncultured_nitrogen-fixing_1	9.6e-96	318.8	153
14844	Zehr	nifH	nflH	ACO36764.1|uncultured_bacterium_1	9.7e-96	318.8	205
12893	Zehr	nifH	nifH	AEV68879.1|Clostridium_clariflavum_1	9.8e-96	318.8	267
12894	Zehr	nifH	nifH	AGI96671.1|uncultured_Dechloromonas_1	9.9e-96	318.8	153
3045	FunGene	nifD	anfD	Q3Z7D0	1e-95	314.5	365
10167	Mise	nifH	vnfH	WP_014255458.1	1e-95	314.6	272
2115	Buckley	nifH	nflH	FJ807383_1	1e-95	318.8	205
12895	Zehr	nifH	nifH	EIW17160.1|Pelosinus_fermentans_1	1e-95	318.8	267
10168	Mise	nifH	vnfH	WP_007044798.1	1.1e-95	314.5	275
1076	Buckley	nifH	nifH	FJ008283_1	1.1e-95	318.7	162
1677	Buckley	nifH	vnfH	FJ008535_1	1.1e-95	318.9	161
13857	Zehr	nifH	vnfH	CBZ41594.1|uncultured_bacterium_1	1.1e-95	318.9	152
11046	Mise	nifH	nifH	WP_214400608.1	1.1e-95	312.4	274
3550	FunGene	nifD	vnfD	A4JRN8	1.1e-95	314.4	443
3551	FunGene	nifD	vnfD	A7I7F2	1.2e-95	314.2	369
10169	Mise	nifH	vnfH	WP_073274727.1	1.2e-95	314.3	271
12897	Zehr	nifH	nifH	ACZ53876.1|uncultured_soil_1	1.2e-95	318.5	156
1679	Buckley	nifH	vnfH	AY688616_1	1.2e-95	318.7	165
1678	Buckley	nifH	vnfH	FJ008572_1	1.2e-95	318.7	161
13859	Zehr	nifH	vnfH	ACI25935.1|uncultured_soil_1	1.2e-95	318.7	163
13858	Zehr	nifH	vnfH	AEG17581.1|Methanobacterium_sp._1	1.2e-95	318.7	271
12896	Zehr	nifH	nifH	AGO57885.1|uncultured_nitrogen-fixing_1	1.2e-95	318.5	153
337	Buckley	nifH	anfH	AY318755_1	1.3e-95	318.6	229
12898	Zehr	nifH	nifH	ABS56522.1|Candidatus_Methanoregula_1	1.3e-95	318.4	266
14846	Zehr	nifH	nflH	EFM00075.1|Ruminococcus_albus_1	1.3e-95	318.4	246
2116	Buckley	nifH	nflH	FR695868_1	1.3e-95	318.4	237
2117	Buckley	nifH	nflH	FJ170277_1	1.3e-95	318.4	236
14845	Zehr	nifH	nflH	CBX26830.1|uncultured_Desulfobacterium_1	1.3e-95	318.4	237
9887	Mise	nifH	nifH	WP_015710526.1	1.3e-95	314.1	272
12902	Zehr	nifH	nifH	AGI96624.1|uncultured_bacterium_1	1.4e-95	318.3	153
11130	Mise	nifH	vnfH	WP_206581058.1	1.4e-95	312.2	272
1077	Buckley	nifH	nifH	GU111826_1	1.4e-95	318.3	155
12900	Zehr	nifH	nifH	AAT48897.1|uncultured_bacterium_1	1.4e-95	318.3	152
12899	Zehr	nifH	nifH	ACZ53898.1|uncultured_soil_1	1.4e-95	318.3	156
3552	FunGene	nifD	vnfD	A8HQJ1	1.4e-95	314.0	463
1681	Buckley	nifH	vnfH	FJ008538_1	1.4e-95	318.5	161
11810	Zehr	nifH	anfH	ABN06341.1|Methanocorpusculum_labreanum_1	1.4e-95	318.4	272
12903	Zehr	nifH	nifH	AGI96640.1|uncultured_bacterium_1	1.4e-95	318.2	153
12901	Zehr	nifH	nifH	BAC07285.1|Rhodobacter_sp._1	1.4e-95	318.3	154
13861	Zehr	nifH	vnfH	ACI26249.1|uncultured_soil_1	1.4e-95	318.5	162
13860	Zehr	nifH	vnfH	ACI25882.1|uncultured_soil_1	1.4e-95	318.5	162
1680	Buckley	nifH	vnfH	FJ008292_1	1.4e-95	318.5	162
10170	Mise	nifH	vnfH	WP_066973462.1	1.5e-95	314.0	267
12905	Zehr	nifH	nifH	AGO57871.1|uncultured_nitrogen-fixing_1	1.5e-95	318.2	153
9888	Mise	nifH	nifH	WP_055037160.1	1.5e-95	313.9	267
12904	Zehr	nifH	nifH	AGO57878.1|uncultured_nitrogen-fixing_1	1.5e-95	318.2	153
1682	Buckley	nifH	vnfH	FJ008241_1	1.5e-95	318.5	161
1078	Buckley	nifH	nifH	GU111860_1	1.5e-95	318.3	155
13862	Zehr	nifH	vnfH	ACI26194.1|uncultured_soil_1	1.6e-95	318.3	162
1079	Buckley	nifH	nifH	FJ008573_1	1.6e-95	318.2	162
13863	Zehr	nifH	vnfH	ACI25853.1|uncultured_soil_1	1.7e-95	318.2	162
338	Buckley	nifH	anfH	FR850755_1	1.7e-95	318.2	246
1683	Buckley	nifH	vnfH	FR822670_1	1.9e-95	318.1	153
12906	Zehr	nifH	nifH	AGI96675.1|uncultured_bacterium_1	2e-95	317.8	153
2118	Buckley	nifH	nflH	JF266693_1	2e-95	317.8	245
13864	Zehr	nifH	vnfH	AEF96745.1|Methanotorris_igneus_1	2.1e-95	317.9	273
14847	Zehr	nifH	nflH	ACT67964.1|Mesorhizobium_plurifarium_1	2.1e-95	317.7	250
10171	Mise	nifH	vnfH	WP_149733969.1	2.1e-95	313.6	271
2119	Buckley	nifH	nflH	NC_009617_1	2.1e-95	317.7	220
12907	Zehr	nifH	nifH	ACT67972.1|Bradyrhizobium_japonicum_1	2.1e-95	317.7	153
12908	Zehr	nifH	nifH	AGO86481.1|uncultured_bacterium_1	2.1e-95	317.7	153
1080	Buckley	nifH	nifH	GQ289562_1	2.1e-95	317.7	153
12909	Zehr	nifH	nifH	AGO57888.1|uncultured_nitrogen-fixing_1	2.2e-95	317.7	153
14848	Zehr	nifH	nflH	CDD23257.1|Firmicutes_bacterium_1	2.2e-95	317.6	250
13865	Zehr	nifH	vnfH	AEF96954.1|Methanotorris_igneus_1	2.2e-95	317.9	276
3553	FunGene	nifD	vnfD	P19066	2.3e-95	313.4	447
14849	Zehr	nifH	nflH	AEL96954.1|Bradyrhizobium_genosp._1	2.3e-95	317.6	245
14850	Zehr	nifH	nflH	ACO58677.1|Bradyrhizobium_sp._1	2.3e-95	317.6	237
10172	Mise	nifH	vnfH	WP_161260455.1	2.3e-95	313.4	271
12910	Zehr	nifH	nifH	CDA09285.1|Clostridium_bartlettii_1	2.3e-95	317.6	248
13866	Zehr	nifH	vnfH	ACI26220.1|uncultured_soil_1	2.3e-95	317.8	162
9889	Mise	nifH	nifH	WP_038694277.1	2.4e-95	313.1	273
12911	Zehr	nifH	nifH	ABW17872.1|Alkaliphilus_oremlandii_1	2.4e-95	317.5	249
13867	Zehr	nifH	vnfH	ACI25844.1|uncultured_soil_1	2.5e-95	317.7	162
3554	FunGene	nifD	vnfD	Q97ME2	2.5e-95	313.2	366
9890	Mise	nifH	nifH	WP_104506083.1	2.5e-95	313.1	266
13868	Zehr	nifH	vnfH	ACI26241.1|uncultured_soil_1	2.5e-95	317.6	163
339	Buckley	nifH	anfH	HQ259541_1	2.8e-95	317.4	219
13869	Zehr	nifH	vnfH	ACI26174.1|uncultured_soil_1	2.8e-95	317.5	162
14851	Zehr	nifH	nflH	AAM07246.1|Methanosarcina_acetivorans_1	2.8e-95	317.3	224
1684	Buckley	nifH	vnfH	FJ008526_1	2.8e-95	317.6	162
1081	Buckley	nifH	nifH	AY688616_1	2.8e-95	317.3	165
12912	Zehr	nifH	nifH	AGI96668.1|uncultured_bacterium_1	2.9e-95	317.3	153
340	Buckley	nifH	anfH	DQ176989_1	2.9e-95	317.4	203
11811	Zehr	nifH	anfH	ACX72742.1|Methanocaldococcus_vulcanius_1	2.9e-95	317.3	270
2120	Buckley	nifH	nflH	AE0102991_1	2.9e-95	317.3	224
10174	Mise	nifH	vnfH	WP_073586925.1	3e-95	313.0	271
14852	Zehr	nifH	nflH	AAX39400.1|Bradyrhizobium_yuanmingense_1	3e-95	317.2	245
10173	Mise	nifH	vnfH	WP_100081799.1	3e-95	313.0	266
2121	Buckley	nifH	nflH	JN850783_1	3.1e-95	317.2	245
13870	Zehr	nifH	vnfH	EKQ55605.1|water_sample)_1	3.1e-95	317.3	267
1685	Buckley	nifH	vnfH	FJ008581_1	3.1e-95	317.4	161
2122	Buckley	nifH	nflH	AY934871_1	3.2e-95	317.2	245
12913	Zehr	nifH	nifH	ACZ53924.1|uncultured_soil_1	3.2e-95	317.1	158
10175	Mise	nifH	vnfH	WP_145096946.1	3.2e-95	312.9	267
1082	Buckley	nifH	nifH	GU111792_1	3.3e-95	317.1	155
3555	FunGene	nifD	vnfD	Q749C3	3.3e-95	312.8	430
9891	Mise	nifH	nifH	WP_010261159.1	3.4e-95	312.6	272
10176	Mise	nifH	vnfH	WP_126305741.1	3.4e-95	312.9	271
1686	Buckley	nifH	vnfH	FJ008185_1	3.4e-95	317.3	161
12914	Zehr	nifH	nifH	EMS71146.1|Clostridium_termitidis_1	3.4e-95	317.0	272
12915	Zehr	nifH	nifH	ACT67990.1|Bradyrhizobium_japonicum_1	3.4e-95	317.0	153
9892	Mise	nifH	nifH	WP_106797918.1	3.5e-95	312.6	267
12916	Zehr	nifH	nifH	AGI96609.1|uncultured_bacterium_1	3.5e-95	317.0	153
1083	Buckley	nifH	nifH	GQ289581_1	3.6e-95	317.0	153
14853	Zehr	nifH	nflH	CCC72677.1|Megasphaera_elsdenii_1	3.7e-95	316.9	249
3556	FunGene	nifD	vnfD	B3F2H8	3.8e-95	312.6	461
12917	Zehr	nifH	nifH	EPF27457.1|Treponema_socranskii_1	3.8e-95	316.9	251
12918	Zehr	nifH	nifH	AEY66006.1|Clostridium_sp._1	3.9e-95	316.8	270
14854	Zehr	nifH	nflH	EFF17186.1|Ruminococcus_albus_1	3.9e-95	316.8	250
10177	Mise	nifH	vnfH	WP_020429374.1	4e-95	312.6	272
9893	Mise	nifH	nifH	WP_054873435.1	4e-95	312.4	267
12919	Zehr	nifH	nifH	AGI96659.1|uncultured_bacterium_1	4.1e-95	316.8	153
9894	Mise	nifH	nifH	WP_147164651.1	4.3e-95	312.3	267
10178	Mise	nifH	vnfH	WP_080066050.1	4.3e-95	312.5	272
341	Buckley	nifH	anfH	CP002016_1	4.4e-95	316.8	225
3557	FunGene	nifD	vnfD	Q44485	4.4e-95	312.4	459
