	GenomeID	nifH	nifD	nifK	vnfH	vnfD	vnfK	anfH	anfD	anfK	nflD	nflH	ChlN	ChIl	ChlB
4586	RS_GCF_016765615.1	NZ_JAESWA010000010.1_17	NZ_JAESWA010000020.1_118	NZ_JAESWA010000020.1_119											
4587	RS_GCF_016772315.1	NZ_CP053482.1_1301	NZ_CP053482.1_2670	NZ_CP053482.1_2669											
4588	RS_GCF_016772475.1	NZ_CP068595.1_1766	NZ_CP068595.1_546	NZ_CP068595.1_545											
4589	RS_GCF_016806835.2	NZ_CP086111.1_5306	NZ_CP086111.1_3288	NZ_CP086111.1_3287									NZ_CP086111.1_2958	NZ_CP086111.1_2961	NZ_CP086111.1_2959
4590	RS_GCF_016807805.1	NZ_CP063362.1_1565	NZ_CP063362.1_853	NZ_CP063362.1_852											
4591	RS_GCF_016836705.1	NZ_JAFCGY010000054.1_14	NZ_JAFCGY010000047.1_13	NZ_JAFCGY010000047.1_14											
4592	RS_GCF_016858125.1	NZ_CP064781.1_616	NZ_CP064781.1_1278	NZ_CP064781.1_1277											
4593	RS_GCF_016865255.1	NZ_CP033381.1_4695	NZ_CP033381.1_3992	NZ_CP033381.1_3993											
4594	RS_GCF_016865365.1	NZ_AP024469.1_3839	NZ_AP024469.1_4004	NZ_AP024469.1_4003				NZ_AP024469.1_3341	NZ_AP024469.1_3340	NZ_AP024469.1_3992					
4595	RS_GCF_016865525.2	NZ_CP075169.1_107	NZ_CP075169.1_2761	NZ_CP075169.1_2762				NZ_CP075169.1_85	NZ_CP075169.1_86	NZ_CP075169.1_2768					
4596	RS_GCF_016888135.1	NZ_JACSWB010000153.1_4	NZ_JACSWB010000129.1_24	NZ_JACSWB010000129.1_25									NZ_JACSWB010000217.1_62	NZ_JACSWB010000217.1_61	NZ_JACSWB010000239.1_17
4597	RS_GCF_016900875.1	NZ_JAFEUM010000012.1_26	NZ_JAFEUM010000001.1_824	NZ_JAFEUM010000001.1_825											
4598	RS_GCF_016908375.1	NZ_JAFBDS010000004.1_220	NZ_JAFBDS010000006.1_228	NZ_JAFBDS010000006.1_227											
4599	RS_GCF_016908775.1	NZ_JAFBEP010000010.1_51	NZ_JAFBEP010000007.1_19	NZ_JAFBEP010000007.1_20											
4600	RS_GCF_016918505.1	NZ_JAFFPZ010000008.1_30	NZ_JAFFPZ010000001.1_19	NZ_JAFFPZ010000001.1_18											
4601	RS_GCF_016918545.1	NZ_JAFFQC010000009.1_8	NZ_JAFFQC010000020.1_63	NZ_JAFFQC010000020.1_64											
4602	RS_GCF_016918565.1	NZ_JAFFQD010000014.1_71	NZ_JAFFQD010000001.1_281	NZ_JAFFQD010000001.1_280											
4603	RS_GCF_016919065.1	NZ_JAFFQA010000021.1_37	NZ_JAFFQA010000017.1_79	NZ_JAFFQA010000017.1_78	NZ_JAFFQA010000017.1_82	NZ_JAFFQA010000010.1_67	NZ_JAFFQA010000010.1_69								
4604	RS_GCF_016924145.1	NZ_JAFFZO010000006.1_84	NZ_JAFFZO010000019.1_37	NZ_JAFFZO010000019.1_38											
4605	RS_GCF_016925495.1	NZ_CP070491.1_2509	NZ_CP070492.1_21	NZ_CP070492.1_22											
4606	RS_GCF_016937535.1	NZ_JAFHKK010000003.1_155	NZ_JAFHKK010000037.1_8	NZ_JAFHKK010000037.1_9											
4607	RS_GCF_017086365.1	NZ_CP070969.1_5760	NZ_CP070969.1_4710	NZ_CP070969.1_4709											
4608	RS_GCF_017161445.1	NZ_CP071060.1_4341	NZ_CP071060.1_2310	NZ_CP071060.1_2311											
4609	RS_GCF_017164015.1	NZ_CP071065.1_6591	NZ_CP071065.1_439	NZ_CP071065.1_386									NZ_CP071065.1_4282	NZ_CP071065.1_4284	NZ_CP071065.1_6371
4610	RS_GCF_017255415.1	NZ_JAFJZZ010000002.1_369	NZ_JAFJZZ010000001.1_503	NZ_JAFJZZ010000001.1_504											
4611	RS_GCF_017309075.1	NZ_JAEMGS010000001.1_194	NZ_JAEMGS010000002.1_331	NZ_JAEMGS010000002.1_332											
4612	RS_GCF_017309585.1	NZ_CP071321.1_262	NZ_CP071321.1_4140	NZ_CP071321.1_4141											
4613	RS_GCF_017310505.1	NZ_CP065957.1_1572	NZ_CP065957.1_814	NZ_CP065957.1_813											
4614	RS_GCF_017310545.1	NZ_CP066203.1_1973	NZ_CP066203.1_561	NZ_CP066203.1_560											
4615	RS_GCF_017310645.1	NZ_JAFLRH010000017.1_151	NZ_JAFLRH010000019.1_155	NZ_JAFLRH010000019.1_156											
4616	RS_GCF_017311415.1	NZ_JAEKIS010000001.1_422	NZ_JAEKIS010000007.1_86	NZ_JAEKIS010000007.1_87											
4617	RS_GCF_017312485.1	NZ_BMBA01000005.1_17	NZ_BMBA01000015.1_9	NZ_BMBA01000015.1_8											
4618	RS_GCF_017338855.1	NZ_CP071382.1_1237	NZ_CP071382.1_1763	NZ_CP071382.1_1764											
4619	RS_GCF_017352135.1	NZ_CP071454.1_1713	NZ_CP071458.1_203	NZ_CP071458.1_204											
4620	RS_GCF_017354945.1	NZ_CP071503.1_3624	NZ_CP071503.1_515	NZ_CP071503.1_516											
4621	RS_GCF_017357225.1	NZ_CP071604.1_4338	NZ_CP071608.1_114	NZ_CP071608.1_113											
4622	RS_GCF_017357245.1	NZ_CP071612.1_4182	NZ_CP071615.1_7	NZ_CP071615.1_6											
4623	RS_GCF_017357385.1	NZ_CP071632.1_4429	NZ_CP071635.1_87	NZ_CP071635.1_86											
4624	RS_GCF_017377355.1	NZ_CP061799.1_5683	NZ_CP061799.1_5159	NZ_CP061799.1_5158											
4625	RS_GCF_017488845.2	NZ_CP083370.1_3544	NZ_CP083372.1_92	NZ_CP083372.1_91											
4626	RS_GCF_017569925.1	NZ_CP050854.1_3448	NZ_CP050854.1_2259	NZ_CP050854.1_2257				NZ_CP050854.1_827	NZ_CP050854.1_828	NZ_CP050854.1_2248					
4627	RS_GCF_017591665.1	NZ_JAAKGC010000055.1_10	NZ_JAAKGC010000011.1_22	NZ_JAAKGC010000011.1_21									NZ_JAAKGC010000044.1_39	NZ_JAAKGC010000044.1_37	NZ_JAAKGC010000013.1_64
4628	RS_GCF_017742835.1	NZ_CP072392.1_1567	NZ_CP072392.1_752	NZ_CP072392.1_753											
4629	RS_GCF_017751145.1	NZ_CP046640.1_3729	NZ_CP046640.1_703	NZ_CP046640.1_704											
4630	RS_GCF_017795745.1	NZ_CP059067.1_4621	NZ_CP059067.1_4819	NZ_CP059067.1_4820									NZ_CP059067.1_1335	NZ_CP059067.1_1332	NZ_CP059067.1_1334
4631	RS_GCF_017814945.1	NZ_JAGIPX010000016.1_71	NZ_JAGIPX010000087.1_24	NZ_JAGIPX010000087.1_23											
4632	RS_GCF_017814975.1	NZ_JAGIQA010000019.1_131	NZ_JAGIQA010000076.1_3	NZ_JAGIQA010000076.1_2											
4633	RS_GCF_017873415.1	NZ_JAGGKD010000005.1_213	NZ_JAGGKD010000007.1_25	NZ_JAGGKD010000007.1_24							NZ_JAGGKD010000008.1_69	NZ_JAGGKD010000008.1_68			
4634	RS_GCF_017873855.1	NZ_JAGGKR010000001.1_1918	NZ_JAGGKR010000001.1_832	NZ_JAGGKR010000001.1_833							NZ_JAGGKR010000001.1_223	NZ_JAGGKR010000001.1_205			
4635	RS_GCF_017874415.1	NZ_JAGGLM010000028.1_9	NZ_JAGGLM010000003.1_29	NZ_JAGGLM010000003.1_28											
4636	RS_GCF_017874545.1	NZ_JAGGLT010000016.1_32	NZ_JAGGLT010000020.1_45	NZ_JAGGLT010000020.1_44											
4637	RS_GCF_017874595.1	NZ_JAGILA010000006.1_280	NZ_JAGILA010000010.1_80	NZ_JAGILA010000010.1_79											
4638	RS_GCF_017874735.1	NZ_JAGGLV010000035.1_37	NZ_JAGGLV010000013.1_177	NZ_JAGGLV010000013.1_178											
4639	RS_GCF_017875275.1	NZ_JAGGML010000001.1_2295	NZ_JAGGML010000001.1_2011	NZ_JAGGML010000001.1_2010											
4640	RS_GCF_017875315.1	NZ_JAGGMM010000001.1_212	NZ_JAGGMM010000001.1_497	NZ_JAGGMM010000001.1_498							NZ_JAGGMM010000001.1_140	NZ_JAGGMM010000004.1_45			
4641	RS_GCF_017876095.1	NZ_JAGINM010000009.1_136	NZ_JAGINM010000011.1_48	NZ_JAGINM010000011.1_47											
4642	RS_GCF_017876115.1	NZ_JAGINO010000010.1_115	NZ_JAGINO010000002.1_344	NZ_JAGINO010000002.1_345											
4643	RS_GCF_017876155.1	NZ_JAGINP010000013.1_64	NZ_JAGINP010000014.1_116	NZ_JAGINP010000014.1_115											
4644	RS_GCF_017876165.1	NZ_JAGINQ010000002.1_293	NZ_JAGINQ010000003.1_305	NZ_JAGINQ010000003.1_306											
4645	RS_GCF_017876795.1	NZ_JAGIOR010000001.1_528	NZ_JAGIOR010000001.1_1672	NZ_JAGIOR010000001.1_1673											
4646	RS_GCF_017876815.1	NZ_JAGIOS010000001.1_1293	NZ_JAGIOS010000003.1_579	NZ_JAGIOS010000003.1_578											
4647	RS_GCF_017901135.1	NZ_CP072801.1_3978	NZ_CP072801.1_1412	NZ_CP072801.1_1413											
4648	RS_GCF_017901175.1	NZ_CP072793.1_2692	NZ_CP072793.1_1971	NZ_CP072793.1_1970											
4649	RS_GCF_017912535.1	NZ_JAERQK010000011.1_45	NZ_JAERQK010000001.1_185	NZ_JAERQK010000001.1_184											
4650	RS_GCF_017948245.1	NZ_CP072868.1_393	NZ_CP072869.1_83	NZ_CP072869.1_82											
4651	RS_GCF_017982655.1	NZ_JABXYX010000122.1_16	NZ_JABXYX010000133.1_4	NZ_JABXYX010000133.1_3	NZ_JABXYX010000032.1_33	NZ_JABXYX010000106.1_3	NZ_JABXYX010000042.1_1						NZ_JABXYX010000027.1_26	NZ_JABXYX010000027.1_28	NZ_JABXYX010000003.1_63
4652	RS_GCF_018069755.1	NZ_JAGQDE010000031.1_1	NZ_JAGQDE010000023.1_5	NZ_JAGQDE010000023.1_4									NZ_JAGQDE010000015.1_35	NZ_JAGQDE010000015.1_32	NZ_JAGQDE010000015.1_34
4653	RS_GCF_018069875.1	NZ_JAGQDF010000013.1_143	NZ_JAGQDF010000014.1_162	NZ_JAGQDF010000014.1_163									NZ_JAGQDF010000004.1_267	NZ_JAGQDF010000004.1_264	NZ_JAGQDF010000004.1_266
4654	RS_GCF_018122735.1	NZ_JAGRRD010000001.1_2906	NZ_JAGRRD010000001.1_3977	NZ_JAGRRD010000001.1_3978											
4655	RS_GCF_018128545.1	NZ_JAGSND010000006.1_223	NZ_JAGSND010000004.1_39	NZ_JAGSND010000004.1_38											
4656	RS_GCF_018129405.1	NZ_JAFCLP010000012.1_61	NZ_JAFCLP010000015.1_8	NZ_JAFCLP010000015.1_9											
4657	RS_GCF_018130245.1	NZ_JAFCKP010000004.1_334	NZ_JAFCKP010000033.1_7	NZ_JAFCKP010000033.1_8											
4658	RS_GCF_018130385.1	NZ_JAFCLU010000001.1_523	NZ_JAFCLU010000037.1_81	NZ_JAFCLU010000037.1_80											
4659	RS_GCF_018130765.1	NZ_JAFCJZ010000010.1_197	NZ_JAFCJZ010000003.1_8	NZ_JAFCJZ010000003.1_9											
4660	RS_GCF_018141405.1	NZ_CP058648.1_892	NZ_CP058648.1_417	NZ_CP058648.1_416											
4661	RS_GCF_018141445.1	NZ_CP058649.1_348	NZ_CP058649.1_3185	NZ_CP058649.1_3184											
4662	RS_GCF_018223345.1	NZ_CP073587.1_3394	NZ_CP073587.1_2777	NZ_CP073587.1_2776											
4663	RS_GCF_018223745.1	NZ_CP073653.1_5129	NZ_CP073653.1_1987	NZ_CP073653.1_1988											
4664	RS_GCF_018224925.1	NZ_JAGTUF010000027.1_25	NZ_JAGTUF010000021.1_44	NZ_JAGTUF010000021.1_43	NZ_JAGTUF010000021.1_45	NZ_JAGTUF010000023.1_3	NZ_JAGTUF010000023.1_5								
4665	RS_GCF_018271995.1	NZ_JAGUCO010000001.1_23	NZ_JAGUCO010000002.1_299	NZ_JAGUCO010000002.1_298											
4666	RS_GCF_018324385.1	NZ_AP019536.1_2412	NZ_AP019536.1_1061	NZ_AP019536.1_1062											
4667	RS_GCF_018332455.1	NZ_BOPZ01000011.1_97	NZ_BOPZ01000004.1_32	NZ_BOPZ01000004.1_31											
4668	RS_GCF_018390735.1	NZ_JAHBCL010000011.1_19	NZ_JAHBCL010000006.1_95	NZ_JAHBCL010000006.1_94											
4669	RS_GCF_018394335.1	NZ_CP074572.1_1989	NZ_CP074572.1_2891	NZ_CP074572.1_2892											
4670	RS_GCF_018398875.1	NZ_JAGWDK010000006.1_50	NZ_JAGWDK010000100.1_1	NZ_JAGWDK010000100.1_2											
4671	RS_GCF_018398895.1	NZ_JAGWDJ010000022.1_117	NZ_JAGWDJ010000064.1_4	NZ_JAGWDJ010000064.1_3											
4672	RS_GCF_018417475.1	NZ_CP054856.1_2549	NZ_CP054856.1_1713	NZ_CP054856.1_1712											
4673	RS_GCF_018449525.1	NZ_JAAVUS010000013.1_91	NZ_JAAVUS010000002.1_127	NZ_JAAVUS010000002.1_126											
4674	RS_GCF_018449575.1	NZ_JAAVUT010000006.1_119	NZ_JAAVUT010000010.1_91	NZ_JAAVUT010000010.1_92				NZ_JAAVUT010000006.1_97	NZ_JAAVUT010000006.1_98	NZ_JAAVUT010000010.1_97					
4675	RS_GCF_018476885.1	NZ_JAHCVJ010000004.1_154	NZ_JAHCVJ010000007.1_148	NZ_JAHCVJ010000007.1_149											
4676	RS_GCF_018476905.1	NZ_JAHCVK010000001.1_413	NZ_JAHCVK010000001.1_146	NZ_JAHCVK010000001.1_145											
4677	RS_GCF_018491765.1	NZ_JABWCU010000008.1_183	NZ_JABWCU010000006.1_247	NZ_JABWCU010000006.1_248											
4678	RS_GCF_018501225.1	NZ_JAHCZI010000003.1_52	NZ_JAHCZI010000001.1_648	NZ_JAHCZI010000001.1_647											
4679	RS_GCF_018524365.1	NZ_JAEKFT010000014.1_16	NZ_JAEKFT010000004.1_135	NZ_JAEKFT010000004.1_134											
4680	RS_GCF_018531195.1	NZ_JAHDYS010000009.1_96	NZ_JAHDYS010000007.1_69	NZ_JAHDYS010000007.1_68											
4681	RS_GCF_018555685.1	NZ_JAFLWW010000010.1_15	NZ_JAFLWW010000007.1_122	NZ_JAFLWW010000007.1_123											
4682	RS_GCF_018588885.1	NZ_JAFFIW010000024.1_13	NZ_JAFFIW010000044.1_37	NZ_JAFFIW010000044.1_38											
4683	RS_GCF_018596315.1	NZ_JAHEAG010000004.1_189	NZ_JAHEAG010000053.1_22	NZ_JAHEAG010000053.1_23											
4684	RS_GCF_018619435.1	NZ_JAHFZF010000002.1_99	NZ_JAHFZF010000007.1_16	NZ_JAHFZF010000007.1_15				NZ_JAHFZF010000004.1_75	NZ_JAHFZF010000004.1_76	NZ_JAHFZF010000007.1_7			NZ_JAHFZF010000003.1_147	NZ_JAHFZF010000003.1_144	NZ_JAHFZF010000003.1_146
4685	RS_GCF_018619475.1	NZ_JAHFZG010000001.1_170	NZ_JAHFZG010000006.1_134	NZ_JAHFZG010000006.1_135									NZ_JAHFZG010000005.1_128	NZ_JAHFZG010000005.1_131	NZ_JAHFZG010000005.1_129
4686	RS_GCF_018704065.1	NZ_JAGUQP010000013.1_11	NZ_JAGUQP010000053.1_3	NZ_JAGUQP010000057.1_3											
4687	RS_GCF_018734325.1	NZ_CP073754.1_3273	NZ_CP073754.1_74	NZ_CP073754.1_73											
4688	RS_GCF_018777385.1	NZ_JAFJYB010000003.1_454	NZ_JAFJYB010000003.1_626	NZ_JAFJYB010000003.1_627											
4689	RS_GCF_018835585.1	NZ_JAHGVE010000024.1_14	NZ_JAHGVE010000013.1_69	NZ_JAHGVE010000013.1_70				NZ_JAHGVE010000002.1_34	NZ_JAHGVE010000002.1_35	NZ_JAHGVE010000013.1_72					
4690	RS_GCF_018854495.1	NZ_JABBDR010000222.1_12	NZ_JABBDR010000167.1_42	NZ_JABBDR010000167.1_41											
4691	RS_GCF_018854775.1	NZ_JAAZTY010000040.1_16	NZ_JAAZTY010000095.1_5	NZ_JAAZTY010000095.1_6											
4692	RS_GCF_018861325.1	NZ_JAHLDP010000033.1_32	NZ_JAHLDP010000003.1_140	NZ_JAHLDP010000003.1_141											
4693	RS_GCF_018861735.1	NZ_JAHLEB010000003.1_16	NZ_JAHLEB010000046.1_35	NZ_JAHLEB010000046.1_34											
4694	RS_GCF_018861905.1	NZ_JAHLDU010000021.1_55	NZ_JAHLDU010000006.1_175	NZ_JAHLDU010000006.1_174											
4695	RS_GCF_018866245.1	NZ_CP076458.1_3115	NZ_CP076458.1_989	NZ_CP076458.1_990											
4696	RS_GCF_018905915.1	NZ_CP064782.1_1399	NZ_CP064782.1_1177	NZ_CP064782.1_1176	NZ_CP064782.1_76	NZ_CP064782.1_66	NZ_CP064782.1_64	NZ_CP064782.1_247	NZ_CP064782.1_248	NZ_CP064782.1_1173					
4697	RS_GCF_018918265.1	NZ_JAHLQC010000013.1_22	NZ_JAHLQC010000008.1_40	NZ_JAHLQC010000008.1_41											
4698	RS_GCF_018919385.1	NZ_JAHLMF010000017.1_3	NZ_JAHLMF010000010.1_65	NZ_JAHLMF010000010.1_64											
4699	RS_GCF_018919395.1	NZ_JAHLME010000001.1_438	NZ_JAHLME010000003.1_818	NZ_JAHLME010000003.1_817											
4700	RS_GCF_018966525.1	NZ_CP076607.1_635	NZ_CP076607.1_5022	NZ_CP076607.1_5021				NZ_CP076607.1_2897	NZ_CP076607.1_2898	NZ_CP076607.1_2895					
4701	RS_GCF_018986915.1	NZ_CP076723.1_3727	NZ_CP076723.1_1822	NZ_CP076723.1_1823											
4702	RS_GCF_019063845.1	NZ_CP077683.1_3405	NZ_CP077683.1_1162	NZ_CP077683.1_1161											
4703	RS_GCF_019084545.1	NZ_JAHREP010000033.1_24	NZ_JAHREP010000023.1_47	NZ_JAHREP010000023.1_46											
4704	RS_GCF_019097855.1	NZ_JAHRGL010000014.1_21	NZ_JAHRGL010000020.1_33	NZ_JAHRGL010000020.1_32											
4705	RS_GCF_019160155.1	NZ_JAFNIH010000044.1_59	NZ_JAFNIH010000051.1_31	NZ_JAFNIH010000051.1_30											
4706	RS_GCF_019207025.1	NZ_JAEEGC010000136.1_17	NZ_JAEEGC010000054.1_11	NZ_JAEEGC010000054.1_12				NZ_JAEEGC010000053.1_19	NZ_JAEEGC010000053.1_12	NZ_JAEEGC010000053.1_11					
4707	RS_GCF_019263745.1	NZ_CP077107.1_123	NZ_CP077107.1_407	NZ_CP077107.1_408							NZ_CP077107.1_434	NZ_CP077107.1_267			
4708	RS_GCF_019285515.1	NZ_CP079095.1_1267	NZ_CP079095.1_959	NZ_CP079095.1_958											
4709	RS_GCF_019343105.1	NZ_CP073764.1_2278	NZ_CP073764.1_1556	NZ_CP073764.1_1555											
4710	RS_GCF_019352175.1	NZ_JACBYI010000043.1_20	NZ_JACBYI010000004.1_181	NZ_JACBYI010000004.1_182				NZ_JACBYI010000014.1_104	NZ_JACBYI010000014.1_105	NZ_JACBYI010000014.1_98					
4711	RS_GCF_019402665.1	NZ_VSST01000020.1_292	NZ_VSST01000037.1_21	NZ_VSST01000037.1_20											
4712	RS_GCF_019455385.1	NZ_JACOFR010000018.1_30	NZ_JACOFR010000024.1_8	NZ_JACOFR010000024.1_9											
4713	RS_GCF_019457915.1	NZ_JAHZSS010000002.1_53	NZ_JAHZSS010000011.1_97	NZ_JAHZSS010000011.1_96											
4714	RS_GCF_019598945.1	NZ_CP080598.1_299	NZ_CP080598.1_4190	NZ_CP080598.1_4209									NZ_CP080598.1_4581	NZ_CP080598.1_4583	NZ_CP080598.1_4014
4715	RS_GCF_019603315.1	NZ_CP080649.1_2078	NZ_CP080649.1_2724	NZ_CP080649.1_2725											
4716	RS_GCF_019649015.1	NZ_BLPI01000001.1_1940	NZ_BLPI01000001.1_3781	NZ_BLPI01000001.1_3782											
4717	RS_GCF_019669905.1	NZ_AP019777.1_85	NZ_AP019777.1_3373	NZ_AP019777.1_3374											
4718	RS_GCF_019669985.1	NZ_AP019782.1_3473	NZ_AP019782.1_2616	NZ_AP019782.1_2615											
4719	RS_GCF_019670105.1	NZ_AP023032.1_4219	NZ_AP023032.1_2184	NZ_AP023032.1_2183											
4720	RS_GCF_019670125.1	NZ_AP023033.1_4208	NZ_AP023033.1_2195	NZ_AP023033.1_2194											
4721	RS_GCF_019679435.1	NZ_JAIEZO010000001.1_287	NZ_JAIEZO010000002.1_34	NZ_JAIEZO010000002.1_35											
4722	RS_GCF_019704135.1	NZ_AP024355.1_17	NZ_AP024355.1_3581	NZ_AP024355.1_3580											
4723	RS_GCF_019740315.1	NZ_JAHXZR010000001.1_198	NZ_JAHXZR010000004.1_115	NZ_JAHXZR010000004.1_116											
4724	RS_GCF_019793435.1	NZ_JAILYH010000005.1_268	NZ_JAILYH010000059.1_1	NZ_JAILYH010000054.1_1											
4725	RS_GCF_019793465.1	NZ_JAILYJ010000013.1_66	NZ_JAILYJ010000054.1_1	NZ_JAILYJ010000049.1_1											
4726	RS_GCF_019802345.1	NZ_JAINDZ010000014.1_105	NZ_JAINDZ010000002.1_57	NZ_JAINDZ010000002.1_56											
4727	RS_GCF_019805165.1	NZ_RWIJ01000024.1_50	NZ_RWIJ01000003.1_57	NZ_RWIJ01000003.1_56											
4728	RS_GCF_019891175.1	NZ_CP072600.1_5517	NZ_CP072600.1_2929	NZ_CP072600.1_2928									NZ_CP072600.1_1918	NZ_CP072600.1_1916	NZ_CP072600.1_5435
4729	RS_GCF_019904135.1	NZ_JAIOGQ010000040.1_21	NZ_JAIOGQ010000046.1_12	NZ_JAIOGQ010000046.1_13											
4730	RS_GCF_019904155.1	NZ_JAHCMB010000006.1_18	NZ_JAHCMB010000061.1_27	NZ_JAHCMB010000061.1_26				NZ_JAHCMB010000070.1_22	NZ_JAHCMB010000070.1_21	NZ_JAHCMB010000061.1_24					
4731	RS_GCF_019931275.1	NZ_JAIOTY010000003.1_177	NZ_JAIOTY010000001.1_367	NZ_JAIOTY010000001.1_368											
4732	RS_GCF_019972295.1	NZ_BLJA01000001.1_539	NZ_BLJA01000001.1_369	NZ_BLJA01000001.1_370											
4733	RS_GCF_019972315.1	NZ_BLIZ01000001.1_812	NZ_BLIZ01000001.1_1120	NZ_BLIZ01000001.1_1121											
4734	RS_GCF_019973615.1	NZ_AP024238.1_50	NZ_AP024238.1_688	NZ_AP024238.1_687											
4735	RS_GCF_019976755.1	NZ_AP023441.1_1373	NZ_AP023441.1_976	NZ_AP023441.1_991									NZ_AP023441.1_3767	NZ_AP023441.1_3769	NZ_AP023441.1_3493
4736	RS_GCF_019977655.1	NZ_AP024849.1_5441	NZ_AP024849.1_3481	NZ_AP024849.1_3480											
4737	RS_GCF_019977735.1	NZ_AP025022.1_5	NZ_AP025018.1_5642	NZ_AP025018.1_5695									NZ_AP025018.1_3279	NZ_AP025018.1_3281	NZ_AP025018.1_5318
4738	RS_GCF_020023995.1	NZ_NRRD01000005.1_115	NZ_NRRD01000017.1_70	NZ_NRRD01000017.1_69				NZ_NRRD01000060.1_1	NZ_NRRD01000017.1_68	NZ_NRRD01000017.1_67			NZ_NRRD01000002.1_111	NZ_NRRD01000002.1_108	NZ_NRRD01000002.1_110
4739	RS_GCF_020144665.1	NZ_JAAHBQ010000037.1_51	NZ_JAAHBQ010000054.1_21	NZ_JAAHBQ010000054.1_20									NZ_JAAHBQ010000019.1_48	NZ_JAAHBQ010000019.1_50	NZ_JAAHBQ010000023.1_107
4740	RS_GCF_020144925.1	NZ_NSLC01000010.1_139	NZ_NSLC01000012.1_71	NZ_NSLC01000012.1_72									NZ_NSLC01000002.1_61	NZ_NSLC01000002.1_58	NZ_NSLC01000002.1_60
4741	RS_GCF_020164745.1	NZ_JAIUGV010000007.1_31	NZ_JAIUGV010000032.1_12	NZ_JAIUGV010000032.1_13											
4742	RS_GCF_020171315.1	NZ_JAIUZP010000005.1_45	NZ_JAIUZP010000004.1_482	NZ_JAIUZP010000004.1_481											
4743	RS_GCF_020179605.1	NZ_JAINZO010000002.1_495	NZ_JAINZO010000001.1_1153	NZ_JAINZO010000001.1_1152											
4744	RS_GCF_020193575.1	NZ_JADYVD010000026.1_9	NZ_JADYVD010000095.1_2	NZ_JADYVD010000095.1_1											
4745	RS_GCF_020193655.1	NZ_JADYVE010000007.1_79	NZ_JADYVE010000055.1_2	NZ_JADYVE010000055.1_1											
4746	RS_GCF_020194175.1	NZ_JADYVX010000022.1_62	NZ_JADYVX010000018.1_9	NZ_JADYVX010000018.1_8											
4747	RS_GCF_020194955.2	NZ_JAFCIY020000024.1_49	NZ_JAFCIY020000028.1_65	NZ_JAFCIY020000028.1_64											
4748	RS_GCF_020329435.1	NZ_JAGKJK010000012.1_203	NZ_JAGKJK010000007.1_271	NZ_JAGKJK010000007.1_272											
4749	RS_GCF_020329485.1	NZ_JAGKJI010000006.1_5	NZ_JAGKJI010000038.1_2	NZ_JAGKJI010000038.1_3											
4750	RS_GCF_020387415.1	NZ_JAGWCB010000018.1_246	NZ_JAGWCB010000020.1_120	NZ_JAGWCB010000020.1_121											
4751	RS_GCF_020404765.1	NZ_JAIVEM010000140.1_19	NZ_JAIVEM010000188.1_4	NZ_JAIVEM010000188.1_5											
4752	RS_GCF_020443705.1	NZ_JAIZZK010000019.1_16	NZ_JAIZZK010000011.1_63	NZ_JAIZZK010000011.1_62				NZ_JAIZZK010000011.1_66	NZ_JAIZZK010000006.1_111	NZ_JAIZZK010000006.1_112					
4753	RS_GCF_020510425.1	NZ_JAHBAH010000001.1_1841	NZ_JAHBAH010000001.1_2855	NZ_JAHBAH010000001.1_2854											
4754	RS_GCF_020510445.1	NZ_JAHBAG010000001.1_768	NZ_JAHBAG010000001.1_2411	NZ_JAHBAG010000001.1_2412											
4755	RS_GCF_020510525.1	NZ_CP075188.1_3753	NZ_CP075188.1_945	NZ_CP075188.1_944											
4756	RS_GCF_020510565.1	NZ_CP075189.1_3791	NZ_CP075189.1_1706	NZ_CP075189.1_1705											
4757	RS_GCF_020510585.1	NZ_CP075190.1_4026	NZ_CP075190.1_1449	NZ_CP075190.1_1448											
4758	RS_GCF_020510625.1	NZ_CP075191.1_3861	NZ_CP075191.1_1755	NZ_CP075191.1_1754											
4759	RS_GCF_020510685.1	NZ_CP075185.1_4185	NZ_CP075185.1_1575	NZ_CP075185.1_1574											
4760	RS_GCF_020521235.1	NZ_BLAY01000022.1_22	NZ_BLAY01000018.1_38	NZ_BLAY01000018.1_37									NZ_BLAY01000041.1_22	NZ_BLAY01000041.1_24	NZ_BLAY01000067.1_4
4761	RS_GCF_020523985.1	NZ_JAIVKM010000006.1_192	NZ_JAIVKM010000001.1_957	NZ_JAIVKM010000001.1_958				NZ_JAIVKM010000001.1_395	NZ_JAIVKM010000001.1_396	NZ_JAIVKM010000001.1_963					
4762	RS_GCF_020524285.1	NZ_JAIVKX010000007.1_38	NZ_JAIVKX010000009.1_162	NZ_JAIVKX010000009.1_161											
4763	RS_GCF_020524485.1	NZ_JAIVLF010000006.1_350	NZ_JAIVLF010000003.1_480	NZ_JAIVLF010000003.1_479											
4764	RS_GCF_020525925.1	NZ_CP084876.1_214	NZ_CP084876.1_1636	NZ_CP084876.1_1635											
4765	RS_GCF_020564565.1	NZ_JAJCTD010000002.1_370	NZ_JAJCTD010000003.1_182	NZ_JAJCTD010000003.1_181									NZ_JAJCTD010000001.1_303	NZ_JAJCTD010000001.1_300	NZ_JAJCTD010000001.1_302
4766	RS_GCF_020594515.1	NZ_JAJCTH010000004.1_202	NZ_JAJCTH010000015.1_38	NZ_JAJCTH010000015.1_37									NZ_JAJCTH010000005.1_164	NZ_JAJCTH010000005.1_167	NZ_JAJCTH010000005.1_165
