	GenomeID	nifH	nifD	nifK	vnfD	vnfH	vnfK	anfD	anfH	anfK	nflD	nflH	ChlN	ChIl	ChlB
2483	RS_GCF_009720655.1	NZ_WNKS01000004.1_104	NZ_WNKS01000026.1_2	NZ_WNKS01000026.1_3	NZ_WNKS01000005.1_235	NZ_WNKS01000061.1_1	NZ_WNKS01000005.1_233	NZ_WNKS01000020.1_63	NZ_WNKS01000020.1_64	NZ_WNKS01000020.1_61			NZ_WNKS01000002.1_127	NZ_WNKS01000002.1_130	NZ_WNKS01000002.1_128
2484	RS_GCF_018531195.1	NZ_JAHDYS010000007.1_104	NZ_JAHDYS010000007.1_69	NZ_JAHDYS010000007.1_68											
2485	GB_GCA_001771065.1	MESQ01000086.1_11	MESQ01000055.1_18	MESQ01000055.1_19											
2486	GB_GCA_000306725.1	CP003083.1_1272	CP003083.1_1275	CP003083.1_1276							CP003083.1_904	CP003083.1_903			
2487	RS_GCF_000300455.3	NZ_CP007215.2_179	NZ_CP007215.2_2370	NZ_CP007215.2_2371											
2488	RS_GCF_004331415.1	NZ_SJOP01000015.1_39	NZ_SJOP01000014.1_44	NZ_SJOP01000014.1_45											
2489	GB_GCA_012032555.1	JAAUSR010000088.1_16	JAAUSR010000097.1_6	JAAUSR010000097.1_5											
2490	GB_GCA_900313955.1	OMTP01000297.1_1	OMTP01000052.1_6	OMTP01000052.1_7											
2491	RS_GCF_000410515.1	NC_021500.1_2630	NC_021500.1_514	NC_021500.1_515											
2492	RS_GCF_000442515.1	NZ_AQPH01000122.1_3	NZ_AQPH01000002.1_93	NZ_AQPH01000002.1_94	NZ_AQPH01000008.1_69	NZ_AQPH01000002.1_92	NZ_AQPH01000008.1_67	NZ_AQPH01000081.1_14	NZ_AQPH01000081.1_15	NZ_AQPH01000081.1_12			NZ_AQPH01000002.1_15	NZ_AQPH01000002.1_12	NZ_AQPH01000002.1_14
2493	RS_GCF_000219125.1	NZ_AFGF01000126.1_46	NZ_AFGF01000270.1_6	NZ_AFGF01000270.1_5											
2494	GB_GCA_012519695.1	JAAYPT010000046.1_3	JAAYPT010000046.1_7	JAAYPT010000046.1_8											
2495	RS_GCF_001613545.1	NZ_BDCO01000002.1_1283	NZ_BDCO01000002.1_1284	NZ_BDCO01000002.1_1285											
2496	RS_GCF_000021865.1	NC_014034.1_62	NC_014034.1_567	NC_014034.1_566				NC_014034.1_582	NC_014034.1_581	NC_014034.1_584			NC_014034.1_661	NC_014034.1_658	NC_014034.1_660
2497	RS_GCF_000765145.1	NZ_JMGA01000018.1_48	NZ_JMGA01000028.1_62	NZ_JMGA01000028.1_61											
2498	RS_GCF_902702915.1	NZ_LR738849.1_1813	NZ_LR738849.1_1810	NZ_LR738849.1_1809				NZ_LR738849.1_697	NZ_LR738849.1_694	NZ_LR738849.1_699					
2499	GB_GCA_016744595.1	JADGEB010000018.1_26	JADGEB010000001.1_66	JADGEB010000001.1_67											
2500	RS_GCF_002934365.1	NZ_PTIY01000013.1_33	NZ_PTIY01000019.1_19	NZ_PTIY01000019.1_20											
2501	RS_GCF_900184035.1	NZ_FXWP01000014.1_239	NZ_FXWP01000009.1_328	NZ_FXWP01000009.1_329											
2502	RS_GCF_014197855.1	NZ_JACIGJ010000007.1_148	NZ_JACIGJ010000001.1_63	NZ_JACIGJ010000001.1_64									NZ_JACIGJ010000011.1_89	NZ_JACIGJ010000011.1_86	NZ_JACIGJ010000011.1_88
2503	RS_GCF_014197535.1	NZ_JACIFV010000003.1_66	NZ_JACIFV010000011.1_147	NZ_JACIFV010000011.1_148											
2504	RS_GCF_900108475.1	NZ_FNWO01000002.1_119	NZ_FNWO01000006.1_230	NZ_FNWO01000006.1_231	NZ_FNWO01000012.1_9	NZ_FNWO01000006.1_229	NZ_FNWO01000012.1_11	NZ_FNWO01000003.1_260	NZ_FNWO01000003.1_259	NZ_FNWO01000003.1_262			NZ_FNWO01000005.1_228	NZ_FNWO01000005.1_225	NZ_FNWO01000005.1_227
2505	RS_GCF_017948245.1	NZ_CP072868.1_393	NZ_CP072869.1_83	NZ_CP072869.1_82											
2506	GB_GCA_903915655.1	CAIWTU010000045.1_80	CAIWTU010000024.1_15	CAIWTU010000024.1_14											
2507	RS_GCF_002891535.1	NZ_PDZR01000020.1_54	NZ_PDZR01000001.1_369	NZ_PDZR01000001.1_368									NZ_PDZR01000024.1_30	NZ_PDZR01000024.1_27	NZ_PDZR01000024.1_29
2508	RS_GCF_002117485.1	NZ_CP021030.1_4317	NZ_CP021031.1_291	NZ_CP021031.1_292											
2509	GB_GCA_902803415.1	CADCQA010000168.1_6	CADCQA010000168.1_8	CADCQA010000168.1_9											
2510	RS_GCF_014230055.1	NZ_JACHVA010000022.1_31	NZ_JACHVA010000022.1_30	NZ_JACHVA010000022.1_29											
2511	GB_GCA_001604405.1	LVBL01000030.1_11	LVBL01000030.1_14	LVBL01000030.1_15											
2512	RS_GCF_900115975.1	NZ_FOYM01000036.1_12	NZ_FOYM01000036.1_9	NZ_FOYM01000036.1_8											
2513	GB_GCA_016699655.1	CP064986.1_4222	CP064986.1_4221	CP064986.1_4220											
2514	GB_GCA_016710065.1	JADJLP010000013.1_200	JADJLP010000001.1_116	JADJLP010000001.1_117											
2515	GB_GCA_015654635.1	JAATGP010000023.1_90	JAATGP010000020.1_102	JAATGP010000020.1_103				JAATGP010000008.1_9	JAATGP010000008.1_10	JAATGP010000008.1_7					
2516	GB_GCA_002304505.1	NCEH01000025.1_14	NCEH01000083.1_2	NCEH01000083.1_3											
2517	GB_GCA_902766335.1	CACXDI010000148.1_27	CACXDI010000148.1_26	CACXDI010000148.1_25											
2518	RS_GCF_002531825.1	NZ_NWSX01000024.1_8	NZ_NWSX01000069.1_16	NZ_NWSX01000069.1_15											
2519	RS_GCF_002944315.1	NZ_CP024311.1_4009	NZ_CP024313.1_198	NZ_CP024313.1_199											
2520	GB_GCA_017438745.1	JAFRUS010000063.1_15	JAFRUS010000063.1_22	JAFRUS010000063.1_21											
2521	GB_GCA_900315285.1	OMYO01000017.1_30	OMYO01000017.1_28	OMYO01000017.1_27											
2522	RS_GCF_017876795.1	NZ_JAGIOR010000001.1_528	NZ_JAGIOR010000001.1_1672	NZ_JAGIOR010000001.1_1673											
2523	RS_GCF_017876165.1	NZ_JAGINQ010000002.1_293	NZ_JAGINQ010000003.1_305	NZ_JAGINQ010000003.1_306											
2524	RS_GCF_900107275.1	NZ_FNPI01000003.1_108	NZ_FNPI01000001.1_746	NZ_FNPI01000001.1_747											
2525	GB_GCA_903884655.1	CAISFO010000066.1_10	CAISFO010000066.1_11	CAISFO010000066.1_12											
2526	RS_GCF_004569505.1	NZ_SPPK01000008.1_17	NZ_SPPK01000008.1_20	NZ_SPPK01000008.1_21											
2527	RS_GCF_000520815.1	NZ_ASRY01000267.1_40	NZ_ASRY01000109.1_15	NZ_ASRY01000109.1_14											
2528	GB_GCA_902787825.1	CADAHS010000002.1_123	CADAHS010000002.1_122	CADAHS010000002.1_121											
2529	RS_GCF_000422245.1	NZ_ATHI01000027.1_73	NZ_ATHI01000027.1_70	NZ_ATHI01000027.1_69											
2530	RS_GCF_000420465.1	NZ_ATUZ01000015.1_112	NZ_ATUZ01000015.1_109	NZ_ATUZ01000015.1_108											
2531	RS_GCF_013041605.1	NZ_JABEQC010000005.1_195	NZ_JABEQC010000001.1_390	NZ_JABEQC010000001.1_391											
2532	GB_GCA_011391635.1	JAABQD010000025.1_29	JAABQD010000075.1_2	JAABQD010000075.1_1											
2533	GB_GCA_012972825.1	JABDHL010000091.1_3	JABDHL010000037.1_4	JABDHL010000037.1_5				JABDHL010000026.1_124	JABDHL010000026.1_121	JABDHL010000026.1_126			JABDHL010000006.1_19	JABDHL010000006.1_17	JABDHL010000006.1_18
2534	GB_GCA_016278365.1	JADQBZ010000002.1_299	JADQBZ010000002.1_302	JADQBZ010000002.1_303							JADQBZ010000011.1_160	JADQBZ010000011.1_159			
2535	RS_GCF_018069755.1	NZ_JAGQDE010000003.1_144	NZ_JAGQDE010000023.1_5	NZ_JAGQDE010000023.1_4									NZ_JAGQDE010000015.1_35	NZ_JAGQDE010000015.1_32	NZ_JAGQDE010000015.1_34
2536	RS_GCF_004341685.1	NZ_SMAA01000011.1_56	NZ_SMAA01000011.1_59	NZ_SMAA01000011.1_60				NZ_SMAA01000010.1_77	NZ_SMAA01000010.1_78	NZ_SMAA01000010.1_75					
2537	GB_GCA_003153015.1	PMBS01000055.1_24	PMBS01000043.1_18	PMBS01000043.1_19											
2538	GB_GCA_014384895.1	JACRSQ010000018.1_66	JACRSQ010000011.1_10	JACRSQ010000011.1_11											
2539	RS_GCF_000934755.1	NZ_KN882176.1_59	NZ_KN882176.1_62	NZ_KN882176.1_63											
2540	GB_GCA_902801755.1	CADCJM010000016.1_27	CADCJM010000016.1_25	CADCJM010000016.1_26											
2541	GB_GCA_016212685.1	JACREW010000278.1_5	JACREW010000217.1_3	JACREW010000217.1_2											
2542	GB_GCA_002418465.1	DIEE01000259.1_5	DIEE01000013.1_3	DIEE01000013.1_4											
2543	RS_GCF_000190375.1	NZ_AEWG01000158.1_62	NZ_AEWG01000097.1_6	NZ_AEWG01000097.1_5									NZ_AEWG01000076.1_83	NZ_AEWG01000076.1_80	NZ_AEWG01000076.1_82
2544	GB_GCA_016703665.1	JADJBS010000001.1_134	JADJBS010000002.1_158	JADJBS010000002.1_159											
2545	RS_GCF_000472965.1	NZ_AXAU01000008.1_70	NZ_AXAU01000021.1_26	NZ_AXAU01000021.1_27											
2546	GB_GCA_002434335.1	DJJW01000023.1_8	DJJW01000023.1_5	DJJW01000023.1_4											
2547	RS_GCF_014197015.1	NZ_JACIET010000001.1_1949	NZ_JACIET010000001.1_1040	NZ_JACIET010000001.1_1041											
2548	RS_GCF_015767275.1	NZ_JADWMY010000016.1_27	NZ_JADWMY010000001.1_266	NZ_JADWMY010000001.1_265											
2549	RS_GCF_003991905.1	NZ_RSCL01000071.1_6	NZ_RSCL01000005.1_405	NZ_RSCL01000005.1_299									NZ_RSCL01000014.1_268	NZ_RSCL01000014.1_270	NZ_RSCL01000016.1_197
2550	GB_GCA_012033595.1	JAAUQL010000095.1_12	JAAUQL010000095.1_9	JAAUQL010000095.1_8											
2551	GB_GCA_002869635.1	PKUF01000075.1_9	PKUF01000099.1_10	PKUF01000099.1_9											
2552	GB_GCA_016214855.1	JACRMT010000007.1_68	JACRMT010000012.1_56	JACRMT010000012.1_55											
2553	GB_GCA_016936555.1	JAFGXR010000020.1_35	JAFGXR010000020.1_38	JAFGXR010000020.1_39											
2554	RS_GCF_000969885.1	NZ_CP009501.1_1188	NZ_CP009501.1_102	NZ_CP009501.1_103							NZ_CP009501.1_2591	NZ_CP009501.1_2592			
2555	GB_GCA_900112785.1	FONB01000004.1_131	FONB01000005.1_280	FONB01000005.1_281											
2556	GB_GCA_002397275.1	DHAA01000074.1_26	DHAA01000074.1_23	DHAA01000074.1_22											
2557	GB_GCA_018780075.1	JADMKB010000185.1_15	JADMKB010000003.1_166	JADMKB010000003.1_165											
2558	RS_GCF_001766835.1	NZ_LKEU01000018.1_11	NZ_LKEU01000018.1_14	NZ_LKEU01000018.1_15											
2559	RS_GCF_012516435.1	NZ_CP051216.1_2061	NZ_CP051216.1_2064	NZ_CP051216.1_2065											
2560	RS_GCF_000621745.1	NZ_KK211339.1_43	NZ_KK211339.1_46	NZ_KK211339.1_47											
2561	RS_GCF_002995745.1	NZ_PVXQ01000001.1_146	NZ_PVXQ01000001.1_143	NZ_PVXQ01000001.1_142											
2562	GB_GCA_011330945.1	DSTC01000036.1_84	DSTC01000036.1_28	DSTC01000036.1_27											
2563	GB_GCA_016209015.1	JACQWY010000038.1_14	JACQWY010000037.1_85	JACQWY010000037.1_84											
2564	GB_GCA_002412555.1	DHVH01000231.1_5	DHVH01000231.1_2	DHVH01000231.1_1											
2565	GB_GCA_903928225.1	CAIYPU010000037.1_4	CAIYPU010000037.1_7	CAIYPU010000010.1_1									CAIYPU010000139.1_3	CAIYPU010000039.1_1	CAIYPU010000139.1_4
2566	GB_GCA_016712985.1	JADJQA010000054.1_31	JADJQA010000012.1_94	JADJQA010000012.1_93											
2567	RS_GCF_000371905.1	NZ_AQUD01000001.1_3165	NZ_AQUD01000006.1_59	NZ_AQUD01000006.1_58											
2568	RS_GCF_900114285.1	NZ_FOSN01000001.1_155	NZ_FOSN01000001.1_308	NZ_FOSN01000001.1_309									NZ_FOSN01000014.1_39	NZ_FOSN01000014.1_42	NZ_FOSN01000014.1_40
2569	RS_GCF_002995805.1	NZ_PVXL01000046.1_155	NZ_PVXL01000046.1_279	NZ_PVXL01000046.1_278											
2570	GB_GCA_002307035.1	DBTL01000044.1_80	DBTL01000044.1_77	DBTL01000044.1_76				DBTL01000134.1_20	DBTL01000134.1_23	DBTL01000134.1_17					
2571	RS_GCF_017814975.1	NZ_JAGIQA010000019.1_131	NZ_JAGIQA010000076.1_3	NZ_JAGIQA010000076.1_2											
2572	GB_GCA_012520845.1	JAAYNL010000015.1_89	JAAYNL010000019.1_36	JAAYNL010000019.1_37							JAAYNL010000010.1_22	JAAYNL010000015.1_91			
2573	GB_GCA_015232465.1	JADFZO010000025.1_9	JADFZO010000137.1_3	JADFZO010000137.1_2											
2574	GB_GCA_903850505.1	CAINLT010000489.1_28	CAINLT010000295.1_3	CAINLT010000295.1_2											
2575	GB_GCA_900314595.1	OMVW01000075.1_7	OMVW01000024.1_2	OMVW01000024.1_3											
2576	GB_GCA_901456055.1	CABDWT010000004.1_195	CABDWT010000016.1_860	CABDWT010000016.1_859											
2577	RS_GCF_000940805.1	NZ_CP007142.1_3537	NZ_CP007142.1_1681	NZ_CP007142.1_1682											
2578	GB_GCA_014382295.1	JACNJZ010000081.1_4	JACNJZ010000081.1_7	JACNJZ010000081.1_8											
2579	RS_GCF_001641695.1	NZ_LSEF01000100.1_221	NZ_LSEF01000026.1_106	NZ_LSEF01000026.1_105											
2580	GB_GCA_009712225.1	WASP01000006.1_131	WASP01000006.1_128	WASP01000006.1_127											
2581	RS_GCF_900104585.1	NZ_FNVX01000005.1_990	NZ_FNVX01000005.1_987	NZ_FNVX01000005.1_986											
2582	RS_GCF_900108945.1	NZ_FNYE01000025.1_65	NZ_FNYE01000062.1_1	NZ_FNYE01000062.1_2											
2583	RS_GCF_900101605.1	NZ_FMUR01000007.1_124	NZ_FMUR01000007.1_126	NZ_FMUR01000007.1_127											
2584	RS_GCF_000175255.2	NC_017262.1_1146	NC_017262.1_1333	NC_017262.1_1332											
2585	GB_GCA_003634075.1	RBIO01000001.1_884	RBIO01000001.1_2035	RBIO01000001.1_2034											
2586	RS_GCF_004121075.1	NZ_RHLN01000159.1_34	NZ_RHLN01000159.1_31	NZ_RHLN01000159.1_30											
2587	RS_GCF_006711645.1	NZ_CP041247.1_1526	NZ_CP041247.1_3159	NZ_CP041247.1_3160											
2588	RS_GCF_001652265.1	NZ_LWBS01000198.1_67	NZ_LWBS01000418.1_44	NZ_LWBS01000418.1_43											
2589	GB_GCA_903899865.1	CAIUKZ010000157.1_8	CAIUKZ010000157.1_5	CAIUKZ010000157.1_4											
2590	RS_GCF_900094925.1	NZ_FMAY01000001.1_224	NZ_FMAY01000009.1_169	NZ_FMAY01000009.1_168											
2591	RS_GCF_010668805.1	NZ_WUFT01000025.1_67	NZ_WUFT01000009.1_254	NZ_WUFT01000009.1_253											
2592	GB_GCA_018829945.1	JAHJTI010000009.1_4	JAHJTI010000115.1_11	JAHJTI010000341.1_2											
2593	GB_GCA_003133245.1	PKWM01000013.1_5	PKWM01000026.1_65	PKWM01000026.1_64											
2594	GB_GCA_902809825.1	LR778114.1_465	LR778114.1_404	LR778114.1_403											
2595	GB_GCA_016713625.1	JADJOT010000002.1_123	JADJOT010000009.1_470	JADJOT010000009.1_471											
2596	GB_GCA_013911065.1	JACERV010000025.1_7	JACERV010000025.1_4	JACERV010000025.1_3											
2597	GB_GCA_900551265.1	URVL01000034.1_15	URVL01000107.1_3	URVL01000107.1_4											
2598	GB_GCA_009929215.1	SAAX01000026.1_6	SAAX01000026.1_9	SAAX01000026.1_10											
2599	GB_GCA_002307725.1	DBUB01000002.1_122	DBUB01000010.1_154	DBUB01000010.1_155	DBUB01000018.1_89	DBUB01000010.1_153	DBUB01000018.1_87								
2600	GB_GCA_003712145.1	RHLS01000039.1_7	RHLS01000040.1_10	RHLS01000040.1_11											
2601	RS_GCF_016316925.1	NZ_JAEEGB010000009.1_17	NZ_JAEEGB010000005.1_23	NZ_JAEEGB010000005.1_22											
2602	RS_GCF_003130795.1	NZ_CP029354.1_22	NZ_CP029353.1_1752	NZ_CP029353.1_1753											
2603	GB_GCA_007827375.1	VISH01000002.1_1513	VISH01000002.1_1691	VISH01000002.1_1692											
2604	RS_GCF_000802225.1	NZ_JTDI01000002.1_374	NZ_JTDI01000004.1_229	NZ_JTDI01000004.1_228											
2605	GB_GCA_002632355.1	NSJJ01000019.1_39	NSJJ01000007.1_95	NSJJ01000007.1_94											
2606	RS_GCF_016584055.1	NZ_NRSH01000153.1_5	NZ_NRSH01000046.1_8	NZ_NRSH01000046.1_7									NZ_NRSH01000035.1_12	NZ_NRSH01000035.1_9	NZ_NRSH01000035.1_11
2607	RS_GCF_012927045.1	NZ_JABBFW010000001.1_561	NZ_JABBFW010000008.1_244	NZ_JABBFW010000008.1_243											
2608	GB_GCA_001897035.1	MKRS01000748.1_3	MKRS01000824.1_2	MKRS01000824.1_3											
2609	GB_GCA_907163085.1	CAJQTX010000005.1_369	CAJQTX010000004.1_50	CAJQTX010000004.1_49											
2610	GB_GCA_003482625.1	DMYJ01000037.1_7	DMYJ01000037.1_8	DMYJ01000037.1_9											
2611	RS_GCF_000176915.2	NC_014844.1_1019	NC_014844.1_1022	NC_014844.1_1023											
2612	RS_GCF_014211975.1	NZ_CP060084.1_1857	NZ_CP060084.1_2015	NZ_CP060084.1_2014											
2613	RS_GCF_000427445.1	NZ_KE386496.1_2536	NZ_KE386496.1_2137	NZ_KE386496.1_2136											
2614	GB_GCA_003456125.1	DMPD01000232.1_7	DMPD01000331.1_21	DMPD01000331.1_20											
2615	GB_GCA_002368715.1	DFEO01000129.1_2	DFEO01000118.1_1	DFEO01000118.1_2											
2616	GB_GCA_002842435.1	PHCX01000004.1_14	PHCX01000007.1_10	PHCX01000007.1_11											
2617	RS_GCF_900007165.1	NZ_CYGY02000070.1_46	NZ_CYGY02000212.1_1	NZ_CYGY02000212.1_2											
2618	RS_GCF_003096715.1	NZ_QEOL01000002.1_36	NZ_QEOL01000030.1_72	NZ_QEOL01000030.1_73											
2619	GB_GCA_002315235.1	DCGK01000101.1_3	DCGK01000101.1_16	DCGK01000101.1_17											
2620	GB_GCA_903901875.1	CAIUSO010000040.1_18	CAIUSO010000064.1_1	CAIUSO010000064.1_2											
2621	GB_GCA_004284765.1	NQJD01000006.1_21	NQJD01000006.1_24	NQJD01000006.1_25											
2622	GB_GCA_001604135.1	LVAT01000020.1_22	LVAT01000020.1_24	LVAT01000020.1_23											
2623	RS_GCF_009649175.1	NZ_WJPO01000002.1_202	NZ_WJPO01000054.1_8	NZ_WJPO01000054.1_9									NZ_WJPO01000010.1_41	NZ_WJPO01000010.1_38	NZ_WJPO01000010.1_40
2624	GB_GCA_016185075.1	JACPOH010000237.1_6	JACPOH010000359.1_6	JACPOH010000359.1_2											
2625	RS_GCF_900106975.1	NZ_FNNU01000004.1_188	NZ_FNNU01000007.1_47	NZ_FNNU01000007.1_48											
2626	RS_GCF_000189295.2	NC_016803.1_1296	NC_016803.1_1293	NC_016803.1_1292											
2627	RS_GCF_000426345.1	NZ_AUFE01000011.1_122	NZ_AUFE01000097.1_12	NZ_AUFE01000097.1_13											
2628	RS_GCF_000420845.1	NZ_ATVS01000038.1_25	NZ_ATVS01000060.1_2	NZ_ATVS01000060.1_3											
2629	GB_GCA_016791025.1	JAEUNX010000045.1_4	JAEUNX010000002.1_1	JAEUNX010000059.1_3											
2630	GB_GCA_003989075.1	RXIX01000005.1_52	RXIX01000063.1_10	RXIX01000063.1_9											
2631	GB_GCA_903899885.1	CAIULK010000088.1_37	CAIULK010000099.1_3	CAIULK010000099.1_4	CAIULK010000262.1_16	CAIULK010000099.1_2	CAIULK010000262.1_14								
2632	GB_GCA_002728755.1	PBVT01000003.1_72	PBVT01000023.1_19	PBVT01000023.1_18											
2633	GB_GCA_002840245.1	PHAA01000010.1_75	PHAA01000005.1_62	PHAA01000005.1_63											
2634	RS_GCF_002008365.1	NZ_MRDL01000015.1_420	NZ_MRDL01000009.1_35	NZ_MRDL01000009.1_36											
2635	RS_GCF_003268775.1	NZ_QLSU01000002.1_177	NZ_QLSU01000022.1_104	NZ_QLSU01000022.1_105											
2636	GB_GCA_903904275.1	CAIVBX010000337.1_9	CAIVBX010000285.1_16	CAIVBX010000285.1_17											
2637	RS_GCF_900111015.1	NZ_FOFS01000001.1_524	NZ_FOFS01000010.1_92	NZ_FOFS01000010.1_91											
2638	GB_GCA_002396385.1	DGTD01000013.1_5	DGTD01000013.1_3	DGTD01000013.1_4											
2639	GB_GCA_015231665.1	JADGBD010000343.1_2	JADGBD010000043.1_8	JADGBD010000043.1_2											
2640	RS_GCF_003667445.1	NZ_RCTF01000015.1_50	NZ_RCTF01000001.1_338	NZ_RCTF01000001.1_337											
2641	RS_GCF_000315365.1	NZ_CAOS01000003.1_446	NZ_CAOS01000003.1_443	NZ_CAOS01000003.1_442											
2642	GB_GCA_002419465.1	DIGE01000014.1_386	DIGE01000018.1_161	DIGE01000018.1_162											
2643	RS_GCF_003994235.2	NZ_RYFG02000026.1_28	NZ_RYFG02000121.1_103	NZ_RYFG02000121.1_102	NZ_RYFG02000121.1_131	NZ_RYFG02000121.1_104	NZ_RYFG02000121.1_133								
2644	GB_GCA_002789915.1	PFUD01000155.1_6	PFUD01000017.1_2	PFUD01000017.1_3											
2645	RS_GCF_000378245.1	NZ_KB899499.1_16	NZ_KB899493.1_263	NZ_KB899493.1_264											
2646	GB_GCA_017940685.1	JAGAYD010000135.1_14	JAGAYD010000135.1_13	JAGAYD010000135.1_12											
2647	RS_GCF_900130105.1	NZ_FQXZ01000046.1_25	NZ_FQXZ01000003.1_15	NZ_FQXZ01000003.1_14											
2648	RS_GCF_018398895.1	NZ_JAGWDJ010000022.1_117	NZ_JAGWDJ010000064.1_4	NZ_JAGWDJ010000064.1_3											
2649	RS_GCF_000284255.1	NC_017075.1_3451	NC_017075.1_4175	NC_017075.1_4176									NC_017075.1_3259	NC_017075.1_3262	NC_017075.1_3260
2650	GB_GCA_002341865.1	DDOV01000088.1_7	DDOV01000103.1_14	DDOV01000103.1_15											
2651	RS_GCF_000330885.1	NC_020059.1_3685	NC_020061.1_290	NC_020061.1_291											
2652	GB_GCA_002307055.1	DBTM01000036.1_119	DBTM01000036.1_116	DBTM01000036.1_115											
2653	RS_GCF_000271845.1	NZ_JH719395.1_3475	NZ_JH719395.1_2319	NZ_JH719395.1_2316											
2654	GB_GCA_003251995.1	QKDT01000198.1_2	QKDT01000275.1_3	QKDT01000275.1_4											
2655	RS_GCF_000021745.1	NC_011666.1_2592	NC_011666.1_3627	NC_011666.1_3626									NC_011666.1_2043	NC_011666.1_2040	NC_011666.1_2042
2656	GB_GCA_011040095.1	DRDE01000289.1_17	DRDE01000204.1_9	DRDE01000204.1_10											
2657	GB_GCA_003250175.1	QKHD01000088.1_6	QKHD01000266.1_3	QKHD01000266.1_4											
2658	GB_GCA_001799675.1	MGTX01000022.1_38	MGTX01000002.1_107	MGTX01000016.1_67											
2659	RS_GCF_000747665.1	NZ_BBKT01000028.1_10	NZ_BBKT01000028.1_9	NZ_BBKT01000028.1_8											
2660	RS_GCF_002531955.1	NZ_NWTA01000005.1_73	NZ_NWTA01000052.1_7	NZ_NWTA01000052.1_6											
2661	GB_GCA_902797085.1	CADBRM010000001.1_20	CADBRM010000039.1_2	CADBRM010000039.1_3							CADBRM010000105.1_7	CADBRM010000137.1_10			
2662	GB_GCA_003245895.1	QKBZ01000041.1_25	QKBZ01000131.1_2	QKBZ01000131.1_3											
2663	RS_GCF_001657485.1	NZ_LXFU01000029.1_67	NZ_LXFU01000028.1_114	NZ_LXFU01000028.1_115											
2664	RS_GCF_004766055.1	NZ_SPQR01000006.1_140	NZ_SPQR01000006.1_24	NZ_SPQR01000006.1_25											
2665	RS_GCF_001662075.1	NZ_LYPL01000022.1_10	NZ_LYPL01000004.1_249	NZ_LYPL01000004.1_248											
2666	RS_GCF_005862305.2	NZ_CP054021.1_2638	NZ_CP054024.1_149	NZ_CP054024.1_148											
2667	GB_GCA_005862225.1	SZXV01000003.1_214	SZXV01000003.1_211	SZXV01000003.1_210									SZXV01000002.1_417	SZXV01000002.1_419	SZXV01000002.1_418
2668	RS_GCF_003985145.1	NZ_ML133530.1_138	NZ_ML133540.1_36	NZ_ML133540.1_37											
2669	RS_GCF_009729555.1	NZ_WODC01000006.1_70	NZ_WODC01000006.1_73	NZ_WODC01000006.1_74											
2670	RS_GCF_000016165.1	NC_009253.1_3002	NC_009253.1_2999	NC_009253.1_2998											
2671	GB_GCA_018820925.1	JAHJNJ010000018.1_18	JAHJNJ010000024.1_60	JAHJNJ010000024.1_59											
2672	GB_GCA_009720755.1	WNKV01000004.1_118	WNKV01000018.1_34	WNKV01000018.1_33									WNKV01000001.1_82	WNKV01000001.1_79	WNKV01000001.1_81
2673	GB_GCA_003252455.1	QKED01000075.1_5	QKED01000041.1_5	QKED01000036.1_2											
2674	GB_GCA_007244385.1	SCVX01000094.1_243	SCVX01000094.1_240	SCVX01000094.1_239											
2675	GB_GCA_900609035.2	UXAT02000011.1_25	UXAT02000012.1_136	UXAT02000012.1_137											
2676	GB_GCA_017623675.1	JAGAOO010000017.1_46	JAGAOO010000004.1_2	JAGAOO010000004.1_3											
2677	GB_GCA_903895195.1	CAITSZ010000047.1_151	CAITSZ010000047.1_154	CAITSZ010000047.1_155									CAITSZ010000030.1_48	CAITSZ010000030.1_46	CAITSZ010000030.1_47
2678	RS_GCF_900094625.1	NZ_FMAJ01000018.1_65	NZ_FMAJ01000050.1_4	NZ_FMAJ01000062.1_1											
2679	RS_GCF_000023025.1	NC_012997.1_1209	NC_012997.1_1365	NC_012997.1_1366											
2680	RS_GCF_017357385.1	NZ_CP071632.1_4429	NZ_CP071635.1_87	NZ_CP071635.1_86											
2681	RS_GCF_014596725.1	NZ_JACVEG010000001.1_378	NZ_JACVEG010000002.1_354	NZ_JACVEG010000002.1_355											
2682	RS_GCF_003403295.1	NZ_QUWV01000151.1_26	NZ_QUWV01000071.1_45	NZ_QUWV01000071.1_44											
2683	GB_GCA_002394465.1	DGTU01000141.1_1	DGTU01000141.1_3	DGTU01000141.1_4											
2684	RS_GCF_016924235.1	NZ_JAFFZP010000006.1_53	NZ_JAFFZP010000012.1_3	NZ_JAFFZP010000012.1_4											
2685	GB_GCA_903927955.1	CAIYOW010000049.1_39	CAIYOW010000038.1_6	CAIYOW010000038.1_7											
2686	RS_GCF_000379565.1	NZ_KB903155.1_22	NZ_KB902882.1_3	NZ_KB902882.1_4											
2687	RS_GCF_902806695.1	NZ_CADCXN010000060.1_12	NZ_CADCXN010000045.1_31	NZ_CADCXN010000045.1_32											
2688	GB_GCA_013619105.1	JABXKU010000120.1_4	JABXKU010000001.1_23	JABXKU010000001.1_24											
2689	GB_GCA_019163135.1	JAFLKR010000027.1_23	JAFLKR010000027.1_20	JAFLKR010000027.1_19											
2690	GB_GCA_003513005.1	DOTD01000036.1_28	DOTD01000064.1_5	DOTD01000064.1_4											
2691	RS_GCF_000769405.2	NZ_CP053439.1_4290	NZ_CP053444.1_110	NZ_CP053444.1_111											
