	Database	OrgGene	Gene	SeqID	EValue	Bitscore	AlnLength
4346	Buckley	nifH	nflH	GQ289572_1	2.3e-77	260.3	154
24106	Zehr	nifH	nflH	ACO35852.1|uncultured_Frankia_1	2.3e-77	260.4	173
22763	Zehr	nifH	vnfH	ACZ53909.1|uncultured_soil_1	2.3e-77	259.6	163
18509	Zehr	nifH	anfH	AGI48239.1|Thermoplasmatales_archaeon_1	2.3e-77	259.6	247
18510	Zehr	nifH	anfH	EEG38057.1|Eubacterium_hallii_1	2.4e-77	259.5	246
24108	Zehr	nifH	nflH	ACT67981.1|Bradyrhizobium_japonicum_1	2.4e-77	260.3	154
22764	Zehr	nifH	vnfH	ACZ53900.1|uncultured_soil_1	2.4e-77	259.5	156
24110	Zehr	nifH	nflH	AGI96633.1|uncultured_bacterium_1	2.5e-77	260.3	154
24109	Zehr	nifH	nflH	AAC24160.1|Frankia_sp._1	2.5e-77	260.3	182
3573	Buckley	nifH	vnfH	GQ289583_1	2.5e-77	259.5	155
24111	Zehr	nifH	nflH	AGO86485.1|uncultured_bacterium_1	2.6e-77	260.2	154
1235	Buckley	nifH	nifH	HQ115059_1	2.7e-77	259.7	292
24112	Zehr	nifH	nflH	AGI96667.1|uncultured_bacterium_1	2.7e-77	260.2	154
705	Buckley	nifH	anfH	EF414592_1	2.8e-77	259.2	155
24113	Zehr	nifH	nflH	ACT67993.1|Bradyrhizobium_japonicum_1	2.8e-77	260.1	153
22765	Zehr	nifH	vnfH	AFO55055.1|uncultured_nitrogen-fixing_1	2.8e-77	259.3	154
1236	Buckley	nifH	nifH	DQ485715_1	2.8e-77	259.6	262
18511	Zehr	nifH	anfH	ADP77182.1|Methanothermus_fervidus_1	2.9e-77	259.2	216
19437	Zehr	nifH	nifH	BAH23271.1|Paenibacillus_graminis_1	2.9e-77	259.6	301
1237	Buckley	nifH	nifH	HQ115055_1	2.9e-77	259.6	292
3574	Buckley	nifH	vnfH	GU111847_1	3e-77	259.2	154
4348	Buckley	nifH	nflH	U78306_1	3e-77	259.9	182
4347	Buckley	nifH	nflH	AY583647_1	3e-77	259.9	153
19438	Zehr	nifH	nifH	ADM13676.1|Burkholderia_sp._1	3e-77	259.6	292
4349	Buckley	nifH	nflH	AY679799_1	3.1e-77	259.9	153
4350	Buckley	nifH	nflH	FJ347434_1	3.1e-77	259.9	196
1238	Buckley	nifH	nifH	DQ485702_1	3.1e-77	259.5	262
24114	Zehr	nifH	nflH	AAT48478.1|uncultured_bacterium_1	3.1e-77	259.9	153
24115	Zehr	nifH	nflH	AAT77213.1|uncultured_bacterium_1	3.2e-77	259.9	153
19439	Zehr	nifH	nifH	ABF93186.1|Bradyrhizobium_elkanii_1	3.2e-77	259.5	262
4351	Buckley	nifH	nflH	FR850741_1	3.3e-77	259.8	213
22766	Zehr	nifH	vnfH	BAE85651.1|Desulfitobacterium_hafniense_1	3.3e-77	259.1	268
4352	Buckley	nifH	nflH	GU111808_1	3.4e-77	259.8	155
706	Buckley	nifH	anfH	CP000559_1_1	3.4e-77	258.9	248
18512	Zehr	nifH	anfH	AEG15740.1|Desulfotomaculum_kuznetsovii_1	3.4e-77	259.0	246
18513	Zehr	nifH	anfH	AGI96636.1|uncultured_bacterium_1	3.5e-77	259.0	154
4353	Buckley	nifH	nflH	FJ619298_1	3.5e-77	259.7	182
24116	Zehr	nifH	nflH	ACZ53860.1|uncultured_soil_1	3.5e-77	259.8	156
24117	Zehr	nifH	nflH	ACM66891.1|Mesorhizobium_mediterraneum_1	3.6e-77	259.7	182
18514	Zehr	nifH	anfH	ACO36752.1|uncultured_bacterium_1	3.8e-77	258.8	154
17168	Mise	nifH	nifH	WP_127058535.1	3.8e-77	252.3	288
18516	Zehr	nifH	anfH	AGI96650.1|uncultured_bacterium_1	4.1e-77	258.7	152
18515	Zehr	nifH	anfH	EDP17532.1|Clostridium_bolteae_1	4.1e-77	258.7	248
4354	Buckley	nifH	nflH	AF134809_1	4.2e-77	259.5	162
22767	Zehr	nifH	vnfH	AFO55052.1|uncultured_nitrogen-fixing_1	4.3e-77	258.7	154
5772	FunGene	nifD	anfD	A4WRY4	4.4e-77	253.2	428
24118	Zehr	nifH	nflH	AAV49035.1|Azospirillum_lipoferum_1	4.5e-77	259.4	155
19440	Zehr	nifH	nifH	AAB63257.1|Clostridium_cellobioparum_1	4.6e-77	259.0	293
4355	Buckley	nifH	nflH	FJ347423_1	4.7e-77	259.3	196
22768	Zehr	nifH	vnfH	ACZ53870.1|uncultured_soil_1	4.8e-77	258.6	156
4356	Buckley	nifH	nflH	GU111806_1	5e-77	259.2	155
18517	Zehr	nifH	anfH	AGI96606.1|uncultured_bacterium_1	5e-77	258.5	154
24120	Zehr	nifH	nflH	AGO57868.1|uncultured_nitrogen-fixing_1	5.1e-77	259.2	153
24119	Zehr	nifH	nflH	AGI42710.1|Rhizobium_sp._1	5.1e-77	259.2	186
22769	Zehr	nifH	vnfH	CDA34619.1|Firmicutes_bacterium_1	5.4e-77	258.4	247
4357	Buckley	nifH	nflH	EU542578_1	5.6e-77	259.1	177
4358	Buckley	nifH	nflH	EF394165_1	5.6e-77	259.1	167
3575	Buckley	nifH	vnfH	EU544217_1	5.7e-77	258.3	155
22770	Zehr	nifH	vnfH	ACB38700.1|uncultured_bacterium_1	5.8e-77	258.3	155
24121	Zehr	nifH	nflH	ACB37309.1|Ideonella_dechloratans_1	5.8e-77	259.1	177
1239	Buckley	nifH	nifH	CP002160_1	6e-77	258.5	265
4359	Buckley	nifH	nflH	AY583637_1	6.2e-77	258.9	153
18518	Zehr	nifH	anfH	ACI26241.1|uncultured_soil_1	6.3e-77	258.1	163
22771	Zehr	nifH	vnfH	ETK00068.1|Eubacterium_nodatum_1	6.3e-77	258.2	276
10524	Mise	nifH	nifH	WP_071639747.1	6.4e-77	255.3	301
4360	Buckley	nifH	nflH	AB079620_1	6.5e-77	258.9	154
5773	FunGene	nifD	anfD	Q3J0H2	6.5e-77	252.6	430
24122	Zehr	nifH	nflH	ACZ53847.1|uncultured_soil_1	6.6e-77	258.9	156
1240	Buckley	nifH	nifH	AY603957_1	6.7e-77	258.4	266
22772	Zehr	nifH	vnfH	ACT67982.1|Bradyrhizobium_japonicum_1	6.9e-77	258.1	155
10525	Mise	nifH	nifH	WP_154121640.1	6.9e-77	255.1	301
4361	Buckley	nifH	nflH	AB079619_1	7e-77	258.7	154
15569	Mise	nifH	nifH	WP_025681097.1	7.1e-77	253.4	301
5774	FunGene	nifD	anfD	Q8GPM5	7.2e-77	252.5	457
24123	Zehr	nifH	nflH	AGI96611.1|uncultured_bacterium_1	7.2e-77	258.7	154
707	Buckley	nifH	anfH	DQ177028_1	7.3e-77	257.9	157
1241	Buckley	nifH	nifH	gi_315468987_1	7.6e-77	258.2	293
4362	Buckley	nifH	nflH	AY601060_1	7.7e-77	258.6	153
4364	Buckley	nifH	nflH	AY583642_1	7.9e-77	258.6	153
4363	Buckley	nifH	nflH	GU111807_1	7.9e-77	258.6	155
1242	Buckley	nifH	nifH	HQ115054_1	8.2e-77	258.1	291
10526	Mise	nifH	nifH	WP_189021663.1	8.3e-77	254.9	300
22773	Zehr	nifH	vnfH	ADE36911.1|Methanohalophilus_mahii_1	8.4e-77	257.8	265
3576	Buckley	nifH	vnfH	CP001994_1_1	8.5e-77	257.7	265
24124	Zehr	nifH	nflH	AAS86753.1|uncultured_bacterium_1	8.5e-77	258.5	153
4365	Buckley	nifH	nflH	FJ619305_1	8.6e-77	258.4	181
17169	Mise	nifH	nifH	WP_046431399.1	8.7e-77	251.1	287
4366	Buckley	nifH	nflH	FJ347435_1	8.7e-77	258.4	195
24125	Zehr	nifH	nflH	ACM66898.1|Sinorhizobium_meliloti_1	8.9e-77	258.4	181
18519	Zehr	nifH	anfH	EHO16524.1|Lachnospiraceae_bacterium_1	9.1e-77	257.6	244
19442	Zehr	nifH	nifH	ABW96180.1|Bradyrhizobium_elkanii_1	9.5e-77	257.9	262
4367	Buckley	nifH	nflH	EU586056_1	9.5e-77	258.3	153
19441	Zehr	nifH	nifH	ZP_08424348.1|Desulfovibrio_africanus_1	9.5e-77	257.9	255
5775	FunGene	nifD	anfD	P25313	9.6e-77	252.1	440
1243	Buckley	nifH	nifH	EU177582_1	9.8e-77	257.8	262
708	Buckley	nifH	anfH	NZ_ABCC02000022_1	9.9e-77	257.4	247
4369	Buckley	nifH	nflH	GQ289566_1	1e-76	258.2	154
4368	Buckley	nifH	nflH	AY583630_1	1e-76	258.2	153
22774	Zehr	nifH	vnfH	ACT67978.1|Bradyrhizobium_japonicum_1	1e-76	257.5	155
18520	Zehr	nifH	anfH	AGI86054.1|Candidatus_Methanomethylophilus_1	1e-76	257.4	250
10527	Mise	nifH	nifH	WP_084146959.1	1e-76	254.6	302
3577	Buckley	nifH	vnfH	GQ289569_1	1e-76	257.5	155
24127	Zehr	nifH	nflH	ACM66890.1|Mesorhizobium_mediterraneum_1	1.1e-76	258.2	181
4370	Buckley	nifH	nflH	FJ619297_1	1.1e-76	258.2	181
4371	Buckley	nifH	nflH	FR822670_1	1.1e-76	258.1	153
24128	Zehr	nifH	nflH	CBZ41600.1|uncultured_bacterium_1	1.1e-76	258.1	153
3578	Buckley	nifH	vnfH	GU111844_1	1.1e-76	257.3	162
709	Buckley	nifH	anfH	GQ289581_1	1.1e-76	257.3	154
18522	Zehr	nifH	anfH	ACT67990.1|Bradyrhizobium_japonicum_1	1.1e-76	257.3	154
18521	Zehr	nifH	anfH	ADN36985.1|Methanoplanus_petrolearius_1	1.1e-76	257.4	244
4372	Buckley	nifH	nflH	GU111822_1	1.1e-76	258.1	155
24126	Zehr	nifH	nflH	ACT67976.1|Bradyrhizobium_japonicum_1	1.1e-76	258.2	154
4374	Buckley	nifH	nflH	AY583638_1	1.2e-76	258.0	153
19443	Zehr	nifH	nifH	ABO64209.1|Burkholderia_ferrariae_1	1.2e-76	257.6	292
18523	Zehr	nifH	anfH	EEG50047.1|hydrogenotrophicus_DSM_1	1.2e-76	257.2	247
24129	Zehr	nifH	nflH	ACZ53849.1|uncultured_soil_1	1.2e-76	258.0	156
4373	Buckley	nifH	nflH	FJ347445_1	1.2e-76	258.0	195
18524	Zehr	nifH	anfH	AGB19221.1|Thermoanaerobacterium_thermosaccharolyticum_1	1.3e-76	257.1	235
24130	Zehr	nifH	nflH	ACM66889.1|Mesorhizobium_amorphae_1	1.3e-76	257.9	181
10528	Mise	nifH	nifH	WP_025676195.1	1.3e-76	254.3	301
4375	Buckley	nifH	nflH	FJ619296_1	1.3e-76	257.9	181
24131	Zehr	nifH	nflH	ACO35867.1|uncultured_Frankia_1	1.3e-76	257.9	173
4377	Buckley	nifH	nflH	FJ619295_1	1.4e-76	257.7	181
22775	Zehr	nifH	vnfH	EHO16524.1|Lachnospiraceae_bacterium_1	1.4e-76	257.1	246
4376	Buckley	nifH	nflH	8271705AJ299454_1	1.4e-76	257.8	187
24132	Zehr	nifH	nflH	ACM66888.1|Mesorhizobium_amorphae_1	1.5e-76	257.7	181
4378	Buckley	nifH	nflH	FJ619300_1	1.5e-76	257.6	181
22776	Zehr	nifH	vnfH	AGO86511.1|uncultured_bacterium_1	1.5e-76	257.0	155
24133	Zehr	nifH	nflH	ACM66893.1|Mesorhizobium_tianshanense_1	1.6e-76	257.6	181
17170	Mise	nifH	nifH	WP_102373426.1	1.6e-76	250.3	286
4379	Buckley	nifH	nflH	FJ619303_1	1.6e-76	257.6	181
18525	Zehr	nifH	anfH	AGI96634.1|uncultured_bacterium_1	1.6e-76	256.8	154
24134	Zehr	nifH	nflH	ACM66896.1|Sinorhizobium_meliloti_1	1.7e-76	257.6	181
1244	Buckley	nifH	nifH	EF158808_1	1.7e-76	257.1	292
10530	Mise	nifH	nifH	WP_014280096.1	1.7e-76	253.9	301
10529	Mise	nifH	nifH	WP_152380635.1	1.7e-76	253.9	302
1245	Buckley	nifH	nifH	EF158807_1	1.7e-76	257.0	292
18526	Zehr	nifH	anfH	CDF30912.1|Methanoculleus_sp._1	1.7e-76	256.7	268
18527	Zehr	nifH	anfH	ABI67746.1|Syntrophomonas_wolfei_1	1.7e-76	256.7	250
4380	Buckley	nifH	nflH	FJ477528_1	1.7e-76	257.5	173
18528	Zehr	nifH	anfH	EFM00078.1|Ruminococcus_albus_1	1.8e-76	256.7	249
19445	Zehr	nifH	nifH	ABO64217.1|Burkholderia_silvatlantica_1	1.8e-76	257.0	292
17171	Mise	nifH	nifH	WP_102380210.1	1.8e-76	250.1	283
19444	Zehr	nifH	nifH	ABO64218.1|Burkholderia_silvatlantica_1	1.8e-76	257.1	292
22777	Zehr	nifH	vnfH	EFC25942.1|Rhodopseudomonas_palustris_1	1.9e-76	256.6	245
19446	Zehr	nifH	nifH	EHS58803.1|Paenibacillus_sp._1	1.9e-76	256.9	302
710	Buckley	nifH	anfH	FJ008573_1	1.9e-76	256.5	162
19447	Zehr	nifH	nifH	ACA79966.1|Mesorhizobium_sp._1	2.1e-76	256.8	278
24135	Zehr	nifH	nflH	ACZ53897.1|uncultured_soil_1	2.1e-76	257.2	156
4381	Buckley	nifH	nflH	AF111110_1	2.1e-76	257.2	162
1246	Buckley	nifH	nifH	EU514545_1	2.2e-76	256.7	278
22778	Zehr	nifH	vnfH	AGI96613.1|uncultured_bacterium_1	2.3e-76	256.3	155
10531	Mise	nifH	nifH	WP_025681097.1	2.3e-76	253.4	301
24136	Zehr	nifH	nflH	ACZ53922.1|uncultured_soil_1	2.4e-76	257.0	156
5776	FunGene	nifD	anfD	Q44045	2.4e-76	250.8	429
19448	Zehr	nifH	nifH	EFO05131.1|Methylobacter_tundripaludum_1	2.4e-76	256.6	250
1247	Buckley	nifH	nifH	EF070142_1	2.5e-76	256.5	263
4382	Buckley	nifH	nflH	AY679798_1	2.5e-76	256.9	153
5777	FunGene	nifD	anfD	D1KS43	2.5e-76	250.7	449
22779	Zehr	nifH	vnfH	AFO55054.1|uncultured_nitrogen-fixing_1	2.5e-76	256.2	154
24137	Zehr	nifH	nflH	AAT77212.1|uncultured_bacterium_1	2.5e-76	256.9	153
4383	Buckley	nifH	nflH	AY601048_1	2.5e-76	256.9	154
10532	Mise	nifH	nifH	WP_111506395.1	2.6e-76	253.3	301
4384	Buckley	nifH	nflH	GU111795_1	2.6e-76	256.9	155
18529	Zehr	nifH	anfH	AAD55588.1|Vibrio_natriegens_1	2.6e-76	256.1	152
19449	Zehr	nifH	nifH	ABM90979.1|Bradyrhizobium_sp._1	2.6e-76	256.5	263
24138	Zehr	nifH	nflH	AAT48900.1|uncultured_bacterium_1	2.6e-76	256.9	154
3579	Buckley	nifH	vnfH	GU111805_1	2.6e-76	256.1	155
4385	Buckley	nifH	nflH	AB079622_1	2.7e-76	256.8	154
24141	Zehr	nifH	nflH	AGO86509.1|uncultured_bacterium_1	2.7e-76	256.8	154
24140	Zehr	nifH	nflH	AGI96636.1|uncultured_bacterium_1	2.7e-76	256.9	154
24139	Zehr	nifH	nflH	AGI96650.1|uncultured_bacterium_1	2.7e-76	256.9	152
4386	Buckley	nifH	nflH	AY587009_1	2.7e-76	256.8	153
22780	Zehr	nifH	vnfH	ETA66931.1|Methanolobus_tindarius_1	2.7e-76	256.1	271
24142	Zehr	nifH	nflH	BAC07285.1|Rhodobacter_sp._1	2.8e-76	256.8	154
4387	Buckley	nifH	nflH	FJ347433_1	2.8e-76	256.7	195
4388	Buckley	nifH	nflH	AY583632_1	2.8e-76	256.7	153
1249	Buckley	nifH	nifH	U59414_1	2.8e-76	256.3	291
1248	Buckley	nifH	nifH	EF070143_1	2.8e-76	256.3	262
24143	Zehr	nifH	nflH	AAS86752.1|uncultured_bacterium_1	2.8e-76	256.8	153
19450	Zehr	nifH	nifH	ABM90980.1|Bradyrhizobium_sp._1	2.9e-76	256.3	262
4390	Buckley	nifH	nflH	FR822665_1	2.9e-76	256.7	153
4389	Buckley	nifH	nflH	1480AY786992_1	2.9e-76	256.7	154
24144	Zehr	nifH	nflH	CBZ41593.1|uncultured_bacterium_1	3e-76	256.7	153
4391	Buckley	nifH	nflH	CP001096_2_1	3.3e-76	256.5	191
4392	Buckley	nifH	nflH	GQ397257_1	3.3e-76	256.5	153
24145	Zehr	nifH	nflH	ACV32539.1|Microcoleus_chthonoplastes_1	3.4e-76	256.5	153
18530	Zehr	nifH	anfH	ADY57074.1|Syntrophobotulus_glycolicus_1	3.4e-76	255.7	237
1250	Buckley	nifH	nifH	FM202371_1	3.5e-76	256.0	264
18531	Zehr	nifH	anfH	AGI96667.1|uncultured_bacterium_1	3.6e-76	255.6	154
19451	Zehr	nifH	nifH	CAR47910.1|Bradyrhizobium_sp._1	3.7e-76	256.0	264
1251	Buckley	nifH	nifH	FM202375_1	3.7e-76	255.9	262
24146	Zehr	nifH	nflH	AGO57874.1|uncultured_nitrogen-fixing_1	3.8e-76	256.3	154
24147	Zehr	nifH	nflH	ACZ53877.1|uncultured_soil_1	3.9e-76	256.3	156
711	Buckley	nifH	anfH	NC_008346_1	3.9e-76	255.5	249
18532	Zehr	nifH	anfH	AEE16650.1|Treponema_brennaborense_1	3.9e-76	255.5	263
19452	Zehr	nifH	nifH	CAR47914.1|Bradyrhizobium_sp._1	3.9e-76	255.9	262
4393	Buckley	nifH	nflH	AY601040_1	4e-76	256.2	153
4394	Buckley	nifH	nflH	DQ177041_1	4.1e-76	256.2	159
24148	Zehr	nifH	nflH	ACZ53898.1|uncultured_soil_1	4.1e-76	256.3	156
24149	Zehr	nifH	nflH	AAT48892.1|uncultured_bacterium_1	4.1e-76	256.2	153
22781	Zehr	nifH	vnfH	ACI26034.1|uncultured_soil_1	4.2e-76	255.5	165
4395	Buckley	nifH	nflH	FJ347451_1	4.3e-76	256.1	195
18533	Zehr	nifH	anfH	CCY14113.1|Eubacterium_sp._1	4.4e-76	255.3	246
712	Buckley	nifH	anfH	GQ289570_1	4.6e-76	255.2	153
18534	Zehr	nifH	anfH	ACZ53851.1|uncultured_soil_1	4.6e-76	255.3	158
4396	Buckley	nifH	nflH	GU111782_1	4.8e-76	256.0	155
18535	Zehr	nifH	anfH	ACT67979.1|Bradyrhizobium_japonicum_1	4.8e-76	255.2	153
18536	Zehr	nifH	anfH	EHO34370.1|Lachnospiraceae_bacterium_1	4.8e-76	255.2	268
4397	Buckley	nifH	nflH	AB079628_1	4.9e-76	255.9	154
22782	Zehr	nifH	vnfH	ABI67746.1|Syntrophomonas_wolfei_1	5e-76	255.2	250
713	Buckley	nifH	anfH	FJ858186_1	5e-76	255.1	154
4398	Buckley	nifH	nflH	AY583634_1	5.1e-76	255.9	153
24150	Zehr	nifH	nflH	BAC07291.1|Rhodovulum_strictum_1	5.1e-76	255.9	154
24151	Zehr	nifH	nflH	ACT67974.1|Bradyrhizobium_japonicum_1	5.2e-76	255.9	153
714	Buckley	nifH	anfH	DQ176987_1	5.2e-76	255.1	170
18537	Zehr	nifH	anfH	ACP19710.1|uncultured_bacterium_1	5.2e-76	255.1	154
10533	Mise	nifH	nifH	WP_087917854.1	5.3e-76	252.3	301
24152	Zehr	nifH	nflH	AGI96646.1|uncultured_bacterium_1	5.6e-76	255.8	154
19453	Zehr	nifH	nifH	AEN14471.1|Bradyrhizobium_sp._1	5.8e-76	255.4	262
4399	Buckley	nifH	nflH	GQ289576_1	6e-76	255.6	153
24153	Zehr	nifH	nflH	ACZ53891.1|uncultured_soil_1	6.1e-76	255.7	156
3580	Buckley	nifH	vnfH	NC_011898_1	6.4e-76	254.8	203
18538	Zehr	nifH	anfH	AGI96663.1|uncultured_Dechloromonas_1	6.8e-76	254.7	154
10534	Mise	nifH	nifH	WP_024788176.1	6.9e-76	251.9	309
24154	Zehr	nifH	nflH	AGO57882.1|uncultured_nitrogen-fixing_1	6.9e-76	255.5	153
4400	Buckley	nifH	nflH	EU544212_1	7e-76	255.4	152
24155	Zehr	nifH	nflH	ACB38695.1|uncultured_bacterium_1	7.2e-76	255.4	152
1252	Buckley	nifH	nifH	FM202369_1	7.3e-76	255.0	264
19455	Zehr	nifH	nifH	CAR47908.1|Bradyrhizobium_sp._1	7.5e-76	255.0	264
4401	Buckley	nifH	nflH	FJ347447_1	7.5e-76	255.3	196
19454	Zehr	nifH	nifH	ACA79963.1|Mesorhizobium_sp._1	7.5e-76	255.0	268
4402	Buckley	nifH	nflH	EF213661_1	7.6e-76	255.3	186
1253	Buckley	nifH	nifH	EU514542_1	7.6e-76	254.9	268
24156	Zehr	nifH	nflH	ABN10524.1|Mesorhizobium_sp._1	7.8e-76	255.3	186
24157	Zehr	nifH	nflH	AGO57867.1|uncultured_nitrogen-fixing_1	7.9e-76	255.3	153
18539	Zehr	nifH	anfH	ACZ53886.1|uncultured_soil_1	7.9e-76	254.5	156
22783	Zehr	nifH	vnfH	AEF80058.1|Treponema_azotonutricium_1	8e-76	254.6	267
18540	Zehr	nifH	anfH	ACN96118.1|Cupriavidus_sp._1	8.1e-76	254.5	157
3581	Buckley	nifH	vnfH	NC_008346_1	8.2e-76	254.5	249
22784	Zehr	nifH	vnfH	EFG34074.1|Fusobacterium_sp._1	8.2e-76	254.5	266
19456	Zehr	nifH	nifH	ADM26623.1|Paenibacillus_polymyxa_1	8.2e-76	254.8	301
4403	Buckley	nifH	nflH	AY679802_1	8.3e-76	255.2	153
24158	Zehr	nifH	nflH	AAT77216.1|uncultured_bacterium_1	8.6e-76	255.2	153
22785	Zehr	nifH	vnfH	EMP17139.1|Fusobacterium_nucleatum_1	8.8e-76	254.4	266
4404	Buckley	nifH	nflH	AY601042_1	8.9e-76	255.1	153
24159	Zehr	nifH	nflH	AGO57881.1|uncultured_nitrogen-fixing_1	9.2e-76	255.1	153
19457	Zehr	nifH	nifH	CCY07421.1|Coprobacillus_sp._1	9.2e-76	254.7	257
24160	Zehr	nifH	nflH	AAT48894.1|uncultured_bacterium_1	9.2e-76	255.1	153
22786	Zehr	nifH	vnfH	EDR47172.1|Dorea_formicigenerans_1	9.3e-76	254.3	246
17172	Mise	nifH	nifH	WP_125669960.1	9.3e-76	247.8	287
24161	Zehr	nifH	nflH	CBZ41598.1|uncultured_bacterium_1	9.4e-76	255.1	152
4405	Buckley	nifH	nflH	GU111784_1	9.9e-76	254.9	155
1254	Buckley	nifH	nifH	EU130411_1	1e-75	254.5	267
18541	Zehr	nifH	anfH	EFF17186.1|Ruminococcus_albus_1	1e-75	254.1	249
3582	Buckley	nifH	vnfH	EU090276_1	1e-75	254.1	151
22787	Zehr	nifH	vnfH	ABW90494.1|uncultured_nitrogen-fixing_1	1.1e-75	254.1	151
24162	Zehr	nifH	nflH	AGI96638.1|uncultured_bacterium_1	1.1e-75	254.8	154
24163	Zehr	nifH	nflH	AGI96637.1|uncultured_bacterium_1	1.1e-75	254.8	154
10535	Mise	nifH	nifH	WP_194371943.1	1.1e-75	251.2	310
1255	Buckley	nifH	nifH	JH601048_1	1.2e-75	254.3	300
10536	Mise	nifH	nifH	WP_067175474.1	1.2e-75	251.0	312
18542	Zehr	nifH	anfH	AGO57868.1|uncultured_nitrogen-fixing_1	1.2e-75	253.9	154
22788	Zehr	nifH	vnfH	EFR65342.1|Eubacterium_cellulosolvens_1	1.2e-75	254.0	247
4407	Buckley	nifH	nflH	AY583651_1	1.3e-75	254.5	153
24165	Zehr	nifH	nflH	AGO86505.1|uncultured_bacterium_1	1.3e-75	254.6	154
24164	Zehr	nifH	nflH	AGI96625.1|uncultured_Herbaspirillum_1	1.3e-75	254.6	154
4406	Buckley	nifH	nflH	AY583643_1	1.3e-75	254.6	153
5778	FunGene	nifD	anfD	C8S0T3	1.3e-75	248.3	447
4409	Buckley	nifH	nflH	AY583631_1	1.4e-75	254.4	153
1256	Buckley	nifH	nifH	DQ284983_1	1.4e-75	254.1	269
24166	Zehr	nifH	nflH	AAT48481.1|uncultured_bacterium_1	1.4e-75	254.5	153
19458	Zehr	nifH	nifH	ABB88850.1|Rhizobium_sp._1	1.4e-75	254.1	269
4408	Buckley	nifH	nflH	GQ289565_1	1.4e-75	254.4	153
5779	FunGene	nifD	anfD	P00466	1.4e-75	248.2	450
22789	Zehr	nifH	vnfH	EEQ59017.1|Clostridiales_bacterium_1	1.5e-75	253.7	248
24167	Zehr	nifH	nflH	ACT67975.1|Bradyrhizobium_japonicum_1	1.5e-75	254.4	153
18543	Zehr	nifH	anfH	ABQ01473.1|uncultured_soil_1	1.6e-75	253.5	152
22790	Zehr	nifH	vnfH	ADZ09424.1|Methanobacterium_sp._1	1.6e-75	253.5	234
24168	Zehr	nifH	nflH	ACZ53893.1|uncultured_soil_1	1.6e-75	254.3	156
10537	Mise	nifH	nifH	WP_129081312.1	1.6e-75	250.7	310
17173	Mise	nifH	nifH	WP_130921128.1	1.6e-75	247.0	287
3583	Buckley	nifH	vnfH	FJ008366_1	1.6e-75	253.5	164
24169	Zehr	nifH	nflH	ACT67967.1|Mesorhizobium_chacoense_1	1.7e-75	254.2	191
24170	Zehr	nifH	nflH	ACB38693.1|uncultured_bacterium_1	1.7e-75	254.2	154
3584	Buckley	nifH	vnfH	EF521119_1	1.7e-75	253.5	162
22791	Zehr	nifH	vnfH	EPP15687.1|Megasphaera_sp._1	1.7e-75	253.5	248
19459	Zehr	nifH	nifH	AET59369.1|Paenibacillus_terrae_1	1.7e-75	253.8	301
17174	Mise	nifH	nifH	WP_180326570.1	1.7e-75	246.9	282
22792	Zehr	nifH	vnfH	ABQ01539.1|uncultured_soil_1	1.7e-75	253.5	162
18544	Zehr	nifH	anfH	AGO86501.1|uncultured_bacterium_1	1.7e-75	253.4	154
10538	Mise	nifH	nifH	WP_185539462.1	1.7e-75	250.6	302
4410	Buckley	nifH	nflH	EU544210_1	1.7e-75	254.2	154
22793	Zehr	nifH	vnfH	CDE16467.1|Clostridium_sp._1	1.8e-75	253.4	249
22794	Zehr	nifH	vnfH	EJU07496.1|Fusobacterium_nucleatum_1	1.8e-75	253.4	266
4413	Buckley	nifH	nflH	FJ347424_1	1.8e-75	254.1	195
4412	Buckley	nifH	nflH	GQ289567_1	1.8e-75	254.1	151
4411	Buckley	nifH	nflH	GU111832_1	1.8e-75	254.1	155
22795	Zehr	nifH	vnfH	EHG19730.1|Fusobacterium_nucleatum_1	1.8e-75	253.4	266
4414	Buckley	nifH	nflH	AY583636_1	1.8e-75	254.1	153
24171	Zehr	nifH	nflH	ACT67977.1|Bradyrhizobium_japonicum_1	1.8e-75	254.1	151
4415	Buckley	nifH	nflH	GU111860_1	1.9e-75	254.0	155
4416	Buckley	nifH	nflH	EU544215_1	1.9e-75	254.0	153
715	Buckley	nifH	anfH	EF521119_1	1.9e-75	253.2	161
10539	Mise	nifH	nifH	WP_011139245.1	1.9e-75	250.4	310
22796	Zehr	nifH	vnfH	CAA43132.1|Clostridium_cellulolyticum_1	2e-75	253.3	202
18545	Zehr	nifH	anfH	ABQ01539.1|uncultured_soil_1	2e-75	253.2	161
24172	Zehr	nifH	nflH	ACB38698.1|uncultured_bacterium_1	2e-75	254.0	153
4417	Buckley	nifH	nflH	AY601037_1	2e-75	253.9	153
4418	Buckley	nifH	nflH	EU544211_1	2.1e-75	253.8	153
24174	Zehr	nifH	nflH	AAT48889.1|uncultured_bacterium_1	2.1e-75	253.9	153
22797	Zehr	nifH	vnfH	EHO78329.1|Fusobacterium_nucleatum_1	2.1e-75	253.2	264
18546	Zehr	nifH	anfH	ACZ53919.1|uncultured_soil_1	2.1e-75	253.2	157
24173	Zehr	nifH	nflH	AGO86486.1|uncultured_bacterium_1	2.1e-75	253.9	154
18547	Zehr	nifH	anfH	AGI96659.1|uncultured_bacterium_1	2.1e-75	253.1	154
4419	Buckley	nifH	nflH	Z95230_1	2.2e-75	253.8	182
4420	Buckley	nifH	nflH	AY601062_1	2.2e-75	253.8	153
