	Database	OrgGene	Gene	SeqID	EValue	Bitscore	AlnLength
1181	Buckley	nifH	anfH	GU111831_1	4.9e-72	242.4	156
1187	Buckley	nifH	anfH	FJ008204_1	5e-72	242.3	162
1185	Buckley	nifH	anfH	FJ008336_1	5e-72	242.3	162
1188	Buckley	nifH	anfH	FJ008522_1	5e-72	242.3	162
1184	Buckley	nifH	anfH	FJ008326_1	5e-72	242.3	162
25170	Zehr	nifH	nifH	ACF15259.1|Rhizobium_huautlense_1	5e-72	242.8	259
24246	Zehr	nifH	anfH	ACZ53891.1|uncultured_soil_1	5e-72	242.4	157
1183	Buckley	nifH	anfH	FJ008429_1	5e-72	242.3	161
1186	Buckley	nifH	anfH	FJ008557_1	5e-72	242.3	162
24250	Zehr	nifH	anfH	ACI25909.1|uncultured_soil_1	5.1e-72	242.4	162
24249	Zehr	nifH	anfH	ACI26122.1|uncultured_soil_1	5.1e-72	242.4	162
24248	Zehr	nifH	anfH	ACI25844.1|uncultured_soil_1	5.1e-72	242.4	162
24247	Zehr	nifH	anfH	BAC07283.1|Bradyrhizobium_sp._1	5.1e-72	242.4	155
1189	Buckley	nifH	anfH	EF374082_1	5.2e-72	242.3	151
1190	Buckley	nifH	anfH	FJ008492_1	5.4e-72	242.2	162
24251	Zehr	nifH	anfH	ACI25866.1|uncultured_soil_1	5.5e-72	242.3	162
1191	Buckley	nifH	anfH	FJ008496_1	5.6e-72	242.2	161
24252	Zehr	nifH	anfH	ABN47442.1|Cupriavidus_sp._1	5.6e-72	242.3	151
1192	Buckley	nifH	anfH	FJ008582_1	5.7e-72	242.1	162
31591	Zehr	nifH	nflH	CCF55021.1|uncultured_Ensifer_1	5.7e-72	242.9	173
29713	Zehr	nifH	vnfH	ENY84589.1|Clostridium_clostridioforme_1	5.7e-72	242.3	248
24253	Zehr	nifH	anfH	ACI26037.1|uncultured_soil_1	5.8e-72	242.2	162
1757	Buckley	nifH	nifH	FJ348678_1	5.8e-72	242.5	256
24254	Zehr	nifH	anfH	AGO86482.1|uncultured_bacterium_1	5.8e-72	242.2	154
1758	Buckley	nifH	nifH	EU252606_1	6e-72	242.4	260
24255	Zehr	nifH	anfH	EEE41532.1|Methanobrevibacter_smithii_1	6e-72	242.2	209
1193	Buckley	nifH	anfH	EU544201_1	6e-72	242.1	154
25171	Zehr	nifH	nifH	ACO58687.1|Bradyrhizobium_sp._1	6e-72	242.5	256
1196	Buckley	nifH	anfH	FJ008223_1	6.1e-72	242.0	162
1195	Buckley	nifH	anfH	FJ008177_1	6.1e-72	242.0	162
1194	Buckley	nifH	anfH	EF521047_1	6.1e-72	242.0	151
24256	Zehr	nifH	anfH	ACI25836.1|uncultured_soil_1	6.1e-72	242.1	162
31592	Zehr	nifH	nflH	ACZ53901.1|uncultured_soil_1	6.2e-72	242.8	157
1198	Buckley	nifH	anfH	FJ008281_1	6.3e-72	242.0	161
1197	Buckley	nifH	anfH	FJ008216_1	6.3e-72	242.0	162
1200	Buckley	nifH	anfH	FJ008350_1	6.4e-72	242.0	161
1199	Buckley	nifH	anfH	FJ008184_1	6.4e-72	242.0	162
24259	Zehr	nifH	anfH	AGI96613.1|uncultured_bacterium_1	6.5e-72	242.0	155
24258	Zehr	nifH	anfH	AGO86483.1|uncultured_bacterium_1	6.5e-72	242.1	154
24257	Zehr	nifH	anfH	ACB38684.1|uncultured_bacterium_1	6.5e-72	242.1	154
25172	Zehr	nifH	nifH	ACA29092.1|Mesorhizobium_gobiense_1	6.5e-72	242.4	260
24260	Zehr	nifH	anfH	ABQ01467.1|uncultured_soil_1	6.5e-72	242.0	151
31593	Zehr	nifH	nflH	AGI96655.1|uncultured_bacterium_1	6.5e-72	242.7	151
24261	Zehr	nifH	anfH	ACI25853.1|uncultured_soil_1	6.6e-72	242.0	162
1204	Buckley	nifH	anfH	FJ008542_1	6.7e-72	241.9	162
1203	Buckley	nifH	anfH	AY688616_1	6.7e-72	241.9	165
1202	Buckley	nifH	anfH	EU544210_1	6.7e-72	241.9	154
1201	Buckley	nifH	anfH	FJ008498_1	6.7e-72	241.9	161
1205	Buckley	nifH	anfH	FJ008358_1	6.8e-72	241.9	161
1206	Buckley	nifH	anfH	FJ008443_1	6.9e-72	241.8	162
24262	Zehr	nifH	anfH	CDB84421.1|Coprococcus_comes_1	6.9e-72	242.0	249
1207	Buckley	nifH	anfH	FJ008259_1	7e-72	241.8	161
24263	Zehr	nifH	anfH	ACI26230.1|uncultured_soil_1	7.1e-72	241.9	161
24264	Zehr	nifH	anfH	ACI26249.1|uncultured_soil_1	7.1e-72	241.9	161
24267	Zehr	nifH	anfH	AAT98485.1|Rhizobium_huautlense_1	7.2e-72	241.9	165
24266	Zehr	nifH	anfH	ACI25979.1|uncultured_soil_1	7.2e-72	241.9	163
24265	Zehr	nifH	anfH	ACB38693.1|uncultured_bacterium_1	7.2e-72	241.9	154
1209	Buckley	nifH	anfH	EF521104_1	7.3e-72	241.8	163
1208	Buckley	nifH	anfH	FJ008494_1	7.3e-72	241.8	161
24268	Zehr	nifH	anfH	ACI26174.1|uncultured_soil_1	7.3e-72	241.9	162
25173	Zehr	nifH	nifH	CAR57828.1|Mesorhizobium_sp._1	7.4e-72	242.2	259
24269	Zehr	nifH	anfH	ACI26161.1|uncultured_soil_1	7.5e-72	241.9	162
24270	Zehr	nifH	anfH	EPP15697.1|Megasphaera_sp._1	7.7e-72	241.8	250
1210	Buckley	nifH	anfH	FJ008461_1	7.7e-72	241.7	161
1211	Buckley	nifH	anfH	FJ008454_1	7.8e-72	241.7	160
1213	Buckley	nifH	anfH	FJ008320_1	7.8e-72	241.7	161
24271	Zehr	nifH	anfH	ACZ53915.1|uncultured_soil_1	7.8e-72	241.8	157
1212	Buckley	nifH	anfH	FJ008241_1	7.8e-72	241.7	160
24272	Zehr	nifH	anfH	ABQ01524.1|uncultured_soil_1	7.9e-72	241.8	163
6250	Buckley	nifH	nflH	EF374087_1	8e-72	242.3	156
1214	Buckley	nifH	anfH	FJ008176_1	8.1e-72	241.6	162
6251	Buckley	nifH	nflH	HE649370_1	8.2e-72	242.3	171
6252	Buckley	nifH	nflH	GU111839_1	8.4e-72	242.3	155
31594	Zehr	nifH	nflH	ABN47447.1|Cupriavidus_sp._1	8.7e-72	242.3	156
29714	Zehr	nifH	vnfH	ADK15370.1|Clostridium_ljungdahlii_1	8.8e-72	241.7	249
1759	Buckley	nifH	nifH	GU433562_1	8.8e-72	241.9	256
1215	Buckley	nifH	anfH	AB079619_1	9.1e-72	241.5	155
24273	Zehr	nifH	anfH	CDE16467.1|Clostridium_sp._1	9.2e-72	241.6	250
24274	Zehr	nifH	anfH	ACI25945.1|uncultured_soil_1	9.4e-72	241.5	162
25174	Zehr	nifH	nifH	ADD20955.1|Bradyrhizobium_japonicum_1	9.5e-72	241.9	256
1217	Buckley	nifH	anfH	GQ397256_1	9.5e-72	241.4	157
1216	Buckley	nifH	anfH	EU544217_1	9.5e-72	241.4	155
24275	Zehr	nifH	anfH	ACI25925.1|uncultured_soil_1	9.6e-72	241.5	162
1218	Buckley	nifH	anfH	FJ008514_1	9.7e-72	241.4	162
1760	Buckley	nifH	nifH	FJ348676_1	9.8e-72	241.7	254
1219	Buckley	nifH	anfH	FJ008180_1	9.8e-72	241.4	162
1220	Buckley	nifH	anfH	FJ008249_1	9.9e-72	241.3	161
24276	Zehr	nifH	anfH	ACZ53841.1|uncultured_soil_1	9.9e-72	241.4	157
1225	Buckley	nifH	anfH	FJ008369_1	1e-71	241.3	161
1224	Buckley	nifH	anfH	FJ008581_1	1e-71	241.3	160
1223	Buckley	nifH	anfH	EF521085_1	1e-71	241.3	162
1222	Buckley	nifH	anfH	EF521101_1	1e-71	241.3	163
1221	Buckley	nifH	anfH	FJ008562_1	1e-71	241.3	160
24278	Zehr	nifH	anfH	ACZ53849.1|uncultured_soil_1	1e-71	241.4	157
6253	Buckley	nifH	nflH	GU111843_1	1e-71	242.0	155
24279	Zehr	nifH	anfH	ACV32538.1|Microcoleus_chthonoplastes_1	1e-71	241.4	157
1761	Buckley	nifH	nifH	FM203334_1	1e-71	241.7	258
24277	Zehr	nifH	anfH	ACB38700.1|uncultured_bacterium_1	1e-71	241.4	155
24280	Zehr	nifH	anfH	ACV32544.1|Microcoleus_chthonoplastes_1	1e-71	241.4	157
25175	Zehr	nifH	nifH	ACN14079.1|Desulfobacterium_autotrophicum_1	1e-71	241.8	261
24282	Zehr	nifH	anfH	AGO86496.1|uncultured_bacterium_1	1.1e-71	241.3	154
24284	Zehr	nifH	anfH	ABQ01505.1|uncultured_soil_1	1.1e-71	241.3	162
24285	Zehr	nifH	anfH	ACI25847.1|uncultured_soil_1	1.1e-71	241.3	163
1226	Buckley	nifH	anfH	EU544219_1	1.1e-71	241.2	154
24283	Zehr	nifH	anfH	ABQ01521.1|uncultured_soil_1	1.1e-71	241.3	163
24281	Zehr	nifH	anfH	CCC72677.1|Megasphaera_elsdenii_1	1.1e-71	241.4	250
25176	Zehr	nifH	nifH	ACO58685.1|Bradyrhizobium_sp._1	1.1e-71	241.7	254
25177	Zehr	nifH	nifH	CAR57834.1|Mesorhizobium_sp._1	1.1e-71	241.7	258
25178	Zehr	nifH	nifH	CAR57829.1|Mesorhizobium_tianshanense_1	1.1e-71	241.6	259
1229	Buckley	nifH	anfH	FR822665_1	1.2e-71	241.0	154
24290	Zehr	nifH	anfH	BAE85651.1|Desulfitobacterium_hafniense_1	1.2e-71	241.2	268
24289	Zehr	nifH	anfH	ACI25883.1|uncultured_soil_1	1.2e-71	241.2	162
24288	Zehr	nifH	anfH	ACI25944.1|uncultured_soil_1	1.2e-71	241.2	162
1228	Buckley	nifH	anfH	FJ008185_1	1.2e-71	241.1	161
24287	Zehr	nifH	anfH	ACB38702.1|uncultured_bacterium_1	1.2e-71	241.2	154
24286	Zehr	nifH	anfH	AGO86492.1|uncultured_bacterium_1	1.2e-71	241.2	154
1762	Buckley	nifH	nifH	FM203329_1	1.2e-71	241.4	258
24291	Zehr	nifH	anfH	ABW90510.1|uncultured_nitrogen-fixing_1	1.2e-71	241.1	151
1227	Buckley	nifH	anfH	FJ008493_1	1.2e-71	241.1	162
24292	Zehr	nifH	anfH	ACI25971.1|uncultured_soil_1	1.3e-71	241.1	162
24293	Zehr	nifH	anfH	CBZ41593.1|uncultured_bacterium_1	1.3e-71	241.0	154
1230	Buckley	nifH	anfH	FJ008328_1	1.3e-71	241.0	162
1231	Buckley	nifH	anfH	EU544207_1	1.3e-71	240.9	154
1232	Buckley	nifH	anfH	AY583647_1	1.4e-71	240.9	154
1233	Buckley	nifH	anfH	FJ008506_1	1.4e-71	240.9	161
24294	Zehr	nifH	anfH	ACB38690.1|uncultured_bacterium_1	1.4e-71	240.9	154
24295	Zehr	nifH	anfH	AAT48478.1|uncultured_bacterium_1	1.5e-71	240.9	154
1234	Buckley	nifH	anfH	GU111853_1	1.6e-71	240.6	156
24296	Zehr	nifH	anfH	CDF04683.1|Megasphaera_elsdenii_1	1.6e-71	240.8	250
24297	Zehr	nifH	anfH	EFR65342.1|Eubacterium_cellulosolvens_1	1.6e-71	240.8	247
1235	Buckley	nifH	anfH	FJ008277_1	1.7e-71	240.6	161
25179	Zehr	nifH	nifH	AGJ52510.1|Sinorhizobium_sp._1	1.7e-71	241.1	260
24298	Zehr	nifH	anfH	ACI25942.1|uncultured_soil_1	1.7e-71	240.7	162
24299	Zehr	nifH	anfH	EFV02746.1|Pseudoramibacter_alactolyticus_1	1.7e-71	240.7	246
6254	Buckley	nifH	nflH	FN543955_1	1.8e-71	241.2	174
1236	Buckley	nifH	anfH	FJ008257_1	1.8e-71	240.5	161
1237	Buckley	nifH	anfH	GQ397257_1	1.8e-71	240.5	157
1238	Buckley	nifH	anfH	AY601063_1	1.8e-71	240.5	154
6255	Buckley	nifH	nflH	GU111799_1	1.9e-71	241.1	155
31595	Zehr	nifH	nflH	CBA73924.1|Burkholderia_sp._1	1.9e-71	241.2	174
24304	Zehr	nifH	anfH	CDC67217.1|Ruminococcus_sp._1	1.9e-71	240.5	247
31596	Zehr	nifH	nflH	ACZ53856.1|uncultured_soil_1	1.9e-71	241.2	156
24303	Zehr	nifH	anfH	ACV32539.1|Microcoleus_chthonoplastes_1	1.9e-71	240.5	157
24302	Zehr	nifH	anfH	CDD70826.1|Firmicutes_bacterium_1	1.9e-71	240.5	246
24301	Zehr	nifH	anfH	AGI96610.1|uncultured_Burkholderia_1	1.9e-71	240.5	154
24300	Zehr	nifH	anfH	ACI26206.1|uncultured_soil_1	1.9e-71	240.5	161
1763	Buckley	nifH	nifH	EU177597_1	1.9e-71	240.8	262
1241	Buckley	nifH	anfH	FJ008311_1	1.9e-71	240.4	162
1240	Buckley	nifH	anfH	GU111833_1	1.9e-71	240.4	156
1239	Buckley	nifH	anfH	FJ008215_1	1.9e-71	240.4	162
29715	Zehr	nifH	vnfH	EER82097.1|Methanocaldococcus_infernus_1	1.9e-71	240.6	271
25180	Zehr	nifH	nifH	ABW96195.1|Rhizobium_leguminosarum_1	1.9e-71	240.9	262
1244	Buckley	nifH	anfH	FJ466688_1	2e-71	240.3	154
1243	Buckley	nifH	anfH	AY601074_1	2e-71	240.3	154
1242	Buckley	nifH	anfH	GQ289566_1	2e-71	240.3	155
24305	Zehr	nifH	anfH	AAT48915.1|uncultured_bacterium_1	2e-71	240.5	154
1245	Buckley	nifH	anfH	FJ008276_1	2.1e-71	240.3	161
6256	Buckley	nifH	nflH	EF374082_1	2.1e-71	240.9	156
1247	Buckley	nifH	anfH	GU111826_1	2.2e-71	240.2	156
1248	Buckley	nifH	anfH	FJ466695_1	2.2e-71	240.2	154
24307	Zehr	nifH	anfH	AAT48924.1|uncultured_bacterium_1	2.2e-71	240.3	154
24306	Zehr	nifH	anfH	ACT67976.1|Bradyrhizobium_japonicum_1	2.2e-71	240.3	155
1246	Buckley	nifH	anfH	GQ289572_1	2.2e-71	240.2	155
1249	Buckley	nifH	anfH	FJ008179_1	2.3e-71	240.2	161
1250	Buckley	nifH	anfH	GQ289565_1	2.3e-71	240.1	154
24308	Zehr	nifH	anfH	EDR47285.1|Dorea_formicigenerans_1	2.3e-71	240.3	249
1764	Buckley	nifH	nifH	EU252603_1	2.3e-71	240.5	259
31597	Zehr	nifH	nflH	ABN47442.1|Cupriavidus_sp._1	2.3e-71	240.9	156
1251	Buckley	nifH	anfH	FJ008303_1	2.4e-71	240.1	161
1252	Buckley	nifH	anfH	EU544215_1	2.4e-71	240.1	154
24309	Zehr	nifH	anfH	ACT67981.1|Bradyrhizobium_japonicum_1	2.4e-71	240.2	155
25181	Zehr	nifH	nifH	ACA29089.1|Mesorhizobium_tarimense_1	2.5e-71	240.5	259
24311	Zehr	nifH	anfH	ACT67975.1|Bradyrhizobium_japonicum_1	2.5e-71	240.1	154
24310	Zehr	nifH	anfH	AGI96623.1|uncultured_bacterium_1	2.5e-71	240.2	154
1253	Buckley	nifH	anfH	FJ008485_1	2.5e-71	240.0	160
24313	Zehr	nifH	anfH	ACB38698.1|uncultured_bacterium_1	2.6e-71	240.1	154
24312	Zehr	nifH	anfH	AGO86505.1|uncultured_bacterium_1	2.6e-71	240.1	154
1254	Buckley	nifH	anfH	FJ008538_1	2.7e-71	239.9	160
1256	Buckley	nifH	anfH	EU090278_1	2.8e-71	239.8	151
1255	Buckley	nifH	anfH	AB079616_1	2.8e-71	239.9	155
24314	Zehr	nifH	anfH	ACI25839.1|uncultured_soil_1	2.8e-71	240.0	162
24315	Zehr	nifH	anfH	AGO57881.1|uncultured_nitrogen-fixing_1	2.8e-71	240.0	154
24316	Zehr	nifH	anfH	AGO86494.1|uncultured_bacterium_1	2.9e-71	239.9	154
1765	Buckley	nifH	nifH	AB241413_1	2.9e-71	240.2	257
29716	Zehr	nifH	vnfH	YP_002457845.1|Desulfitobacterium_hafniense_1	2.9e-71	240.0	233
29717	Zehr	nifH	vnfH	CDD23257.1|Firmicutes_bacterium_1	3e-71	239.9	250
1257	Buckley	nifH	anfH	AY601060_1	3e-71	239.8	154
24317	Zehr	nifH	anfH	BAC07279.1|Bradyrhizobium_sp._1	3e-71	239.9	155
24318	Zehr	nifH	anfH	ACZ53922.1|uncultured_soil_1	3e-71	239.9	157
24319	Zehr	nifH	anfH	ABW90496.1|uncultured_nitrogen-fixing_1	3.1e-71	239.8	151
25182	Zehr	nifH	nifH	BAF62117.1|Rhodopseudomonas_lichen_1	3.1e-71	240.2	257
1258	Buckley	nifH	anfH	FJ008274_1	3.2e-71	239.7	161
24320	Zehr	nifH	anfH	AAT48912.1|uncultured_bacterium_1	3.2e-71	239.8	154
29718	Zehr	nifH	vnfH	BAE85800.1|Desulfitobacterium_hafniense_1	3.3e-71	239.8	233
24321	Zehr	nifH	anfH	EEQ59017.1|Clostridiales_bacterium_1	3.3e-71	239.7	246
1259	Buckley	nifH	anfH	FR822670_1	3.4e-71	239.6	154
6257	Buckley	nifH	nflH	GU111797_1	3.4e-71	240.3	155
1260	Buckley	nifH	anfH	EU090290_1	3.6e-71	239.5	151
24322	Zehr	nifH	anfH	CBZ41600.1|uncultured_bacterium_1	3.7e-71	239.6	154
1261	Buckley	nifH	anfH	AY583638_1	3.7e-71	239.5	154
24323	Zehr	nifH	anfH	ABW90508.1|uncultured_nitrogen-fixing_1	3.8e-71	239.5	151
1262	Buckley	nifH	anfH	AY583630_1	3.8e-71	239.4	154
1263	Buckley	nifH	anfH	EF521087_1	3.9e-71	239.4	163
25183	Zehr	nifH	nifH	ABW96193.1|Rhizobium_leguminosarum_1	3.9e-71	239.8	262
24325	Zehr	nifH	anfH	EGX77950.1|Dorea_formicigenerans_1	3.9e-71	239.5	247
24324	Zehr	nifH	anfH	AGO57882.1|uncultured_nitrogen-fixing_1	3.9e-71	239.5	154
1264	Buckley	nifH	anfH	AY635855_1	3.9e-71	239.4	154
24326	Zehr	nifH	anfH	AAT48471.1|uncultured_bacterium_1	4e-71	239.5	154
24327	Zehr	nifH	anfH	AAT35825.1|uncultured_bacterium_1	4.1e-71	239.4	154
1766	Buckley	nifH	nifH	EU177595_1	4.1e-71	239.7	262
24328	Zehr	nifH	anfH	ACI26102.1|uncultured_soil_1	4.2e-71	239.4	163
24330	Zehr	nifH	anfH	AAS86753.1|uncultured_bacterium_1	4.2e-71	239.4	154
24329	Zehr	nifH	anfH	ABQ01507.1|uncultured_soil_1	4.2e-71	239.4	163
25184	Zehr	nifH	nifH	CDD10777.1|Phascolarctobacterium_succinatutens_1	4.4e-71	239.7	289
1265	Buckley	nifH	anfH	EU586056_1	4.4e-71	239.2	154
24332	Zehr	nifH	anfH	EDM89181.1|Ruminococcus_obeum_1	4.4e-71	239.3	248
24331	Zehr	nifH	anfH	AGO86511.1|uncultured_bacterium_1	4.4e-71	239.3	155
1266	Buckley	nifH	anfH	GU111776_1	4.5e-71	239.2	156
24333	Zehr	nifH	anfH	ACZ53897.1|uncultured_soil_1	4.5e-71	239.3	157
1267	Buckley	nifH	anfH	FR822664_1	4.6e-71	239.2	153
24336	Zehr	nifH	anfH	ACB88035.1|uncultured_bacterium_1	4.7e-71	239.2	154
24334	Zehr	nifH	anfH	ACZ53860.1|uncultured_soil_1	4.7e-71	239.2	157
24335	Zehr	nifH	anfH	AGO86507.1|uncultured_bacterium_1	4.7e-71	239.2	154
1767	Buckley	nifH	nifH	JN558694_1	4.7e-71	239.5	259
24337	Zehr	nifH	anfH	EDR47172.1|Dorea_formicigenerans_1	4.7e-71	239.2	247
24338	Zehr	nifH	anfH	ACI26126.1|uncultured_soil_1	4.8e-71	239.2	162
24339	Zehr	nifH	anfH	ACZ53903.1|uncultured_soil_1	4.8e-71	239.2	157
22185	Mise	nifH	nifH	WP_048202013.1	4.9e-71	232.5	280
1269	Buckley	nifH	anfH	GU111784_1	4.9e-71	239.1	156
1268	Buckley	nifH	anfH	AY601042_1	4.9e-71	239.1	154
24340	Zehr	nifH	anfH	CBZ41594.1|uncultured_bacterium_1	4.9e-71	239.2	153
6258	Buckley	nifH	nflH	GU111836_1	4.9e-71	239.7	156
25185	Zehr	nifH	nifH	AEM63719.1|Rhizobium_sp._1	5e-71	239.5	259
1270	Buckley	nifH	anfH	AY583632_1	5e-71	239.0	154
1271	Buckley	nifH	anfH	FJ008171_1	5.1e-71	239.0	161
1272	Buckley	nifH	anfH	EU544202_1	5.3e-71	239.0	154
24341	Zehr	nifH	anfH	AAT48894.1|uncultured_bacterium_1	5.3e-71	239.1	154
24342	Zehr	nifH	anfH	ACZ53910.1|uncultured_soil_1	5.3e-71	239.1	157
24343	Zehr	nifH	anfH	ACI26028.1|uncultured_soil_1	5.4e-71	239.0	162
24347	Zehr	nifH	anfH	AGO57885.1|uncultured_nitrogen-fixing_1	5.4e-71	239.0	154
24346	Zehr	nifH	anfH	AGI96637.1|uncultured_bacterium_1	5.4e-71	239.0	154
24345	Zehr	nifH	anfH	AAU14750.1|uncultured_bacterium_1	5.4e-71	239.0	154
24344	Zehr	nifH	anfH	BAK47519.1|Clostridium_sp._1	5.4e-71	239.0	249
1273	Buckley	nifH	anfH	NZ_AAVO02000001_2_1	5.5e-71	238.9	247
24349	Zehr	nifH	anfH	ACI25951.1|uncultured_soil_1	5.6e-71	239.0	162
24348	Zehr	nifH	anfH	CDC54547.1|Dorea_formicigenerans_1	5.6e-71	239.0	247
6259	Buckley	nifH	nflH	EU177596_1	5.7e-71	239.5	165
31598	Zehr	nifH	nflH	ABW96194.1|Rhizobium_leguminosarum_1	5.7e-71	239.6	165
22186	Mise	nifH	nifH	WP_015791684.1	5.7e-71	232.3	273
1768	Buckley	nifH	nifH	EU130424_1	5.7e-71	239.2	260
24350	Zehr	nifH	anfH	ACI25890.1|uncultured_soil_1	5.8e-71	238.9	162
6260	Buckley	nifH	nflH	AY533866_1	5.9e-71	239.5	160
24351	Zehr	nifH	anfH	ADK15370.1|Clostridium_ljungdahlii_1	6e-71	238.9	251
8017	FunGene	nifD	anfD	A0ZAV9	6e-71	233.2	427
25186	Zehr	nifH	nifH	ABW25085.1|Mesorhizobium_sp._1	6.1e-71	239.2	260
1274	Buckley	nifH	anfH	EF521081_1	6.2e-71	238.7	163
13874	Mise	nifH	nifH	WP_013460359.1	6.3e-71	235.9	311
1769	Buckley	nifH	nifH	EU622085_1	6.4e-71	239.0	258
24352	Zehr	nifH	anfH	ACI26189.1|uncultured_soil_1	6.5e-71	238.8	162
1770	Buckley	nifH	nifH	AJ567343_1	6.5e-71	239.0	262
25187	Zehr	nifH	nifH	EFY04384.1|Phascolarctobacterium_sp._1	6.6e-71	239.1	289
24353	Zehr	nifH	anfH	ABQ01501.1|uncultured_soil_1	6.7e-71	238.7	163
24354	Zehr	nifH	anfH	AGO57866.1|uncultured_nitrogen-fixing_1	6.8e-71	238.7	154
25188	Zehr	nifH	nifH	ACF15258.1|Sinorhizobium_sp._1	6.9e-71	239.0	258
24355	Zehr	nifH	anfH	AGO86514.1|uncultured_bacterium_1	7e-71	238.7	154
24356	Zehr	nifH	anfH	CDD70844.1|Firmicutes_bacterium_1	7e-71	238.7	245
1275	Buckley	nifH	anfH	AY601038_1	7e-71	238.5	154
25189	Zehr	nifH	nifH	CAD98763.1|Burkholderia_vietnamiensis_1	7.1e-71	239.0	262
24357	Zehr	nifH	anfH	ACI26064.1|uncultured_soil_1	7.3e-71	238.6	162
1276	Buckley	nifH	anfH	GQ289564_1	7.4e-71	238.5	154
31599	Zehr	nifH	nflH	ACZ53921.1|uncultured_soil_1	7.5e-71	239.2	156
24359	Zehr	nifH	anfH	AGI96646.1|uncultured_bacterium_1	7.5e-71	238.6	154
24358	Zehr	nifH	anfH	AGI96640.1|uncultured_bacterium_1	7.5e-71	238.6	154
24360	Zehr	nifH	anfH	AAT48890.1|uncultured_bacterium_1	7.6e-71	238.5	154
25190	Zehr	nifH	nifH	CDB45137.1|Phascolarctobacterium_sp._1	7.7e-71	238.9	279
29719	Zehr	nifH	vnfH	ADO36703.1|Eubacterium_limosum_1	7.8e-71	238.6	270
24361	Zehr	nifH	anfH	ACT67974.1|Bradyrhizobium_japonicum_1	8e-71	238.5	154
24362	Zehr	nifH	anfH	AGI96641.1|uncultured_bacterium_1	8e-71	238.5	154
24363	Zehr	nifH	anfH	AGI96611.1|uncultured_bacterium_1	8e-71	238.5	154
1277	Buckley	nifH	anfH	AY601064_1	8.1e-71	238.3	154
24364	Zehr	nifH	anfH	ACZ53894.1|uncultured_soil_1	8.2e-71	238.4	157
1279	Buckley	nifH	anfH	AY601054_1	8.3e-71	238.3	154
1278	Buckley	nifH	anfH	EU090276_1	8.3e-71	238.3	151
25191	Zehr	nifH	nifH	ACO58682.1|Bradyrhizobium_sp._1	8.3e-71	238.8	255
24365	Zehr	nifH	anfH	ACZ53905.1|uncultured_soil_1	8.5e-71	238.4	157
1280	Buckley	nifH	anfH	FJ008434_1	8.5e-71	238.3	161
1281	Buckley	nifH	anfH	GQ289562_1	8.5e-71	238.3	154
24367	Zehr	nifH	anfH	ACZ53923.1|uncultured_soil_1	8.6e-71	238.4	157
1771	Buckley	nifH	nifH	FJ807383_1	8.6e-71	238.6	220
24366	Zehr	nifH	anfH	AGO57886.1|uncultured_nitrogen-fixing_1	8.6e-71	238.4	154
1282	Buckley	nifH	anfH	FJ008458_1	8.7e-71	238.3	161
31600	Zehr	nifH	nflH	ACN96117.1|Cupriavidus_sp._1	8.7e-71	239.0	156
24368	Zehr	nifH	anfH	AAT48916.1|uncultured_bacterium_1	8.8e-71	238.3	154
1283	Buckley	nifH	anfH	EU586055_1	8.8e-71	238.2	154
24369	Zehr	nifH	anfH	ABW90494.1|uncultured_nitrogen-fixing_1	9e-71	238.3	151
24370	Zehr	nifH	anfH	AAT48906.1|uncultured_bacterium_1	9e-71	238.3	154
29720	Zehr	nifH	vnfH	CCZ78932.1|Roseburia_sp._1	9.1e-71	238.3	246
1772	Buckley	nifH	nifH	AB684437_1	9.2e-71	238.5	259
24371	Zehr	nifH	anfH	ACT67972.1|Bradyrhizobium_japonicum_1	9.2e-71	238.3	154
24372	Zehr	nifH	anfH	AGO57867.1|uncultured_nitrogen-fixing_1	9.2e-71	238.3	154
25192	Zehr	nifH	nifH	ACO36764.1|uncultured_bacterium_1	9.3e-71	238.6	220
1284	Buckley	nifH	anfH	GQ289576_1	9.4e-71	238.1	154
24373	Zehr	nifH	anfH	ACB38696.1|uncultured_bacterium_1	9.5e-71	238.2	154
1285	Buckley	nifH	anfH	FJ008222_1	9.5e-71	238.1	162
1286	Buckley	nifH	anfH	FJ466693_1	9.5e-71	238.1	154
31601	Zehr	nifH	nflH	ACZ53842.1|uncultured_soil_1	9.6e-71	238.9	156
24374	Zehr	nifH	anfH	AGI96625.1|uncultured_Herbaspirillum_1	9.7e-71	238.2	154
1287	Buckley	nifH	anfH	AB079618_1	9.7e-71	238.1	155
1773	Buckley	nifH	nifH	FM203337_1	9.8e-71	238.4	256
1288	Buckley	nifH	anfH	FJ008360_1	9.8e-71	238.1	161
25193	Zehr	nifH	nifH	BAL41042.1|Sinorhizobium_meliloti_1	9.9e-71	238.5	259
1290	Buckley	nifH	anfH	FJ008283_1	1e-70	238.0	161
24376	Zehr	nifH	anfH	ACK44117.1|uncultured_bacterium_1	1e-70	238.1	154
24375	Zehr	nifH	anfH	ACT67985.1|Bradyrhizobium_japonicum_1	1e-70	238.1	154
24377	Zehr	nifH	anfH	AGO57874.1|uncultured_nitrogen-fixing_1	1e-70	238.1	155
1291	Buckley	nifH	anfH	EU544221_1	1e-70	238.0	154
1289	Buckley	nifH	anfH	FJ008521_1	1e-70	238.0	160
24378	Zehr	nifH	anfH	ACI26231.1|uncultured_soil_1	1e-70	238.1	162
