	GenomeID	nifH	nifD	nifK	vnfH	vnfD	vnfK	anfH	anfD	anfK	nflD	nflH	ChlN	ChIl	ChlB
2330	GB_GCA_004212135.1										RXIE01000040.1_13	RXIE01000123.1_3			
2331	GB_GCA_004332335.1										SISS01000006.1_21	SISS01000008.1_195			
2332	GB_GCA_004347865.1										QNUZ01000002.1_27	QNUZ01000002.1_18			
2333	GB_GCA_004348015.1										QNVI01000019.1_5	QNVI01000019.1_6			
2334	GB_GCA_004553595.1										SFKZ01000001.1_100	SFKZ01000011.1_122			
2335	GB_GCA_006954405.1										LVVQ01000001.1_398	LVVQ01000001.1_400			
2336	GB_GCA_006954465.1										LVVU01000045.1_6	LVVU01000198.1_4			
2337	GB_GCA_007117455.1										SKGM01000026.1_6	SKGM01000067.1_9			
2338	GB_GCA_007127385.1										SKZM01000206.1_11	SKZM01000206.1_10			
2339	GB_GCA_009776495.1										WRNS01000064.1_6	WRNS01000251.1_2			
2340	GB_GCA_009776675.1										WRNK01000006.1_11	WRNK01000006.1_12			
2341	GB_GCA_009777005.1										WRMT01000082.1_2	WRMT01000331.1_2			
2342	GB_GCA_009777615.1										WRLM01000005.1_50	WRLM01000001.1_360			
2343	GB_GCA_009779205.1										WRER01000027.1_4	WRER01000158.1_1			
2344	GB_GCA_009786295.1										WQTN01000116.1_4	WQTN01000141.1_18			
2345	GB_GCA_009903405.1										PRCZ01000001.1_93	PRCZ01000009.1_49			
2346	GB_GCA_009911715.1										CP047880.1_1230	CP047880.1_1233			
2347	GB_GCA_011045995.1										DSBQ01000004.1_3	DSBQ01000042.1_1			
2348	GB_GCA_011048835.1										DSDF01000074.1_11	DSDF01000018.1_8			
2349	GB_GCA_011049045.1										DSCO01000061.1_49	DSCO01000061.1_58			
2350	GB_GCA_011391755.1										JAABPZ010000221.1_1	JAABPZ010000055.1_5			
2351	GB_GCA_011620825.1										WOYN01000128.1_1	WOYN01000011.1_3			
2352	GB_GCA_012026795.1										VEPM01000011.1_68	VEPM01000011.1_67			
2353	GB_GCA_012510295.1										JAAZID010000401.1_2	JAAZID010000397.1_5			
2354	GB_GCA_012510335.1										JAAZIF010000035.1_5	JAAZIF010000070.1_3			
2355	GB_GCA_012511245.1										JAAZGM010000051.1_1	JAAZGM010000326.1_2			
2356	GB_GCA_012515075.1										JAAYZC010000021.1_6	JAAYZC010000021.1_3			
2357	GB_GCA_012516785.1										JAAYWH010000029.1_45	JAAYWH010000029.1_61			
2358	GB_GCA_012518185.1										JAAYTA010000049.1_4	JAAYTA010000049.1_3			
2359	GB_GCA_012518265.1										JAAYST010000095.1_13	JAAYST010000095.1_14			
2360	GB_GCA_012519255.1										JAAYQQ010000078.1_5	JAAYQQ010000078.1_4			
2361	GB_GCA_012520015.1										JAAYPD010000346.1_3	JAAYPD010000311.1_14			
2362	GB_GCA_012520845.1										JAAYNL010000010.1_22	JAAYNL010000010.1_20			
2363	GB_GCA_012521035.1										JAAYND010000114.1_10	JAAYND010000186.1_7			
2364	GB_GCA_012522645.1										JAAYKC010000091.1_4	JAAYKC010000091.1_2			
2365	GB_GCA_012523385.1										JAAYIO010000156.1_1	JAAYIO010000005.1_21			
2366	GB_GCA_012719175.1										JAAYAX010000004.1_33	JAAYAX010000004.1_32			
2367	GB_GCA_012728895.1										JAAYEG010000038.1_21	JAAYEG010000080.1_49			
2368	GB_GCA_012729535.1										JAAYCY010000068.1_6	JAAYCY010000028.1_65			
2369	GB_GCA_012797575.1										JAAZOW010000346.1_2	JAAZOW010000257.1_2			
2370	GB_GCA_012798025.1										JAAZNX010000123.1_12	JAAZNX010000022.1_2			
2371	GB_GCA_012798365.1										JAAZNH010000178.1_14	JAAZNH010000044.1_8			
2372	GB_GCA_012799835.1										JAAZKM010000052.1_8	JAAZKM010000052.1_9			
2373	GB_GCA_012838205.1										DUPR01000065.1_5	DUPR01000047.1_49			
2374	GB_GCA_012961645.1										DTYY01000102.1_4	DTYY01000233.1_4			
2375	GB_GCA_013139985.1										WSZT01000123.1_2	WSZT01000228.1_7			
2376	GB_GCA_013153845.1										JAADDS010000030.1_28	JAADDS010000049.1_15			
2377	GB_GCA_013154335.1										JAADCQ010000012.1_5	JAADCQ010000081.1_3			
2378	GB_GCA_013178285.1										JABLXD010000011.1_41	JABLXD010000011.1_40			
2379	GB_GCA_013180585.1										QBUM01000191.1_2	QBUM01000147.1_2			
2380	GB_GCA_013329085.1										DUKX01000155.1_5	DUKX01000155.1_4			
2381	GB_GCA_013329165.1										DUKV01000016.1_6	DUKV01000038.1_36			
2382	GB_GCA_013329455.1										DUKF01000047.1_7	DUKF01000195.1_23			
2383	GB_GCA_013329565.1										DUJZ01000072.1_5	DUJZ01000072.1_6			
2384	GB_GCA_013329575.1										DUJX01000081.1_3	DUJX01000088.1_3			
2385	GB_GCA_013330315.1										DUIO01000034.1_1	DUIO01000034.1_2			
2386	GB_GCA_013330355.1										DUIM01000121.1_7	DUIM01000121.1_8			
2387	GB_GCA_013330915.1										DUHK01000114.1_2	DUHK01000141.1_2			
2388	GB_GCA_013331225.1										DUGV01000168.1_2	DUGV01000259.1_7			
2389	GB_GCA_013331265.1										DUGS01000202.1_20	DUGS01000202.1_21			
2390	GB_GCA_013331415.1										DUGL01000052.1_2	DUGL01000094.1_6			
2391	GB_GCA_013374505.1										QENJ01000311.1_3	QENJ01000246.1_8			
2392	GB_GCA_013375355.1										JABXJV010000538.1_14	JABXJV010000538.1_13			
2393	GB_GCA_013415565.1										JAAEET010000040.1_10	JAAEET010000024.1_23			
2394	GB_GCA_013415575.1										JAAEES010000174.1_2	JAAEES010000013.1_12			
2395	GB_GCA_013415665.1										JAAEEQ010000102.1_6	JAAEEQ010000066.1_5			
2396	GB_GCA_013415865.1										CP058896.1_355	CP058896.1_356			
2397	GB_GCA_014237145.1										JAAXOC010000115.1_5	JAAXOC010000115.1_6			
2398	GB_GCA_014361205.1										JACIVZ010000030.1_10	JACIVZ010000030.1_9			
2399	GB_GCA_014361295.1										JACIVX010000001.1_79	JACIVX010000001.1_78			
2400	GB_GCA_014859735.1										JACUTR010000083.1_1	JACUTR010000002.1_2			
2401	GB_GCA_015062805.1										SUTQ01000004.1_99	SUTQ01000001.1_238			
2402	GB_GCA_015062815.1										SUTP01000005.1_15	SUTP01000040.1_3			
2403	GB_GCA_015062825.1										SUTR01000011.1_44	SUTR01000003.1_61			
2404	GB_GCA_015062905.1										SUTK01000001.1_24	SUTK01000002.1_59			
2405	GB_GCA_015062915.1										SUTJ01000017.1_1	SUTJ01000006.1_52			
2406	GB_GCA_015062925.1										SUTL01000022.1_15	SUTL01000070.1_6			
2407	GB_GCA_015062935.1										SUTM01000003.1_41	SUTM01000004.1_97			
2408	GB_GCA_015062985.1										SUTI01000010.1_29	SUTI01000004.1_34			
2409	GB_GCA_015063005.1										SUTF01000008.1_68	SUTF01000007.1_17			
2410	GB_GCA_015063035.1										SUTG01000063.1_10	SUTG01000026.1_10			
2411	GB_GCA_015063125.1										SUTB01000002.1_28	SUTB01000002.1_30			
2412	GB_GCA_015063135.1										SUTA01000004.1_52	SUTA01000004.1_49			
2413	GB_GCA_015063165.1										SUSZ01000045.1_5	SUSZ01000045.1_7			
2414	GB_GCA_015063235.1										SUSW01000035.1_8	SUSW01000035.1_5			
2415	GB_GCA_015063245.1										SUSV01000007.1_64	SUSV01000007.1_66			
2416	GB_GCA_015063285.1										SUST01000018.1_2	SUST01000018.1_5			
2417	GB_GCA_015660865.1										JACTUA010000003.1_33	JACTUA010000001.1_91			
2418	GB_GCA_015660885.1										JACTUB010000016.1_59	JACTUB010000001.1_326			
2419	GB_GCA_015660915.1										JACTTZ010000001.1_173	JACTTZ010000005.1_120			
2420	GB_GCA_015660965.1										JACTVG010000002.1_195	JACTVG010000001.1_86			
2421	GB_GCA_015661395.1										JACWML010000005.1_59	JACWML010000013.1_22			
2422	GB_GCA_015661555.1										DQVW01000063.1_1	DQVW01000029.1_2			
2423	GB_GCA_015661585.1										DQVU01000124.1_3	DQVU01000036.1_1			
2424	GB_GCA_015662355.1										DQUI01000074.1_14	DQUI01000015.1_20			
2425	GB_GCA_015663075.1										DQSV01000032.1_1	DQSV01000077.1_17			
2426	GB_GCA_016109435.1										JAEILR010000020.1_339	JAEILR010000020.1_340			
2427	GB_GCA_016281925.1										JAEEJP010000116.1_30	JAEEJP010000116.1_32			
2428	GB_GCA_016282555.1										JAEEKU010000026.1_4	JAEEKU010000186.1_2			
2429	GB_GCA_016282985.1										JAEELZ010000137.1_5	JAEELZ010000146.1_14			
2430	GB_GCA_016284295.1										JAEEOP010000006.1_107	JAEEOP010000006.1_110			
2431	GB_GCA_016291275.1										JAEEWY010000193.1_3	JAEEWY010000174.1_2			
2432	GB_GCA_016296195.1										JAEDJU010000038.1_2	JAEDJU010000038.1_5			
2433	GB_GCA_016297775.1										JAEDGA010000021.1_6	JAEDGA010000021.1_4			
2434	GB_GCA_016699325.1										CP064971.1_1711	CP064971.1_1697			
2435	GB_GCA_016706325.1										JADJJX010000001.1_555	JADJJX010000001.1_76			
2436	GB_GCA_016838945.1										JADLKP010000030.1_9	JADLKP010000131.1_5			
2437	GB_GCA_016841385.1										JAENZF010000072.1_2	JAENZF010000001.1_40			
2438	GB_GCA_016841485.1										JAENZA010000004.1_88	JAENZA010000009.1_35			
2439	GB_GCA_016841625.1										JAENYU010000015.1_6	JAENYU010000015.1_7			
2440	GB_GCA_016841665.1										JAENYT010000028.1_7	JAENYT010000002.1_118			
2441	GB_GCA_016841955.1										JAENYE010000002.1_165	JAENYE010000002.1_372			
2442	GB_GCA_016874685.1										VGTM01000117.1_2	VGTM01000018.1_15			
2443	GB_GCA_016926075.1										JAFGPG010000069.1_15	JAFGPG010000069.1_14			
2444	GB_GCA_016926455.1										JAFGOO010000184.1_4	JAFGOO010000184.1_2			
2445	GB_GCA_016926505.1										JAFGOM010000069.1_42	JAFGOM010000019.1_30			
2446	GB_GCA_016926855.1										JAFGNT010000012.1_21	JAFGNT010000018.1_82			
2447	GB_GCA_016927425.1										JAFGMR010000073.1_87	JAFGMR010000007.1_48			
2448	GB_GCA_016932675.1										JAFGCK010000094.1_38	JAFGCK010000094.1_37			
2449	GB_GCA_016935475.1										JAFGQV010000116.1_7	JAFGQV010000116.1_11			
2450	GB_GCA_016937345.1										JAFGWE010000009.1_83	JAFGWE010000044.1_94			
2451	GB_GCA_017387505.1										JAFOFB010000015.1_58	JAFOFB010000012.1_38			
2452	GB_GCA_017395275.1										JAFPVN010000021.1_5	JAFPVN010000237.1_2			
2453	GB_GCA_017406825.1										JAFQXT010000036.1_1	JAFQXT010000047.1_33			
2454	GB_GCA_017409525.1										JAFQSO010000004.1_5	JAFQSO010000012.1_253			
2455	GB_GCA_017410345.1										JAFQQZ010000005.1_7	JAFQQZ010000016.1_7			
2456	GB_GCA_017412625.1										JAFPWZ010000075.1_11	JAFPWZ010000092.1_7			
2457	GB_GCA_017427765.1										JAFRSC010000026.1_18	JAFRSC010000008.1_47			
2458	GB_GCA_017430835.1										JAFRMD010000023.1_77	JAFRMD010000093.1_41			
2459	GB_GCA_017431845.1										JAFRKG010000166.1_9	JAFRKG010000076.1_45			
2460	GB_GCA_017431965.1										JAFRKB010000039.1_94	JAFRKB010000053.1_22			
2461	GB_GCA_017432245.1										JAFRJO010000002.1_7	JAFRJO010000013.1_25			
2462	GB_GCA_017434525.1										JAFRFD010000086.1_81	JAFRFD010000094.1_48			
2463	GB_GCA_017434555.1										JAFRFB010000013.1_44	JAFRFB010000030.1_53			
2464	GB_GCA_017447225.1										JAFSNZ010000060.1_43	JAFSNZ010000010.1_14			
2465	GB_GCA_017455785.1										JAFSYZ010000258.1_10	JAFSYZ010000258.1_7			
2466	GB_GCA_017459665.1										JAFUCN010000018.1_14	JAFUCN010000045.1_9			
2467	GB_GCA_017460025.1										JAFUBV010000236.1_4	JAFUBV010000205.1_2			
2468	GB_GCA_017468685.1										JAFUHT010000071.1_37	JAFUHT010000021.1_49			
2469	GB_GCA_017468935.1										JAFUHJ010000137.1_10	JAFUHJ010000137.1_8			
2470	GB_GCA_017473945.1										JAFUIW010000001.1_89	JAFUIW010000140.1_18			
2471	GB_GCA_017475875.1										JAFVET010000280.1_2	JAFVET010000245.1_1			
2472	GB_GCA_017519045.1										JAFWTC010000082.1_68	JAFWTC010000082.1_70			
2473	GB_GCA_017524805.1										JAFXUX010000008.1_10	JAFXUX010000008.1_7			
2474	GB_GCA_017539065.1										JAFYHP010000012.1_61	JAFYHP010000030.1_39			
2475	GB_GCA_017540825.1										JAFYAH010000021.1_3	JAFYAH010000021.1_5			
2476	GB_GCA_017553445.1										JAFZMD010000025.1_28	JAFZMD010000047.1_10			
2477	GB_GCA_017613335.1										JAGAEB010000168.1_7	JAGAEB010000168.1_6			
2478	GB_GCA_017616575.1										JAFZXW010000047.1_2	JAFZXW010000046.1_3			
2479	GB_GCA_017883495.1										JADGNL010000113.1_6	JADGNL010000179.1_3			
2480	GB_GCA_017883605.1										JADGNH010000076.1_4	JADGNH010000017.1_6			
2481	GB_GCA_017883965.1										JAFNKG010000004.1_39	JAFNKG010000014.1_11			
2482	GB_GCA_017940815.1										JAGAXX010000052.1_22	JAGAXX010000022.1_48			
2483	GB_GCA_017994055.1										JAGOLL010000006.1_8	JAGOLL010000042.1_11			
2484	GB_GCA_018052825.1										JAGPMN010000021.1_12	JAGPMN010000029.1_3			
2485	GB_GCA_018065685.1										JAGHSU010000015.1_3	JAGHSU010000035.1_2			
2486	GB_GCA_018262855.1										JADFDO010000002.1_164	JADFDO010000011.1_52			
2487	GB_GCA_018262895.1										JADFDJ010000004.1_49	JADFDJ010000004.1_50			
2488	GB_GCA_018263005.1										JADFDH010000002.1_395	JADFDH010000001.1_381			
2489	GB_GCA_018263335.1										JADFCY010000004.1_82	JADFCY010000004.1_96			
2490	GB_GCA_018432765.1										JAHDSI010000136.1_11	JAHDSI010000066.1_3			
2491	GB_GCA_018687785.1										LTBL01000001.1_602	LTBL01000001.1_1391			
2492	GB_GCA_018883755.1										JAHLFR010000044.1_6	JAHLFR010000022.1_10			
2493	GB_GCA_018899795.1										JAHIHJ010000087.1_3	JAHIHJ010000087.1_2			
2494	GB_GCA_019058315.1										JAHPZH010000011.1_17	JAHPZH010000011.1_16			
2495	GB_GCA_019136335.1										JAGVUK010000179.1_2	JAGVUK010000274.1_2			
2496	GB_GCA_019429385.1										JAHYIS010000013.1_17	JAHYIS010000013.1_18			
2497	GB_GCA_019561555.1										JAHEQB010000069.1_4	JAHEQB010000102.1_25			
2498	GB_GCA_019561615.1										JAHEQA010000017.1_57	JAHEQA010000004.1_117			
2499	GB_GCA_019695435.1										JACTVF010000061.1_2	JACTVF010000008.1_8			
2500	GB_GCA_020216685.1										JAIWNS010000265.1_2	JAIWNS010000076.1_10			
2501	GB_GCA_020696975.1										JAJGBK010000010.1_15	JAJGBK010000014.1_63			
2502	GB_GCA_020724545.1										DYGR01000008.1_32	DYGR01000008.1_33			
2503	GB_GCA_020725315.1										DYFG01000155.1_1	DYFG01000014.1_8			
2504	GB_GCA_020725985.1										DYTM01000257.1_3	DYTM01000257.1_2			
2505	GB_GCA_020793555.1										DQIO01000224.1_3	DQIO01000224.1_4			
2506	GB_GCA_020793565.1										DQIP01000176.1_12	DQIP01000176.1_11			
2507	GB_GCA_020832905.1										JAJHRG010000002.1_184	JAJHRG010000002.1_185			
2508	GB_GCA_020844795.1										CP086218.1_645	CP086218.1_1554			
2509	GB_GCA_020854755.1										JAHKLN010000078.1_11	JAHKLN010000076.1_10			
2510	GB_GCA_020854815.1										JAHKLW010000087.1_4	JAHKLW010000087.1_5			
2511	GB_GCA_020854915.1										JAHKLT010000018.1_34	JAHKLT010000038.1_2			
2512	GB_GCA_020854925.1										JAHKLV010000178.1_2	JAHKLV010000183.1_6			
2513	GB_GCA_020854975.1										JAHKLQ010000133.1_5	JAHKLQ010000100.1_15			
2514	GB_GCA_020855015.1										JAHKLP010000010.1_41	JAHKLP010000019.1_71			
2515	GB_GCA_021106765.1										JAIOTO010000011.1_2	JAIOTO010000011.1_3			
2516	GB_GCA_021108185.1										JAIORJ010000025.1_9	JAIORJ010000025.1_8			
2517	GB_GCA_021108275.1										JAIORD010000033.1_23	JAIORD010000033.1_24			
2518	GB_GCA_021108405.1										JAIOQW010000090.1_10	JAIOQW010000090.1_9			
2519	GB_GCA_021159385.1										JAGGRW010000065.1_1	JAGGRW010000047.1_9			
2520	GB_GCA_021159465.1										JAGGRR010000062.1_20	JAGGRR010000034.1_3			
2521	GB_GCA_021159475.1										JAGGRS010000237.1_2	JAGGRS010000089.1_14			
2522	GB_GCA_021160575.1										JAGHCH010000058.1_5	JAGHCH010000093.1_5			
2523	GB_GCA_021161765.1										JAGGZZ010000158.1_4	JAGGZZ010000119.1_3			
2524	GB_GCA_021199865.1										JAJQHG010000141.1_2	JAJQHG010000008.1_10			
2525	GB_GCA_021371995.1										JAJFVA010000010.1_145	JAJFVA010000010.1_130			
2526	GB_GCA_021372715.1										JAJFTX010000054.1_16	JAJFTX010000203.1_35			
2527	GB_GCA_021409285.1										JAGFND010000086.1_2	JAGFND010000086.1_1			
2528	GB_GCA_021442885.1										JABUVA010000030.1_22	JABUVA010000024.1_10			
2529	GB_GCA_022709105.1										JAKIXL010000254.1_1	JAKIXL010000254.1_2			
2530	GB_GCA_022710385.1										JAKLGZ010000038.1_13	JAKLGZ010000028.1_3			
2531	GB_GCA_022710665.1										JAKLGN010000005.1_4	JAKLGN010000014.1_17			
2532	GB_GCA_022711635.1										JAKLEQ010000003.1_25	JAKLEQ010000029.1_13			
2533	GB_GCA_022768985.1										JALEKL010000004.1_173	JALEKL010000009.1_98			
2534	GB_GCA_022775905.1										JALFJX010000009.1_293	JALFJX010000021.1_89			
2535	GB_GCA_022841205.1										JALHCK010000001.1_253	JALHCK010000001.1_239			
2536	GB_GCA_022865315.1										JALHSR010000315.1_17	JALHSR010000071.1_2			
2537	GB_GCA_023227875.1										JALOCH010000008.1_96	JALOCH010000002.1_69			
2538	GB_GCA_023230065.1										JALNYB010000087.1_2	JALNYB010000097.1_3			
2539	GB_GCA_023230425.1										JALNXI010000346.1_2	JALNXI010000216.1_3			
2540	GB_GCA_023249105.1										JAHFDG010000012.1_87	JAHFDG010000012.1_88			
2541	GB_GCA_023249275.1										JAHFCV010000006.1_9	JAHFCV010000006.1_8			
2542	GB_GCA_023393455.1										JAEWLJ010000017.1_96	JAEWLJ010000015.1_20			
2543	GB_GCA_023396365.1										JAEWWL010000040.1_8	JAEWWL010000051.1_19			
2544	GB_GCA_023402275.1										JAEXCH010000002.1_126	JAEXCH010000015.1_35			
2545	GB_GCA_023440975.1										JAEZRD010000005.1_60	JAEZRD010000093.1_17			
2546	GB_GCA_023457135.1										JAEWMO010000137.1_11	JAEWMO010000116.1_23			
2547	GB_GCA_023544495.1										JAMJFV010000162.1_4	JAMJFV010000162.1_5			
2548	GB_GCA_023544565.1										JAMJFS010000008.1_47	JAMJFS010000008.1_48			
2549	GB_GCA_023544605.1										JAMJFQ010000077.1_8	JAMJFQ010000077.1_9			
2550	GB_GCA_023659785.1										JAGXOR010000044.1_9	JAGXOR010000026.1_4			
2551	GB_GCA_024278985.1										JAJRSC010000014.1_31	JAJRSC010000015.1_46			
2552	GB_GCA_024399175.1										JAKSHU010000039.1_5	JAKSHU010000039.1_7			
2553	GB_GCA_024399195.1										JAKSHW010000027.1_8	JAKSHW010000027.1_11			
2554	GB_GCA_024399215.1										JAKSHT010000003.1_33	JAKSHT010000003.1_30			
2555	GB_GCA_024399225.1										JAKSHV010000159.1_3	JAKSHV010000046.1_3			
2556	GB_GCA_024399275.1										JAKSHS010000005.1_47	JAKSHS010000005.1_44			
2557	GB_GCA_024409145.1										JAKSUF010000340.1_2	JAKSUF010000309.1_1			
2558	GB_GCA_024409165.1										JAKSUE010000005.1_3	JAKSUE010000213.1_3			
2559	GB_GCA_024413395.1										JAKSUH010000058.1_3	JAKSUH010000088.1_5			
2560	GB_GCA_024464195.1										JANHAK010000032.1_1	JANHAK010000203.1_2			
2561	GB_GCA_024490875.1										JACCLX010000021.1_53	JACCLX010000032.1_2			
2562	GB_GCA_024518575.1										JANIHG010000007.1_58	JANIHG010000028.1_14			
2563	GB_GCA_024518585.1										JANIHI010000001.1_146	JANIHI010000001.1_133			
2564	GB_GCA_024689425.1										JAILDN010000106.1_28	JAILDN010000058.1_16			
2565	GB_GCA_024699715.1										JANPRD010000007.1_85	JANPRD010000007.1_84			
2566	GB_GCA_025057955.1										JANXER010000035.1_2	JANXER010000035.1_3			
2567	GB_GCA_025058955.1										JANXDV010000030.1_2	JANXDV010000081.1_6			
2568	GB_GCA_025059375.1										JANXDO010000001.1_436	JANXDO010000001.1_434			
2569	GB_GCA_900313645.1										OMSA01000159.1_4	OMSA01000050.1_9			
2570	GB_GCA_900314605.1										OMVX01000037.1_5	OMVX01000008.1_24			
2571	GB_GCA_900314615.1										OMWA01000015.1_22	OMWA01000010.1_18			
2572	GB_GCA_900314635.1										OMVY01000015.1_20	OMVY01000022.1_10			
2573	GB_GCA_900314695.1										OMWD01000001.1_85	OMWD01000019.1_53			
2574	GB_GCA_900316895.1										ONER01000039.1_10	ONER01000111.1_5			
2575	GB_GCA_900317865.1										ONIK01000003.1_16	ONIK01000019.1_15			
2576	GB_GCA_900318035.1										ONJC01000004.1_6	ONJC01000006.1_27			
2577	GB_GCA_900319985.1										ONQL01000018.1_60	ONQL01000039.1_16			
2578	GB_GCA_900320955.1										ONUN01000050.1_21	ONUN01000122.1_6			
2579	GB_GCA_900766745.1										CAAFWR010000041.1_4	CAAFWR010000063.1_14			
2580	GB_GCA_900767505.1										CAAFZG010000073.1_7	CAAFZG010000073.1_4			
2581	GB_GCA_902158735.1										CABGHG010000007.1_2	CABGHG010000096.1_4			
2582	GB_GCA_902384525.1										CABMCA010000097.1_41	CABMCA010000097.1_40			
2583	GB_GCA_902386085.1										CABMIA010000109.1_18	CABMIA010000109.1_19			
2584	GB_GCA_902386135.1										CABMIB010000041.1_18	CABMIB010000041.1_19			
2585	GB_GCA_902386205.1										CABMIH010000014.1_13	CABMIH010000014.1_12			
2586	GB_GCA_902386255.1										CABMII010000038.1_14	CABMII010000038.1_13			
2587	GB_GCA_902763685.1										CACWTF010000011.1_5	CACWTF010000011.1_7			
2588	GB_GCA_902764015.1										CACWUH010000022.1_29	CACWUH010000039.1_12			
2589	GB_GCA_902764455.1										CACWVY010000010.1_94	CACWVY010000014.1_32			
2590	GB_GCA_902769175.1										CACXNW010000003.1_61	CACXNW010000013.1_40			
2591	GB_GCA_902770715.1										CACXTS010000005.1_49	CACXTS010000006.1_50			
2592	GB_GCA_902771225.1										CACXWH010000080.1_5	CACXWH010000054.1_2			
2593	GB_GCA_902771435.1										CACXXB010000019.1_26	CACXXB010000002.1_52			
2594	GB_GCA_902772665.1										CACYBU010000242.1_5	CACYBU010000143.1_4			
2595	GB_GCA_902774605.1										CACYJE010000005.1_20	CACYJE010000069.1_15			
2596	GB_GCA_902774685.1										CACYJH010000006.1_25	CACYJH010000013.1_30			
2597	GB_GCA_902777885.1										CACYVR010000084.1_4	CACYVR010000005.1_2			
2598	GB_GCA_902782595.1										CACZNW010000014.1_11	CACZNW010000152.1_13			
2599	GB_GCA_902782945.1										CACZOU010000019.1_41	CACZOU010000046.1_7			
2600	GB_GCA_902783085.1										CACZPT010000032.1_2	CACZPT010000090.1_2			
2601	GB_GCA_902784195.1										CACZTX010000006.1_116	CACZTX010000002.1_66			
2602	GB_GCA_902785855.1										CADAAJ010000003.1_36	CADAAJ010000020.1_18			
2603	GB_GCA_902787415.1										CADAGG010000066.1_3	CADAGG010000075.1_2			
2604	GB_GCA_902788255.1										CADAJR010000001.1_30	CADAJR010000005.1_49			
2605	GB_GCA_902789505.1										CADAOO010000017.1_18	CADAOO010000008.1_44			
2606	GB_GCA_902794475.1										CADBHR010000091.1_10	CADBHR010000074.1_7			
2607	GB_GCA_902795935.1										CADBMS010000032.1_4	CADBMS010000229.1_5			
2608	GB_GCA_902796575.1										CADBPS010000124.1_5	CADBPS010000097.1_10			
2609	GB_GCA_902797085.1										CADBRM010000105.1_7	CADBRM010000137.1_10			
2610	GB_GCA_902801725.1										CADCJB010000014.1_42	CADCJB010000019.1_24			
2611	GB_GCA_902827205.1										LR792634.1_178	LR792634.1_415			
2612	GB_GCA_903819595.1										CAIJED010000234.1_10	CAIJED010000234.1_23			
2613	GB_GCA_903828975.1										CAIKOD010000151.1_17	CAIKOD010000018.1_21			
2614	GB_GCA_903900025.1										CAIULN010000034.1_25	CAIULN010000079.1_50			
2615	GB_GCA_903926075.1										CAIYHQ010000110.1_49	CAIYHQ010000110.1_61			
2616	GB_GCA_904501935.1										CAJGDA010000038.1_11	CAJGDA010000003.1_14			
2617	GB_GCA_905171695.1										LR991653.1_483	LR991653.1_116			
2618	GB_GCA_905187815.1										CAJJJM010000006.1_38	CAJJJM010000006.1_35			
2619	GB_GCA_905202485.1										CAJKRY010000002.1_40	CAJKRY010000002.1_39			
2620	GB_GCA_905203995.1										CAJKXZ010000002.1_81	CAJKXZ010000002.1_80			
2621	GB_GCA_905235195.1										CAJOKH010000044.1_7	CAJOKH010000067.1_3			
2622	GB_GCA_905235495.1										CAJOMK010000003.1_18	CAJOMK010000095.1_3			
2623	GB_GCA_905339155.1										CAJPFJ010000038.1_15	CAJPFJ010000038.1_16			
2624	GB_GCA_934234005.1										CAKQHC010000022.1_11	CAKQHC010000022.1_8			
2625	GB_GCA_934702355.1										CAKUXX010000005.1_133	CAKUXX010000005.1_130			
2626	GB_GCA_934746965.1										CAKVFS010000001.1_66	CAKVFS010000004.1_196			
2627	GB_GCA_944319735.1										CALUEU010000002.1_39	CALUEU010000002.1_38			
2628	GB_GCA_944320485.1										CALUHQ010000072.1_66	CALUHQ010000072.1_69			
2629	GB_GCA_944320495.1										CALUHR010000009.1_130	CALUHR010000009.1_127			
2630	GB_GCA_944321505.1										CALULN010000007.1_15	CALULN010000007.1_18			
2631	GB_GCA_944321985.1										CALUNK010000064.1_3	CALUNK010000064.1_6			
2632	GB_GCA_944322255.1										CALUOK010000001.1_5	CALUOK010000001.1_2			
2633	GB_GCA_945492685.1										CALYUZ010000061.1_1	CALYUZ010000061.1_4			
2634	RS_GCF_000007185.1										NC_003551.1_1497	NC_003551.1_1529			
2635	RS_GCF_000011005.1										NC_013665.1_372	NC_013665.1_923			
2636	RS_GCF_000012545.1										NC_007681.1_1425	NC_007681.1_1091			
2637	RS_GCF_000013445.1										NC_007796.1_724	NC_007796.1_855			
2638	RS_GCF_000013725.1										NC_007955.1_1120	NC_007955.1_1121			
2639	RS_GCF_000014945.1										NC_008553.1_110	NC_008553.1_1229			
2640	RS_GCF_000015765.1										NC_008942.1_531	NC_008942.1_168			
2641	RS_GCF_000015825.1										NC_009051.1_1714	NC_009051.1_1916			
2642	RS_GCF_000016125.1										NC_009135.1_1241	NC_009135.1_1571			
2643	RS_GCF_000016525.1										NC_009515.1_1155	NC_009515.1_1693			
2644	RS_GCF_000017165.1										NC_009634.1_1449	NC_009634.1_1184			
2645	RS_GCF_000023985.1										NC_013156.1_1416	NC_013156.1_1160			
2646	RS_GCF_000024185.1										NC_013790.1_184	NC_013790.1_1456			
2647	RS_GCF_000025865.1										NC_014002.1_1390	NC_014002.1_1391			
2648	RS_GCF_000091665.1										NC_000909.1_1536	NC_000909.1_942			
2649	RS_GCF_000166095.1										NC_014658.1_365	NC_014658.1_383			
2650	RS_GCF_000196655.1										NC_014253.1_559	NC_014253.1_558			
2651	RS_GCF_000217995.1										NC_015676.1_474	NC_015676.1_473			
2652	RS_GCF_000235565.1										NC_017527.1_2463	NC_017527.1_50			
