	GenomeID	nifH	nifD	nifK	vnfH	vnfD	vnfK	anfH	anfD	anfK	nflD	nflH	ChlN	ChIl	ChlB
3489	RS_GCF_010131535.1	NZ_WUBS01000006.1_3	NZ_WUBS01000006.1_4	NZ_WUBS01000006.1_5				NZ_WUBS01000013.1_127	NZ_WUBS01000013.1_126	NZ_WUBS01000013.1_124					
3490	RS_GCF_010179735.1	NZ_JAAEEH010000003.1_35	NZ_JAAEEH010000003.1_38	NZ_JAAEEH010000003.1_39											
3491	RS_GCF_010378095.1	NZ_WNJL01000030.1_129	NZ_WNJL01000030.1_130	NZ_WNJL01000030.1_131											
3492	RS_GCF_010448835.1	NZ_CP048409.1_1068	NZ_CP048409.1_1071	NZ_CP048409.1_1072											
3493	RS_GCF_010470665.1	NZ_VOPZ01000006.1_227	NZ_VOPZ01000006.1_230	NZ_VOPZ01000006.1_231											
3494	RS_GCF_010470675.1	NZ_VOIQ01000006.1_166	NZ_VOIQ01000006.1_169	NZ_VOIQ01000006.1_170											
3495	RS_GCF_010586825.1	NZ_JAAAGB010000016.1_47	NZ_JAAAGB010000016.1_50	NZ_JAAAGB010000016.1_51											
3496	RS_GCF_010646885.1	NZ_WIAA01000004.1_187	NZ_WIAA01000004.1_190	NZ_WIAA01000004.1_191											
3497	RS_GCF_010668805.1	NZ_WUFT01000009.1_255	NZ_WUFT01000009.1_254	NZ_WUFT01000009.1_253											
3498	RS_GCF_010669305.1	NZ_CP048649.1_196	NZ_CP048649.1_193	NZ_CP048649.1_194											
3499	RS_GCF_010811875.1	NZ_VKHP01000057.1_30	NZ_VKHP01000079.1_1	NZ_VKHP01000057.1_3											
3500	RS_GCF_010820565.1	NZ_JAAIJQ010000098.1_21	NZ_JAAIJQ010000044.1_10	NZ_JAAIJQ010000044.1_9									NZ_JAAIJQ010000079.1_14	NZ_JAAIJQ010000079.1_11	NZ_JAAIJQ010000079.1_13
3501	RS_GCF_010882175.1	NZ_WKLH01000003.1_665	NZ_WKLH01000003.1_668	NZ_WKLH01000003.1_669											
3502	RS_GCF_010907035.1	NZ_QUMK01000012.1_39	NZ_QUMK01000012.1_40	NZ_QUMK01000012.1_41				NZ_QUMK01000077.1_18	NZ_QUMK01000077.1_17	NZ_QUMK01000077.1_15			NZ_QUMK01000031.1_23	NZ_QUMK01000031.1_26	NZ_QUMK01000031.1_24
3503	RS_GCF_010915725.1	NZ_JAAIJR010000020.1_7	NZ_JAAIJR010000020.1_8	NZ_JAAIJR010000020.1_9									NZ_JAAIJR010000002.1_79	NZ_JAAIJR010000002.1_82	NZ_JAAIJR010000002.1_80
3504	RS_GCF_011022235.1	NZ_JAAIYP010000011.1_68	NZ_JAAIYP010000011.1_67	NZ_JAAIYP010000011.1_66	NZ_JAAIYP010000026.1_41	NZ_JAAIYP010000026.1_39	NZ_JAAIYP010000026.1_37								
3505	RS_GCF_011045125.1	NZ_JAAKZF010000030.1_62	NZ_JAAKZF010000030.1_63	NZ_JAAKZF010000030.1_64											
3506	RS_GCF_011058845.1	NZ_JAAFZE010000002.1_283	NZ_JAAFZE010000002.1_284	NZ_JAAFZE010000002.1_285											
3507	RS_GCF_011207455.1	NZ_CP048877.1_540	NZ_CP048877.1_537	NZ_CP048877.1_536											
3508	RS_GCF_011395035.1	NZ_CP024770.1_442	NZ_CP024770.1_441	NZ_CP024770.1_440											
3509	RS_GCF_011516635.5	NZ_CP096255.1_1661	NZ_CP096255.1_9069	NZ_CP096255.1_9068											
3510	RS_GCF_011516645.4	NZ_CP088285.1_4502	NZ_CP088285.1_4458	NZ_CP088285.1_4459											
3511	RS_GCF_011516885.1	NZ_WOTD01000003.1_27	NZ_WOTD01000003.1_26	NZ_WOTD01000003.1_25											
3512	RS_GCF_011601315.1	NZ_JAAORA010000002.1_574	NZ_JAAORA010000002.1_571	NZ_JAAORA010000002.1_570									NZ_JAAORA010000001.1_446	NZ_JAAORA010000001.1_444	NZ_JAAORA010000001.1_445
3513	RS_GCF_011682075.1	NZ_VSMK01000127.1_2	NZ_VSMK01000127.1_5	NZ_VSMK01000127.1_6											
3514	RS_GCF_011758645.1	NZ_JAAMOZ010000001.1_1728	NZ_JAAMOZ010000001.1_1727	NZ_JAAMOZ010000001.1_1726				NZ_JAAMOZ010000001.1_2439	NZ_JAAMOZ010000001.1_2438	NZ_JAAMOZ010000001.1_2436					
3515	RS_GCF_011761565.1	NZ_JAASRM010000001.1_2484	NZ_JAASRM010000001.1_2485	NZ_JAASRM010000001.1_2486											
3516	RS_GCF_011762045.1	NZ_JAASQS010000009.1_272	NZ_JAASQS010000009.1_273	NZ_JAASQS010000009.1_274											
3517	RS_GCF_011764585.1	NZ_AP022853.1_966	NZ_AP022853.1_965	NZ_AP022853.1_964											
3518	RS_GCF_011799805.1	NZ_WXUB01000007.1_15	NZ_WXUB01000007.1_12	NZ_WXUB01000007.1_11											
3519	RS_GCF_012276755.1	NZ_JAAXKX010000009.1_57	NZ_JAAXKX010000021.1_41	NZ_JAAXKX010000021.1_42									NZ_JAAXKX010000003.1_186	NZ_JAAXKX010000003.1_189	NZ_JAAXKX010000003.1_187
3520	RS_GCF_012276985.1	NZ_JAAXMM010000001.1_54	NZ_JAAXMM010000001.1_53	NZ_JAAXMM010000001.1_52											
3521	RS_GCF_012290005.1	NZ_JAAXMS010000004.1_273	NZ_JAAXMS010000004.1_272	NZ_JAAXMS010000004.1_271											
3522	RS_GCF_012349115.1	NZ_PQIG01000115.1_20	NZ_PQIG01000115.1_21	NZ_PQIG01000115.1_22											
3523	RS_GCF_012516395.1	NZ_CP051206.1_410	NZ_CP051206.1_441	NZ_CP051206.1_470									NZ_CP051206.1_2907	NZ_CP051206.1_2904	NZ_CP051206.1_2905
3524	RS_GCF_012516435.1	NZ_CP051216.1_2061	NZ_CP051216.1_2064	NZ_CP051216.1_2065											
3525	RS_GCF_012769535.1	NZ_CP046565.1_770	NZ_CP046565.1_771	NZ_CP046565.1_772											
3526	RS_GCF_012910805.1	NZ_WTVK01000037.1_35	NZ_WTVK01000037.1_36	NZ_WTVK01000037.1_37											
3527	RS_GCF_012910905.1	NZ_WTVN01000004.1_1	NZ_WTVN01000011.1_10	NZ_WTVN01000011.1_9											
3528	RS_GCF_012910955.1	NZ_WTVQ01000001.1_189	NZ_WTVQ01000001.1_190	NZ_WTVQ01000001.1_191											
3529	RS_GCF_012911005.2	NZ_WTVS01000014.1_64	NZ_WTVS01000014.1_65	NZ_WTVS01000014.1_66											
3530	RS_GCF_012912135.1	NZ_QMEB01000408.1_3	NZ_QMEB01000152.1_16	NZ_QMEB01000152.1_5									NZ_QMEB01000431.1_2	NZ_QMEB01000373.1_1	NZ_QMEB01000198.1_5
3531	RS_GCF_012927045.1	NZ_JABBFW010000008.1_245	NZ_JABBFW010000008.1_244	NZ_JABBFW010000008.1_243											
3532	RS_GCF_012927165.1	NZ_JABBGA010000006.1_82	NZ_JABBGA010000006.1_83	NZ_JABBGA010000006.1_84											
3533	RS_GCF_012933545.1	NZ_JAADJU010000003.1_224	NZ_JAADJU010000003.1_225	NZ_JAADJU010000003.1_226											
3534	RS_GCF_012939995.1	NZ_SPMZ01000036.1_70	NZ_SPMZ01000036.1_69	NZ_SPMZ01000036.1_68											
3535	RS_GCF_012972705.2	NZ_JABCSC020000005.1_187	NZ_JABCSC020000005.1_186	NZ_JABCSC020000005.1_185											
3536	RS_GCF_013019105.1	NZ_BLTE01000002.1_222	NZ_BLTE01000002.1_219	NZ_BLTE01000002.1_218											
3537	RS_GCF_013085545.1	NZ_CP039543.1_2951	NZ_CP039543.1_2954	NZ_CP039543.1_2955											
3538	RS_GCF_013114825.1	NZ_JAAVLX010000005.1_455	NZ_JAAVLX010000005.1_378	NZ_JAAVLX010000005.1_379											
3539	RS_GCF_013114835.1	NZ_JAAVLW010000001.1_99	NZ_JAAVLW010000001.1_179	NZ_JAAVLW010000001.1_178											
3540	RS_GCF_013149295.1	NZ_JABGCB010000025.1_41	NZ_JABGCB010000025.1_40	NZ_JABGCB010000025.1_39											
3541	RS_GCF_013155275.1	NZ_JABJXS010000001.1_17	NZ_JABJXS010000001.1_18	NZ_JABJXS010000001.1_19											
3542	RS_GCF_013170705.1	NZ_CP033334.1_6353	NZ_CP033334.1_6352	NZ_CP033334.1_6351											
3543	RS_GCF_013170805.1	NZ_CP051293.1_6911	NZ_CP051293.1_6910	NZ_CP051293.1_6909											
3544	RS_GCF_013170825.1	NZ_CP033365.1_6520	NZ_CP033365.1_6519	NZ_CP033365.1_6518											
3545	RS_GCF_013170845.1	NZ_CP033367.1_6616	NZ_CP033367.1_6615	NZ_CP033367.1_6614									NZ_CP033367.1_5985	NZ_CP033367.1_5988	NZ_CP033367.1_5986
3546	RS_GCF_013178945.1	NZ_JABFDM010000005.1_1	NZ_JABFDM010000023.1_43	NZ_JABFDM010000023.1_42									NZ_JABFDM010000001.1_155	NZ_JABFDM010000001.1_158	NZ_JABFDM010000001.1_156
3547	RS_GCF_013184545.1	NZ_JAAOJA010000007.1_15	NZ_JAAOJA010000007.1_16	NZ_JAAOJA010000007.1_17											
3548	RS_GCF_013184745.1	NZ_JAATVU010000009.1_140	NZ_JAATVU010000009.1_139	NZ_JAATVU010000009.1_138											
3549	RS_GCF_013184775.1	NZ_JAATVV010000010.1_109	NZ_JAATVV010000010.1_110	NZ_JAATVV010000010.1_111											
3550	RS_GCF_013283645.1	NZ_JABEKV010000012.1_61	NZ_JABEKV010000012.1_62	NZ_JABEKV010000012.1_42											
3551	RS_GCF_013283665.1	NZ_JABEKU010000005.1_43	NZ_JABEKU010000005.1_42	NZ_JABEKU010000005.1_41											
3552	RS_GCF_013340205.1	NZ_BJTG01000009.1_200	NZ_BJTG01000009.1_201	NZ_BJTG01000009.1_202											
3553	RS_GCF_013340285.1	NZ_BLVO01000016.1_652	NZ_BLVO01000016.1_649	NZ_BLVO01000016.1_648											
3554	RS_GCF_013340305.1	NZ_BLVP01000002.1_186	NZ_BLVP01000002.1_189	NZ_BLVP01000002.1_190											
3555	RS_GCF_013340935.1	NZ_WHOS01000016.1_110	NZ_WHOS01000016.1_111	NZ_WHOS01000016.1_112											
3556	RS_GCF_013343235.1	NZ_CP040094.1_2520	NZ_CP040094.1_3042	NZ_CP040094.1_3041	NZ_CP040094.1_3043	NZ_CP040094.1_2521	NZ_CP040094.1_2464						NZ_CP040094.1_137	NZ_CP040094.1_135	NZ_CP040094.1_592
3557	RS_GCF_013350005.1	NZ_JABVWW010000006.1_44	NZ_JABVWW010000006.1_43	NZ_JABVWW010000006.1_42											
3558	RS_GCF_013366925.1	NZ_JAALDK010000003.1_741	NZ_JAALDK010000003.1_740	NZ_JAALDK010000003.1_739											
3559	RS_GCF_013373795.3	NZ_CP088022.1_5549	NZ_CP088022.1_5578	NZ_CP088022.1_5577											
3560	RS_GCF_013376455.1	NZ_CP045504.1_3857	NZ_CP045504.1_3854	NZ_CP045504.1_3853				NZ_CP045504.1_2408	NZ_CP045504.1_2411	NZ_CP045504.1_2413					
3561	RS_GCF_013376475.1	NZ_CP045508.1_2571	NZ_CP045508.1_2574	NZ_CP045508.1_2575											
3562	RS_GCF_013387465.1	NZ_VYGV01000025.1_232	NZ_VYGV01000025.1_231	NZ_VYGV01000025.1_230											
3563	RS_GCF_013388255.1	NZ_CP058215.1_399	NZ_CP058215.1_396	NZ_CP058215.1_395							NZ_CP058215.1_736	NZ_CP058215.1_737			
3564	RS_GCF_013389365.1	NZ_JACADJ010000027.1_31	NZ_JACADJ010000027.1_28	NZ_JACADJ010000027.1_27											
3565	RS_GCF_013393905.1	NZ_CP040273.1_308	NZ_CP040272.1_834	NZ_CP040272.1_862	NZ_CP040272.1_833	NZ_CP040273.1_309	NZ_CP040273.1_284						NZ_CP040272.1_2309	NZ_CP040272.1_2307	NZ_CP040272.1_2014
3566	RS_GCF_013415845.1	NZ_CP058907.1_4604	NZ_CP058907.1_4603	NZ_CP058907.1_4602				NZ_CP058907.1_1405	NZ_CP058907.1_1404	NZ_CP058907.1_1402			NZ_CP058907.1_1512	NZ_CP058907.1_1515	NZ_CP058907.1_1513
3567	RS_GCF_013416775.1	NZ_SZVI01000001.1_268	NZ_SZVI01000001.1_267	NZ_SZVI01000001.1_266									NZ_SZVI01000013.1_722	NZ_SZVI01000013.1_725	NZ_SZVI01000013.1_723
3568	RS_GCF_013423485.1	NZ_JABFFR010000048.1_14	NZ_JABFFR010000048.1_15	NZ_JABFFR010000048.1_16											
3569	RS_GCF_013488225.1	NZ_CP041240.1_235	NZ_CP041240.1_234	NZ_CP041240.1_233											
3570	RS_GCF_013520985.1	NZ_JACDTY010000002.1_35	NZ_JACDTY010000002.1_34	NZ_JACDTY010000017.1_46											
3571	RS_GCF_013927005.1	NZ_CP055930.1_4948	NZ_CP055930.1_4949	NZ_CP055930.1_4950											
3572	RS_GCF_014050525.1	NZ_JACGAG010000012.1_17	NZ_JACGAG010000012.1_20	NZ_JACGAG010000012.1_21											
3573	RS_GCF_014174305.1	NZ_JABEQH010000007.1_143	NZ_JABEQH010000007.1_142	NZ_JABEQH010000007.1_141											
3574	RS_GCF_014174355.1	NZ_JABEQF010000006.1_224	NZ_JABEQF010000006.1_225	NZ_JABEQF010000006.1_226											
3575	RS_GCF_014174405.1	NZ_JACEGA010000001.1_1420	NZ_JACEGA010000001.1_1423	NZ_JACEGA010000001.1_1424											
3576	RS_GCF_014189455.1	NZ_CP050299.1_425	NZ_CP050299.1_426	NZ_CP050299.1_427											
3577	RS_GCF_014192915.1	NZ_JACHYN010000010.1_159	NZ_JACHYN010000010.1_158	NZ_JACHYN010000010.1_157											
3578	RS_GCF_014193515.1	NZ_BLXX01000006.1_51	NZ_BLXX01000006.1_52	NZ_BLXX01000006.1_53											
3579	RS_GCF_014193585.1	NZ_BLXY01000011.1_54	NZ_BLXY01000011.1_55	NZ_BLXY01000011.1_56											
3580	RS_GCF_014193675.1	NZ_BLXZ01000001.1_8	NZ_BLXZ01000001.1_7	NZ_BLXZ01000001.1_6											
3581	RS_GCF_014196965.1	NZ_JACIEQ010000001.1_485	NZ_JACIEQ010000001.1_484	NZ_JACIEQ010000001.1_483											
3582	RS_GCF_014197535.1	NZ_JACIFV010000011.1_146	NZ_JACIFV010000011.1_147	NZ_JACIFV010000011.1_148											
3583	RS_GCF_014197795.1	NZ_JACIGI010000045.1_16	NZ_JACIGI010000045.1_15	NZ_JACIGI010000045.1_14									NZ_JACIGI010000001.1_76	NZ_JACIGI010000001.1_79	NZ_JACIGI010000001.1_77
3584	RS_GCF_014197855.1	NZ_JACIGJ010000001.1_62	NZ_JACIGJ010000001.1_63	NZ_JACIGJ010000001.1_64									NZ_JACIGJ010000011.1_89	NZ_JACIGJ010000011.1_86	NZ_JACIGJ010000011.1_88
3585	RS_GCF_014197915.1	NZ_JACIGK010000009.1_94	NZ_JACIGK010000009.1_93	NZ_JACIGK010000009.1_92									NZ_JACIGK010000023.1_15	NZ_JACIGK010000023.1_12	NZ_JACIGK010000023.1_14
3586	RS_GCF_014198245.1	NZ_JACIHE010000007.1_96	NZ_JACIHE010000007.1_124	NZ_JACIHE010000007.1_123											
3587	RS_GCF_014198335.1	NZ_JACIHH010000019.1_7	NZ_JACIHH010000019.1_8	NZ_JACIHH010000019.1_9											
3588	RS_GCF_014200175.1	NZ_JACHBD010000013.1_116	NZ_JACHBD010000013.1_117	NZ_JACHBD010000013.1_118											
3589	RS_GCF_014201835.1	NZ_JACHFH010000001.1_146	NZ_JACHFH010000001.1_143	NZ_JACHFH010000001.1_142				NZ_JACHFH010000040.1_25	NZ_JACHFH010000040.1_24	NZ_JACHFH010000040.1_22					
3590	RS_GCF_014202345.1	NZ_JACHGO010000003.1_26	NZ_JACHGO010000003.1_23	NZ_JACHGO010000003.1_22				NZ_JACHGO010000001.1_30	NZ_JACHGO010000001.1_27	NZ_JACHGO010000001.1_25					
3591	RS_GCF_014203125.1	NZ_JACHIH010000016.1_89	NZ_JACHIH010000016.1_88	NZ_JACHIH010000016.1_87				NZ_JACHIH010000003.1_47	NZ_JACHIH010000003.1_48	NZ_JACHIH010000003.1_50			NZ_JACHIH010000045.1_4	NZ_JACHIH010000045.1_7	NZ_JACHIH010000045.1_5
3592	RS_GCF_014205765.1	NZ_JACIIZ010000017.1_147	NZ_JACIIZ010000017.1_146	NZ_JACIIZ010000017.1_145											
3593	RS_GCF_014207095.1	NZ_JACHBG010000031.1_57	NZ_JACHBG010000031.1_58	NZ_JACHBG010000031.1_59											
3594	RS_GCF_014207355.1	NZ_JACHEF010000011.1_59	NZ_JACHEF010000011.1_60	NZ_JACHEF010000011.1_61											
3595	RS_GCF_014207565.1	NZ_JACHGJ010000002.1_799	NZ_JACHGJ010000002.1_802	NZ_JACHGJ010000002.1_803											
3596	RS_GCF_014207635.1	NZ_JACHIE010000004.1_75	NZ_JACHIE010000004.1_74	NZ_JACHIE010000004.1_73											
3597	RS_GCF_014211975.1	NZ_CP060084.1_2016	NZ_CP060084.1_2015	NZ_CP060084.1_2014											
3598	RS_GCF_014218275.1	NZ_AP023213.1_1134	NZ_AP023213.1_1133	NZ_AP023213.1_1132											
3599	RS_GCF_014218335.1	NZ_AP023367.1_2350	NZ_AP023367.1_2347	NZ_AP023367.1_2346											
3600	RS_GCF_014218355.1	NZ_AP023368.1_643	NZ_AP023368.1_646	NZ_AP023368.1_647											
3601	RS_GCF_014230055.1	NZ_JACHVA010000022.1_31	NZ_JACHVA010000022.1_30	NZ_JACHVA010000022.1_29											
3602	RS_GCF_014230085.1	NZ_JACHVB010000012.1_111	NZ_JACHVB010000012.1_110	NZ_JACHVB010000012.1_109											
3603	RS_GCF_014230145.1	NZ_JACHVC010000008.1_89	NZ_JACHVC010000008.1_88	NZ_JACHVC010000008.1_87											
3604	RS_GCF_014284475.1	NZ_WJBC01000012.1_13	NZ_WJBC01000012.1_10	NZ_WJBC01000012.1_9											
3605	RS_GCF_014397785.1	NZ_VZQQ01000056.1_10	NZ_VZQQ01000056.1_11	NZ_VZQQ01000056.1_12											
3606	RS_GCF_014467055.1	NZ_CP060696.1_1960	NZ_CP060696.1_1957	NZ_CP060696.1_1956											
3607	RS_GCF_014502795.1	NZ_JACVHF010000011.1_41	NZ_JACVHF010000011.1_42	NZ_JACVHF010000011.1_43									NZ_JACVHF010000004.1_156	NZ_JACVHF010000004.1_155	NZ_JACVHF010000004.1_157
3608	RS_GCF_014529705.1	NZ_JAANIH010000004.1_49	NZ_JAANIH010000004.1_7	NZ_JAANIH010000004.1_8											
3609	RS_GCF_014596085.1	NZ_JACCJY010000013.1_88	NZ_JACCJY010000013.1_87	NZ_JACCJY010000013.1_86											
3610	RS_GCF_014635325.1	NZ_BMCT01000003.1_420	NZ_BMCT01000010.1_137	NZ_BMCT01000010.1_136											
3611	RS_GCF_014641945.1	NZ_BMIJ01000004.1_160	NZ_BMIJ01000004.1_159	NZ_BMIJ01000004.1_158											
3612	RS_GCF_014644435.1	NZ_BMKR01000001.1_96	NZ_BMKR01000001.1_95	NZ_BMKR01000001.1_94											
3613	RS_GCF_014645195.1	NZ_BMLK01000002.1_173	NZ_BMLK01000002.1_174	NZ_BMLK01000002.1_175											
3614	RS_GCF_014672695.1	NZ_CP053923.1_3684	NZ_CP053923.1_3683	NZ_CP053923.1_3682											
3615	RS_GCF_014696225.1	NZ_JACJPV010000029.1_32	NZ_JACJPV010000029.1_13	NZ_JACJPV010000015.1_74									NZ_JACJPV010000016.1_36	NZ_JACJPV010000016.1_38	NZ_JACJPV010000032.1_19
3616	RS_GCF_014696315.1	NZ_JACJPX010000003.1_115	NZ_JACJPX010000003.1_116	NZ_JACJPX010000006.1_61									NZ_JACJPX010000014.1_30	NZ_JACJPX010000014.1_28	NZ_JACJPX010000081.1_14
3617	RS_GCF_014696435.1	NZ_JACJQG010000005.1_29	NZ_JACJQG010000005.1_30	NZ_JACJQG010000005.1_32									NZ_JACJQG010000002.1_116	NZ_JACJQG010000002.1_114	NZ_JACJQG010000024.1_108
3618	RS_GCF_014696615.1	NZ_JACJQJ010000046.1_40	NZ_JACJQJ010000046.1_41	NZ_JACJQJ010000046.1_42									NZ_JACJQJ010000012.1_93	NZ_JACJQJ010000012.1_91	NZ_JACJQJ010000013.1_10
3619	RS_GCF_014696825.1	NZ_JACJQU010000006.1_82	NZ_JACJQU010000006.1_73	NZ_JACJQU010000006.1_52									NZ_JACJQU010000017.1_7	NZ_JACJQU010000017.1_9	NZ_JACJQU010000009.1_136
3620	RS_GCF_014697075.1	NZ_JACJRE010000037.1_51	NZ_JACJRE010000037.1_52	NZ_JACJRE010000037.1_53									NZ_JACJRE010000040.1_41	NZ_JACJRE010000040.1_39	NZ_JACJRE010000051.1_37
3621	RS_GCF_014697355.1	NZ_JACJRQ010000001.1_353	NZ_JACJRQ010000032.1_54	NZ_JACJRQ010000008.1_39	NZ_JACJRQ010000032.1_53	NZ_JACJRQ010000001.1_352	NZ_JACJRQ010000001.1_351						NZ_JACJRQ010000005.1_109	NZ_JACJRQ010000005.1_107	NZ_JACJRQ010000022.1_49
3622	RS_GCF_014697425.1	NZ_JACJRU010000052.1_19	NZ_JACJRU010000019.1_115	NZ_JACJRU010000058.1_31	NZ_JACJRU010000003.1_292	NZ_JACJRU010000011.1_130	NZ_JACJRU010000011.1_129						NZ_JACJRU010000017.1_81	NZ_JACJRU010000017.1_83	NZ_JACJRU010000003.1_317
3623	RS_GCF_014697575.1	NZ_JACJSC010000026.1_39	NZ_JACJSC010000026.1_40	NZ_JACJSC010000026.1_41									NZ_JACJSC010000008.1_66	NZ_JACJSC010000008.1_64	NZ_JACJSC010000001.1_453
3624	RS_GCF_014697585.1	NZ_JACJSB010000004.1_23	NZ_JACJSB010000004.1_31	NZ_JACJSB010000004.1_61									NZ_JACJSB010000018.1_107	NZ_JACJSB010000018.1_105	NZ_JACJSB010000041.1_25
3625	RS_GCF_014697625.1	NZ_JACJSG010000004.1_194	NZ_JACJSG010000004.1_129	NZ_JACJSG010000004.1_118									NZ_JACJSG010000014.1_125	NZ_JACJSG010000014.1_123	NZ_JACJSG010000031.1_11
3626	RS_GCF_014698045.1	NZ_JACJSE010000007.1_136	NZ_JACJSE010000007.1_144	NZ_JACJSE010000007.1_145									NZ_JACJSE010000017.1_21	NZ_JACJSE010000017.1_23	NZ_JACJSE010000022.1_90
3627	RS_GCF_014698145.1	NZ_JACJSM010000006.1_149	NZ_JACJSM010000006.1_150	NZ_JACJSM010000006.1_151									NZ_JACJSM010000006.1_19	NZ_JACJSM010000006.1_25	NZ_JACJSM010000033.1_49
3628	RS_GCF_014698305.1	NZ_JACJST010000019.1_110	NZ_JACJST010000019.1_115	NZ_JACJST010000015.1_9									NZ_JACJST010000013.1_162	NZ_JACJST010000013.1_164	NZ_JACJST010000029.1_50
3629	RS_GCF_014698475.1	NZ_JACJTB010000003.1_67	NZ_JACJTB010000012.1_109	NZ_JACJTB010000012.1_108	NZ_JACJTB010000003.1_166	NZ_JACJTB010000003.1_86	NZ_JACJTB010000003.1_85						NZ_JACJTB010000006.1_19	NZ_JACJTB010000006.1_17	NZ_JACJTB010000059.1_23
3630	RS_GCF_014698735.1	NZ_JACJTQ010000032.1_63	NZ_JACJTQ010000032.1_71	NZ_JACJTQ010000073.1_7									NZ_JACJTQ010000001.1_306	NZ_JACJTQ010000001.1_308	NZ_JACJTQ010000019.1_51
3631	RS_GCF_014698755.1	NZ_JACJTO010000011.1_87	NZ_JACJTO010000011.1_95	NZ_JACJTO010000029.1_5									NZ_JACJTO010000015.1_49	NZ_JACJTO010000015.1_47	NZ_JACJTO010000016.1_37
3632	RS_GCF_014701235.1	NZ_AP022873.1_255	NZ_AP022873.1_256	NZ_AP022873.1_257											
3633	RS_GCF_014773365.1	NZ_JACWUN010000003.1_98	NZ_JACWUN010000003.1_99	NZ_JACWUN010000003.1_100											
3634	RS_GCF_014822185.1	NZ_QVLR01000106.1_58	NZ_QVLR01000056.1_62	NZ_QVLR01000056.1_61											
3635	RS_GCF_014836335.1	NZ_JACSRA010000003.1_117	NZ_JACSRA010000003.1_120	NZ_JACSRA010000003.1_121											
3636	RS_GCF_014842915.1	NZ_JACYXI010000012.1_84	NZ_JACYXI010000012.1_85	NZ_JACYXI010000012.1_86											
3637	RS_GCF_014843825.1	NZ_JHQR01000154.1_9	NZ_JHQR01000154.1_8	NZ_JHQR01000154.1_7											
3638	RS_GCF_014843845.1	NZ_JHQS01000013.1_61	NZ_JHQS01000013.1_62	NZ_JHQS01000013.1_63											
3639	RS_GCF_014844135.1	NZ_CP041403.1_76	NZ_CP041403.1_78	NZ_CP041403.1_79											
3640	RS_GCF_014850955.1	NZ_JACXSS010000001.1_3849	NZ_JACXSS010000001.1_3850	NZ_JACXSS010000001.1_3851											
3641	RS_GCF_014873765.1	NZ_JADBGG010000010.1_50	NZ_JADBGG010000010.1_47	NZ_JADBGG010000010.1_46											
3642	RS_GCF_015070855.1	NZ_JADDIX010000091.1_92	NZ_JADDIX010000091.1_91	NZ_JADDIX010000091.1_90											
3643	RS_GCF_015207245.1	NZ_JADEXF010000028.1_14	NZ_JADEXF010000523.1_3	NZ_JADEXF010000298.1_1									NZ_JADEXF010000013.1_11	NZ_JADEXF010000013.1_9	NZ_JADEXF010000046.1_4
3644	RS_GCF_015207665.1	NZ_JADEWL010000022.1_2	NZ_JADEWL010000022.1_34	NZ_JADEWL010000022.1_63									NZ_JADEWL010000088.1_28	NZ_JADEWL010000088.1_30	NZ_JADEWL010000034.1_37
3645	RS_GCF_015207875.1	NZ_JADEVZ010000035.1_10	NZ_JADEVZ010000130.1_3	NZ_JADEVZ010000034.1_16									NZ_JADEVZ010000086.1_18	NZ_JADEVZ010000086.1_20	NZ_JADEVZ010000045.1_19
3646	RS_GCF_015291625.1	NZ_CP030047.1_7534	NZ_CP030047.1_7565	NZ_CP030047.1_7564											
3647	RS_GCF_015291645.1	NZ_CP030056.1_533	NZ_CP030056.1_547	NZ_CP030056.1_546											
3648	RS_GCF_015291665.1	NZ_CP030049.1_212	NZ_CP030049.1_225	NZ_CP030049.1_224											
3649	RS_GCF_015291705.1	NZ_CP030050.1_1682	NZ_CP030050.1_1655	NZ_CP030050.1_1656											
3650	RS_GCF_015291725.1	NZ_CP030038.1_6774	NZ_CP030038.1_2384	NZ_CP030038.1_2385											
3651	RS_GCF_015291745.1	NZ_CP030060.1_678	NZ_CP030060.1_690	NZ_CP030060.1_689											
3652	RS_GCF_015353075.1	NZ_CP064191.1_156	NZ_CP064191.1_157	NZ_CP064191.1_158											
3653	RS_GCF_015354335.1	NZ_JADKYR010000001.1_718	NZ_JADKYR010000001.1_717	NZ_JADKYR010000001.1_716											
3654	RS_GCF_015594625.1	NZ_JADNRQ010000006.1_107	NZ_JADNRQ010000006.1_110	NZ_JADNRQ010000006.1_111											
3655	RS_GCF_015709455.1	NZ_JADNQW010000005.1_1995	NZ_JADNQW010000005.1_1996	NZ_JADNQW010000005.1_1997											
3656	RS_GCF_015709515.1	NZ_JADNQZ010000042.1_90	NZ_JADNQZ010000033.1_2	NZ_JADNQZ010000033.1_3									NZ_JADNQZ010000048.1_58	NZ_JADNQZ010000048.1_61	NZ_JADNQZ010000048.1_59
3657	RS_GCF_015709525.1	NZ_JADNRA010000034.1_172	NZ_JADNRA010000034.1_171	NZ_JADNRA010000034.1_170									NZ_JADNRA010000027.1_58	NZ_JADNRA010000027.1_61	NZ_JADNRA010000027.1_59
3658	RS_GCF_015711015.1	NZ_CP064653.1_1558	NZ_CP064653.1_1557	NZ_CP064653.1_1556											
3659	RS_GCF_015731765.1	NZ_VRYY01000094.1_2	NZ_VRYY01000094.1_5	NZ_VRYY01000094.1_6											
