	GenomeID	nifH	nifD	nifK	vnfH	vnfD	vnfK	anfH	anfD	anfK	nflD	nflH	ChlN	ChIl	ChlB
4468	RS_GCF_006175995.1	NZ_VDMB01000024.1_27	NZ_VDMB01000009.1_12	NZ_VDMB01000009.1_11											
4469	RS_GCF_006265165.1	NZ_VDCH01000012.1_37	NZ_VDCH01000015.1_12	NZ_VDCH01000015.1_13									NZ_VDCH01000023.1_3	NZ_VDCH01000023.1_1	NZ_VDCH01000023.1_2
4470	RS_GCF_006265245.1	NZ_VDCI01000001.1_338	NZ_VDCI01000001.1_512	NZ_VDCI01000001.1_513									NZ_VDCI01000001.1_230	NZ_VDCI01000001.1_232	NZ_VDCI01000001.1_231
4471	RS_GCF_006440775.1	NZ_VFTZ01000013.1_163	NZ_VFTZ01000004.1_291	NZ_VFTZ01000004.1_292											
4472	RS_GCF_006459125.1	NZ_CP041070.1_2210	NZ_CP041070.1_81	NZ_CP041070.1_80											
4473	RS_GCF_006483455.1	NZ_PPPU01000027.1_13	NZ_PPPU01000012.1_227	NZ_PPPU01000012.1_226											
4474	RS_GCF_006496635.1	NZ_CP022958.1_207	NZ_CP022958.1_718	NZ_CP022958.1_719											
4475	RS_GCF_006516955.1	NZ_VHLG01000012.1_40	NZ_VHLG01000012.1_113	NZ_VHLG01000012.1_114											
4476	RS_GCF_006519715.1	NZ_VIDT01000293.1_5	NZ_VIDT01000045.1_15	NZ_VIDT01000045.1_16											
4477	RS_GCF_006538365.1	NZ_BJKN01000001.1_701	NZ_BJKN01000001.1_1108	NZ_BJKN01000001.1_1109											
4478	RS_GCF_006539345.1	NZ_BJMV01000006.1_108	NZ_BJMV01000010.1_39	NZ_BJMV01000010.1_38											
4479	RS_GCF_006539725.1	NZ_BJNO01000010.1_9	NZ_BJNO01000001.1_335	NZ_BJNO01000001.1_336											
4480	RS_GCF_006546655.1	NZ_VIAQ01000020.1_204	NZ_VIAQ01000015.1_117	NZ_VIAQ01000015.1_116							NZ_VIAQ01000008.1_52	NZ_VIAQ01000008.1_51			
4481	RS_GCF_006546985.1	NZ_VATK01000001.1_2	NZ_VATK01000011.1_32	NZ_VATK01000011.1_33											
4482	RS_GCF_006711645.1	NZ_CP041247.1_204	NZ_CP041247.1_3159	NZ_CP041247.1_3160											
4483	RS_GCF_006715975.1	NZ_VFOF01000001.1_87	NZ_VFOF01000001.1_1680	NZ_VFOF01000001.1_1681				NZ_VFOF01000001.1_270	NZ_VFOF01000001.1_271	NZ_VFOF01000001.1_273					
4484	RS_GCF_006742065.1	NZ_AP019716.1_3522	NZ_AP019717.1_421	NZ_AP019717.1_422											
4485	RS_GCF_006968745.1	NZ_CP030119.1_212	NZ_CP030118.1_2256	NZ_CP030118.1_2248									NZ_CP030118.1_5205	NZ_CP030118.1_5203	NZ_CP030118.1_632
4486	RS_GCF_006980715.1	NZ_SBHN01000014.1_83	NZ_SBHN01000005.1_119	NZ_SBHN01000005.1_118											
4487	RS_GCF_007003975.1	NZ_VFTC01000010.1_178	NZ_VFTC01000029.1_56	NZ_VFTC01000029.1_55											
4488	RS_GCF_007005445.1	NZ_CP041387.1_4181	NZ_CP041387.1_3596	NZ_CP041387.1_3595				NZ_CP041387.1_1501	NZ_CP041387.1_1500	NZ_CP041387.1_1498			NZ_CP041387.1_717	NZ_CP041387.1_720	NZ_CP041387.1_718
4489	RS_GCF_007097545.1	NZ_VJZF01000001.1_2572	NZ_VJZF01000003.1_1162	NZ_VJZF01000003.1_1163											
4490	RS_GCF_007115105.1	NZ_SULJ01000013.1_66	NZ_SULJ01000002.1_45	NZ_SULJ01000002.1_44									NZ_SULJ01000008.1_153	NZ_SULJ01000001.1_390	NZ_SULJ01000008.1_152
4491	RS_GCF_007290395.1	NZ_CP041656.1_2575	NZ_CP041656.1_5037	NZ_CP041656.1_5038									NZ_CP041656.1_1463	NZ_CP041656.1_1460	NZ_CP041656.1_1462
4492	RS_GCF_007475525.1	NZ_CP037899.1_553	NZ_CP037899.1_420	NZ_CP037899.1_421											
4493	RS_GCF_007625075.1	NZ_QMIE01000010.1_94	NZ_QMIE01000010.1_10	NZ_QMIE01000010.1_9											
4494	RS_GCF_007641255.1	NZ_CP036259.1_4454	NZ_CP036259.1_4176	NZ_CP036259.1_4175				NZ_CP036259.1_1127	NZ_CP036259.1_1128	NZ_CP036259.1_1130			NZ_CP036260.1_23	NZ_CP036259.1_1408	NZ_CP036259.1_4032
4495	RS_GCF_007655255.1	NZ_VMYE01000006.1_125	NZ_VMYE01000015.1_50	NZ_VMYE01000015.1_49											
4496	RS_GCF_007752935.1	NZ_CP036319.1_965	NZ_CP036319.1_2417	NZ_CP036319.1_2416											
4497	RS_GCF_007827695.1	NZ_VITA01000004.1_304	NZ_VITA01000035.1_16	NZ_VITA01000035.1_17											
4498	RS_GCF_007827795.1	NZ_VITI01000001.1_766	NZ_VITI01000001.1_67	NZ_VITI01000001.1_68											
4499	RS_GCF_007827815.1	NZ_VITH01000005.1_154	NZ_VITH01000012.1_112	NZ_VITH01000012.1_111											
4500	RS_GCF_007827955.1	NZ_VITR01000016.1_11	NZ_VITR01000011.1_137	NZ_VITR01000011.1_138											
4501	RS_GCF_007828035.1	NZ_VITV01000004.1_393	NZ_VITV01000008.1_288	NZ_VITV01000008.1_287											
4502	RS_GCF_007828045.1	NZ_VITN01000003.1_123	NZ_VITN01000004.1_24	NZ_VITN01000004.1_25											
4503	RS_GCF_007830255.1	NZ_VLKG01000011.1_73	NZ_VLKG01000001.1_335	NZ_VLKG01000001.1_336	NZ_VLKG01000008.1_8	NZ_VLKG01000003.1_122	NZ_VLKG01000003.1_120	NZ_VLKG01000004.1_33	NZ_VLKG01000004.1_32	NZ_VLKG01000004.1_30					
4504	RS_GCF_007830295.1	NZ_VLKC01000002.1_1779	NZ_VLKC01000002.1_1168	NZ_VLKC01000002.1_1167				NZ_VLKC01000002.1_733	NZ_VLKC01000002.1_732	NZ_VLKC01000002.1_730					
4505	RS_GCF_007830435.1	NZ_VLLC01000008.1_11	NZ_VLLC01000023.1_15	NZ_VLLC01000023.1_14											
4506	RS_GCF_007830515.1	NZ_VLKT01000022.1_111	NZ_VLKT01000071.1_24	NZ_VLKT01000071.1_23											
4507	RS_GCF_007830635.1	NZ_VLLA01000001.1_462	NZ_VLLA01000047.1_37	NZ_VLLA01000047.1_36											
4508	RS_GCF_007830735.1	NZ_VLLN01000012.1_19	NZ_VLLN01000017.1_41	NZ_VLLN01000017.1_42											
4509	RS_GCF_007860135.1	NZ_SJPV01000004.1_210	NZ_SJPV01000001.1_558	NZ_SJPV01000001.1_557											
4510	RS_GCF_007860185.1	NZ_SJPY01000003.1_276	NZ_SJPY01000001.1_315	NZ_SJPY01000001.1_316											
4511	RS_GCF_007904085.1	NZ_CP042330.1_16	NZ_CP042326.1_424	NZ_CP042326.1_425									NZ_CP042326.1_2641	NZ_CP042326.1_2642	NZ_CP042326.1_2449
4512	RS_GCF_007992075.1	NZ_BJZO01000003.1_6	NZ_BJZO01000086.1_10	NZ_BJZO01000086.1_11	NZ_BJZO01000086.1_9	NZ_BJZO01000002.1_79	NZ_BJZO01000002.1_77	NZ_BJZO01000043.1_21	NZ_BJZO01000043.1_22	NZ_BJZO01000043.1_24			NZ_BJZO01000011.1_19	NZ_BJZO01000011.1_16	NZ_BJZO01000011.1_18
4513	RS_GCF_007993935.1	NZ_VITY01000004.1_146	NZ_VITY01000016.1_96	NZ_VITY01000016.1_97											
4514	RS_GCF_008001235.1	NZ_CP040751.1_534	NZ_CP040751.1_1629	NZ_CP040751.1_1630											
4515	RS_GCF_008041945.1	NZ_VKAD01000001.1_1712	NZ_VKAD01000001.1_65	NZ_VKAD01000001.1_64											
4516	RS_GCF_008084145.1	NZ_VSDO01000003.1_698	NZ_VSDO01000001.1_597	NZ_VSDO01000001.1_596											
4517	RS_GCF_008086595.1	NZ_RXYA01000013.1_104	NZ_RXYA01000010.1_9	NZ_RXYA01000010.1_8				NZ_RXYA01000003.1_83	NZ_RXYA01000003.1_86	NZ_RXYA01000003.1_88			NZ_RXYA01000006.1_21	NZ_RXYA01000004.1_166	NZ_RXYA01000006.1_22
4518	RS_GCF_008086615.1	NZ_RXYB01000016.1_36	NZ_RXYB01000019.1_33	NZ_RXYB01000019.1_32									NZ_RXYB01000021.1_12	NZ_RXYB01000005.1_11	NZ_RXYB01000021.1_13
4519	RS_GCF_008107625.1	NZ_SDKK01000004.1_45	NZ_SDKK01000007.1_181	NZ_SDKK01000007.1_180											
4520	RS_GCF_008107685.1	NZ_VIRF01000063.1_101	NZ_VIRF01000090.1_226	NZ_VIRF01000090.1_225											
4521	RS_GCF_008123425.1	NZ_VSSS01000063.1_62	NZ_VSSS01000044.1_11	NZ_VSSS01000044.1_10											
4522	RS_GCF_008123515.1	NZ_VSSR01000032.1_66	NZ_VSSR01000014.1_83	NZ_VSSR01000014.1_82											
4523	RS_GCF_008123965.1	NZ_VSTH01000150.1_21	NZ_VSTH01000052.1_31	NZ_VSTH01000052.1_30											
4524	RS_GCF_008271295.1	NZ_VTOY01000006.1_83	NZ_VTOY01000004.1_105	NZ_VTOY01000004.1_104											
4525	RS_GCF_008329945.1	NZ_CP035807.1_1744	NZ_CP035807.1_1549	NZ_CP035807.1_1548											
4526	RS_GCF_008330225.1	NZ_CP042466.1_3260	NZ_CP042466.1_3366	NZ_CP042466.1_3365											
4527	RS_GCF_008364685.1	NZ_VTTL01000013.1_141	NZ_VTTL01000006.1_98	NZ_VTTL01000006.1_99											
4528	RS_GCF_008364795.1	NZ_VTTM01000010.1_123	NZ_VTTM01000001.1_881	NZ_VTTM01000001.1_882											
4529	RS_GCF_008364825.1	NZ_VTTO01000004.1_147	NZ_VTTO01000003.1_53	NZ_VTTO01000003.1_52											
4530	RS_GCF_008365405.1	NZ_QOKV01000008.1_85	NZ_QOKV01000016.1_86	NZ_QOKV01000016.1_85											
4531	RS_GCF_008520305.1	NZ_ML703306.1_18	NZ_ML703276.1_44	NZ_ML703276.1_43											
4532	RS_GCF_008630065.1	NZ_VWPL01000040.1_3	NZ_VWPL01000010.1_89	NZ_VWPL01000010.1_88				NZ_VWPL01000005.1_51	NZ_VWPL01000005.1_52	NZ_VWPL01000005.1_54			NZ_VWPL01000003.1_42	NZ_VWPL01000003.1_39	NZ_VWPL01000003.1_41
4533	RS_GCF_008632455.1	NZ_CP043929.1_1477	NZ_CP043929.1_921	NZ_CP043929.1_922											
4534	RS_GCF_008635795.1	NZ_VWRQ01000015.1_18	NZ_VWRQ01000007.1_127	NZ_VWRQ01000007.1_126											
4535	RS_GCF_008710095.1	NZ_VYKJ01000008.1_130	NZ_VYKJ01000018.1_8	NZ_VYKJ01000018.1_7				NZ_VYKJ01000004.1_85	NZ_VYKJ01000004.1_84	NZ_VYKJ01000004.1_82					
4536	RS_GCF_008710135.1	NZ_VYKK01000009.1_18	NZ_VYKK01000021.1_18	NZ_VYKK01000021.1_19											
4537	RS_GCF_008727795.1	NZ_CP044222.1_3664	NZ_CP044222.1_49	NZ_CP044222.1_48											
4538	RS_GCF_008802355.1	NZ_VZRA01000001.1_995	NZ_VZRA01000001.1_900	NZ_VZRA01000001.1_901											
4539	RS_GCF_008802365.1	NZ_VZQZ01000001.1_380	NZ_VZQZ01000001.1_285	NZ_VZQZ01000001.1_286											
4540	RS_GCF_008830185.1	NZ_WAGX01000007.1_23	NZ_WAGX01000005.1_848	NZ_WAGX01000005.1_847									NZ_WAGX01000004.1_507	NZ_WAGX01000004.1_355	NZ_WAGX01000004.1_506
4541	RS_GCF_008830225.1	NZ_WAIE01000006.1_89	NZ_WAIE01000001.1_516	NZ_WAIE01000001.1_517									NZ_WAIE01000001.1_499	NZ_WAIE01000001.1_1042	NZ_WAIE01000001.1_500
4542	RS_GCF_008843145.1	NZ_CP030265.1_5214	NZ_CP030265.1_3414	NZ_CP030265.1_3413									NZ_CP030265.1_1729	NZ_CP030265.1_1726	NZ_CP030265.1_1728
4543	RS_GCF_008932245.1	NZ_CP034909.1_3102	NZ_CP034911.1_419	NZ_CP034911.1_418											
4544	RS_GCF_008933955.1	NZ_WBXO01000002.1_346	NZ_WBXO01000004.1_20	NZ_WBXO01000004.1_21									NZ_WBXO01000004.1_231	NZ_WBXO01000006.1_91	NZ_WBXO01000004.1_232
4545	RS_GCF_008973665.1	NZ_WACP01000002.1_19	NZ_WACP01000012.1_144	NZ_WACP01000012.1_143											
4546	RS_GCF_009258225.1	NZ_CP043617.1_857	NZ_CP043617.1_662	NZ_CP043617.1_663											
4547	RS_GCF_009296175.1	NZ_VOSK01000021.1_19	NZ_VOSK01000223.1_4	NZ_VOSK01000223.1_5											
4548	RS_GCF_009362735.1	NZ_WHNP01000014.1_141	NZ_WHNP01000072.1_2	NZ_WHNP01000072.1_3											
4549	RS_GCF_009362785.1	NZ_WHNQ01000010.1_184	NZ_WHNQ01000029.1_66	NZ_WHNQ01000029.1_67											
4550	RS_GCF_009362815.1	NZ_WHNX01000007.1_38	NZ_WHNX01000037.1_10	NZ_WHNX01000037.1_9											
4551	RS_GCF_009363115.1	NZ_CP045298.1_2108	NZ_CP045298.1_3126	NZ_CP045298.1_3127											
4552	RS_GCF_009363155.1	NZ_CP045302.1_2427	NZ_CP045302.1_2298	NZ_CP045302.1_2297	NZ_CP045302.1_671	NZ_CP045302.1_674	NZ_CP045302.1_676								
4553	RS_GCF_009428905.1	NZ_WHYR01000041.1_19	NZ_WHYR01000032.1_15	NZ_WHYR01000032.1_16											
4554	RS_GCF_009469605.1	NZ_SSXU01000026.1_2	NZ_SSXU01000034.1_17	NZ_SSXU01000034.1_18											
4555	RS_GCF_009469615.1	NZ_SSXX01000005.1_209	NZ_SSXX01000002.1_418	NZ_SSXX01000002.1_417											
4556	RS_GCF_009469695.1	NZ_SSSR01000025.1_34	NZ_SSSR01000001.1_93	NZ_SSSR01000001.1_92											
4557	RS_GCF_009469765.1	NZ_SSSQ01000001.1_559	NZ_SSSQ01000002.1_467	NZ_SSSQ01000002.1_466											
4558	RS_GCF_009495745.1	NZ_WIDQ01000008.1_120	NZ_WIDQ01000016.1_36	NZ_WIDQ01000016.1_37											
4559	RS_GCF_009498235.1	NZ_CP044205.1_4107	NZ_CP044205.1_987	NZ_CP044205.1_986	NZ_CP044205.1_988	NZ_CP044205.1_364	NZ_CP044205.1_362								
4560	RS_GCF_009601025.1	NZ_WIVE01000044.1_6	NZ_WIVE01000064.1_5	NZ_WIVE01000064.1_6									NZ_WIVE01000001.1_63	NZ_WIVE01000001.1_66	NZ_WIVE01000001.1_64
4561	RS_GCF_009601505.1	NZ_WITC01000070.1_82	NZ_WITC01000126.1_20	NZ_WITC01000126.1_19											
4562	RS_GCF_009617575.1	NZ_WIXJ01000010.1_25	NZ_WIXJ01000007.1_78	NZ_WIXJ01000007.1_79				NZ_WIXJ01000009.1_22	NZ_WIXJ01000009.1_23	NZ_WIXJ01000009.1_25			NZ_WIXJ01000017.1_10	NZ_WIXJ01000017.1_7	NZ_WIXJ01000017.1_9
4563	RS_GCF_009649175.1	NZ_WJPO01000002.1_202	NZ_WJPO01000054.1_8	NZ_WJPO01000054.1_9									NZ_WJPO01000010.1_41	NZ_WJPO01000010.1_38	NZ_WJPO01000010.1_40
4564	RS_GCF_009649955.1	NZ_CP045875.1_760	NZ_CP045875.1_2189	NZ_CP045875.1_2190									NZ_CP045875.1_2360	NZ_CP045875.1_1002	NZ_CP045875.1_2361
4565	RS_GCF_009664085.1	NZ_CP039268.1_2401	NZ_CP039268.1_1846	NZ_CP039268.1_1847									NZ_CP039268.1_2572	NZ_CP039268.1_2575	NZ_CP039268.1_2573
4566	RS_GCF_009664975.1	NZ_WJXB01000004.1_18	NZ_WJXB01000012.1_102	NZ_WJXB01000012.1_103											
4567	RS_GCF_009688945.1	NZ_AP021874.1_5093	NZ_AP021874.1_4881	NZ_AP021874.1_4882											
4568	RS_GCF_009688965.1	NZ_AP021875.1_5642	NZ_AP021875.1_3040	NZ_AP021875.1_3039											
4569	RS_GCF_009689005.1	NZ_AP021879.1_5526	NZ_AP021879.1_5398	NZ_AP021879.1_5399											
4570	RS_GCF_009711935.1	NZ_VIKX01000114.1_9	NZ_VIKX01000139.1_10	NZ_VIKX01000139.1_11									NZ_VIKX01000330.1_4	NZ_VIKX01000330.1_6	NZ_VIKX01000233.1_2
4571	RS_GCF_009711975.1	NZ_VIKW01000069.1_1	NZ_VIKW01000031.1_20	NZ_VIKW01000031.1_1									NZ_VIKW01000041.1_35	NZ_VIKW01000041.1_33	NZ_VIKW01000043.1_14
4572	RS_GCF_009712035.1	NZ_VILB01000020.1_53	NZ_VILB01000011.1_162	NZ_VILB01000011.1_163									NZ_VILB01000052.1_2	NZ_VILB01000052.1_4	NZ_VILB01000002.1_138
4573	RS_GCF_009720655.1	NZ_WNKS01000004.1_104	NZ_WNKS01000026.1_2	NZ_WNKS01000026.1_3	NZ_WNKS01000061.1_1	NZ_WNKS01000005.1_235	NZ_WNKS01000005.1_233	NZ_WNKS01000020.1_64	NZ_WNKS01000020.1_63	NZ_WNKS01000020.1_61			NZ_WNKS01000002.1_127	NZ_WNKS01000002.1_130	NZ_WNKS01000002.1_128
4574	RS_GCF_009720725.1	NZ_WNKT01000055.1_16	NZ_WNKT01000026.1_10	NZ_WNKT01000026.1_9									NZ_WNKT01000051.1_11	NZ_WNKT01000051.1_14	NZ_WNKT01000051.1_12
4575	RS_GCF_009720735.1	NZ_WNKU01000029.1_17	NZ_WNKU01000009.1_57	NZ_WNKU01000009.1_58									NZ_WNKU01000004.1_124	NZ_WNKU01000002.1_199	NZ_WNKU01000004.1_125
4576	RS_GCF_009725235.1	NZ_WJFC01000005.1_7	NZ_WJFC01000112.1_4	NZ_WJFC01000028.1_22											
4577	RS_GCF_009729555.1	NZ_WODC01000004.1_227	NZ_WODC01000006.1_73	NZ_WODC01000006.1_74											
4578	RS_GCF_009731355.2	NZ_AP022810.1_2999	NZ_AP022810.1_2669	NZ_AP022810.1_2668											
4579	RS_GCF_009746625.1	NZ_VWXL01000052.1_40	NZ_VWXL01000053.1_21	NZ_VWXL01000053.1_20											
4580	RS_GCF_009759665.1	NZ_WQNE01000019.1_60	NZ_WQNE01000007.1_39	NZ_WQNE01000007.1_40											
4581	RS_GCF_009760915.1	NZ_VIDQ01000016.1_36	NZ_VIDQ01000160.1_2	NZ_VIDQ01000160.1_1											
4582	RS_GCF_009762775.1	NZ_CP046401.1_1289	NZ_CP046401.1_3150	NZ_CP046401.1_3151											
4583	RS_GCF_009762795.1	NZ_CP046400.1_1000	NZ_CP046400.1_1869	NZ_CP046400.1_1870											
4584	RS_GCF_009795715.1	NZ_WTCR01000005.1_268	NZ_WTCR01000004.1_289	NZ_WTCR01000004.1_290											
4585	RS_GCF_009800965.1	NZ_WUAF01000007.1_191	NZ_WUAF01000001.1_82	NZ_WUAF01000001.1_83											
4586	RS_GCF_009811655.1	NZ_BGJX01000020.1_32	NZ_BGJX01000002.1_83	NZ_BGJX01000002.1_82											
4587	RS_GCF_009821115.1	NZ_VYTY01000005.1_150	NZ_VYTY01000004.1_84	NZ_VYTY01000004.1_85											
4588	RS_GCF_009828925.2	NZ_WUTY02000001.1_873	NZ_WUTY02000001.1_4133	NZ_WUTY02000001.1_4134											
4589	RS_GCF_009846485.1	NZ_ML776472.1_1919	NZ_ML776472.1_4172	NZ_ML776472.1_4171									NZ_ML776472.1_2302	NZ_ML776472.1_2299	NZ_ML776472.1_2646
4590	RS_GCF_009847015.1	NZ_WVEM01000005.1_193	NZ_WVEM01000015.1_77	NZ_WVEM01000015.1_78											
4591	RS_GCF_009856605.1	NZ_CP047245.1_19	NZ_CP047242.1_178	NZ_CP047242.1_5103	NZ_CP047242.1_426	NZ_CP047242.1_5205	NZ_CP047242.1_5206						NZ_CP047242.1_3392	NZ_CP047242.1_3394	NZ_CP047242.1_4624
4592	RS_GCF_009856865.1	NZ_WVUD01000007.1_42	NZ_WVUD01000010.1_61	NZ_WVUD01000010.1_62											
4593	RS_GCF_009857815.1	NZ_WVVW01000002.1_539	NZ_WVVW01000001.1_783	NZ_WVVW01000001.1_782											
4594	RS_GCF_009877425.1	NZ_WXEY01000006.1_118	NZ_WXEY01000004.1_10	NZ_WXEY01000004.1_11									NZ_WXEY01000004.1_206	NZ_WXEY01000010.1_41	NZ_WXEY01000004.1_207
4595	RS_GCF_009877435.1	NZ_WXEX01000013.1_35	NZ_WXEX01000020.1_20	NZ_WXEX01000020.1_19				NZ_WXEX01000005.1_221	NZ_WXEX01000005.1_220	NZ_WXEX01000005.1_218			NZ_WXEX01000005.1_60	NZ_WXEX01000003.1_105	NZ_WXEX01000005.1_59
4596	RS_GCF_009905255.1	NZ_CP047602.1_11	NZ_CP047602.1_1010	NZ_CP047602.1_1011											
4597	RS_GCF_009914725.1	NZ_JAAAWJ010000041.1_2	NZ_JAAAWJ010000060.1_11	NZ_JAAAWJ010000060.1_10							NZ_JAAAWJ010000098.1_2	NZ_JAAAWJ010000030.1_1			
4598	RS_GCF_009914765.1	NZ_WYDS01000017.1_96	NZ_WYDS01000003.1_143	NZ_WYDS01000003.1_142											
4599	RS_GCF_009928445.1	NZ_JAABNO010000034.1_17	NZ_JAABNO010000010.1_58	NZ_JAABNO010000010.1_59											
4600	RS_GCF_009928485.1	NZ_JAABNP010000054.1_12	NZ_JAABNP010000002.1_173	NZ_JAABNP010000002.1_172											
4601	RS_GCF_009930815.1	NZ_CP022222.1_2148	NZ_CP022222.1_8182	NZ_CP022222.1_8181											
4602	RS_GCF_009931695.1	NZ_CP048000.1_1086	NZ_CP048000.1_2804	NZ_CP048000.1_2805											
4603	RS_GCF_009936375.1	NZ_AP022332.1_520	NZ_AP022332.1_1120	NZ_AP022332.1_1121											
4604	RS_GCF_009937995.1	NZ_AP021881.1_3301	NZ_AP021881.1_420	NZ_AP021881.1_421											
4605	RS_GCF_010091925.1	NZ_WVID01000037.1_34	NZ_WVID01000015.1_165	NZ_WVID01000015.1_164									NZ_WVID01000044.1_3	NZ_WVID01000044.1_5	NZ_WVID01000018.1_66
4606	RS_GCF_010131535.1	NZ_WUBS01000013.1_108	NZ_WUBS01000006.1_4	NZ_WUBS01000006.1_5				NZ_WUBS01000013.1_127	NZ_WUBS01000013.1_126	NZ_WUBS01000013.1_124					
4607	RS_GCF_010179735.1	NZ_JAAEEH010000027.1_22	NZ_JAAEEH010000003.1_38	NZ_JAAEEH010000003.1_39											
4608	RS_GCF_010206195.1	NZ_VIQT01000022.1_8	NZ_VIQT01000009.1_37	NZ_VIQT01000009.1_38											
4609	RS_GCF_010378095.1	NZ_WNJL01000008.1_16	NZ_WNJL01000030.1_130	NZ_WNJL01000030.1_131											
4610	RS_GCF_010448835.1	NZ_CP048409.1_3995	NZ_CP048409.1_1071	NZ_CP048409.1_1072											
4611	RS_GCF_010470665.1	NZ_VOPZ01000009.1_32	NZ_VOPZ01000006.1_230	NZ_VOPZ01000006.1_231											
4612	RS_GCF_010470675.1	NZ_VOIQ01000004.1_136	NZ_VOIQ01000006.1_169	NZ_VOIQ01000006.1_170											
4613	RS_GCF_010586825.1	NZ_JAAAGB010000001.1_855	NZ_JAAAGB010000016.1_50	NZ_JAAAGB010000016.1_51											
4614	RS_GCF_010587385.1	NZ_CP047475.1_12	NZ_CP047475.1_1190	NZ_CP047475.1_1191											
4615	RS_GCF_010646885.1	NZ_WIAA01000001.1_357	NZ_WIAA01000004.1_190	NZ_WIAA01000004.1_191											
4616	RS_GCF_010668805.1	NZ_WUFT01000025.1_67	NZ_WUFT01000009.1_254	NZ_WUFT01000009.1_253											
4617	RS_GCF_010669305.1	NZ_CP048649.1_138	NZ_CP048649.1_193	NZ_CP048649.1_194											
4618	RS_GCF_010811875.1	NZ_VKHP01000102.1_8	NZ_VKHP01000079.1_1	NZ_VKHP01000057.1_3											
4619	RS_GCF_010820565.1	NZ_JAAIJQ010000012.1_63	NZ_JAAIJQ010000044.1_10	NZ_JAAIJQ010000044.1_9									NZ_JAAIJQ010000079.1_14	NZ_JAAIJQ010000079.1_11	NZ_JAAIJQ010000079.1_13
4620	RS_GCF_010882175.1	NZ_WKLH01000001.1_834	NZ_WKLH01000003.1_668	NZ_WKLH01000003.1_669											
4621	RS_GCF_010906925.1	NZ_VTVE01000002.1_498	NZ_VTVE01000001.1_1176	NZ_VTVE01000001.1_1175											
4622	RS_GCF_010907035.1	NZ_QUMK01000054.1_17	NZ_QUMK01000012.1_40	NZ_QUMK01000012.1_41				NZ_QUMK01000077.1_18	NZ_QUMK01000077.1_17	NZ_QUMK01000077.1_15			NZ_QUMK01000031.1_23	NZ_QUMK01000031.1_26	NZ_QUMK01000031.1_24
4623	RS_GCF_010915725.1	NZ_JAAIJR010000052.1_18	NZ_JAAIJR010000020.1_8	NZ_JAAIJR010000020.1_9									NZ_JAAIJR010000002.1_79	NZ_JAAIJR010000002.1_82	NZ_JAAIJR010000002.1_80
4624	RS_GCF_010983895.1	NZ_CP048836.1_218	NZ_CP048836.1_3745	NZ_CP048836.1_3746											
4625	RS_GCF_011009555.1	NZ_QXHD01000001.1_2	NZ_QXHD01000004.1_2172	NZ_QXHD01000004.1_2171									NZ_QXHD01000004.1_5465	NZ_QXHD01000004.1_5467	NZ_QXHD01000003.1_455
4626	RS_GCF_011022235.1	NZ_JAAIYP010000042.1_105	NZ_JAAIYP010000011.1_67	NZ_JAAIYP010000011.1_66	NZ_JAAIYP010000011.1_68	NZ_JAAIYP010000026.1_39	NZ_JAAIYP010000026.1_37								
4627	RS_GCF_011045125.1	NZ_JAAKZF010000001.1_396	NZ_JAAKZF010000030.1_63	NZ_JAAKZF010000030.1_64											
4628	RS_GCF_011058845.1	NZ_JAAFZE010000003.1_107	NZ_JAAFZE010000002.1_284	NZ_JAAFZE010000002.1_285											
4629	RS_GCF_011064285.1	NZ_CP049331.1_2859	NZ_CP049332.1_439	NZ_CP049332.1_440											
4630	RS_GCF_011064615.1	NZ_JAALJH010000074.1_8	NZ_JAALJH010000043.1_54	NZ_JAALJH010000043.1_53											
4631	RS_GCF_011207455.1	NZ_CP048877.1_1260	NZ_CP048877.1_537	NZ_CP048877.1_536											
4632	RS_GCF_011290485.1	NZ_CP048029.1_2814	NZ_CP048029.1_2423	NZ_CP048029.1_2424									NZ_CP048029.1_2724	NZ_CP048029.1_2721	NZ_CP048029.1_2723
4633	RS_GCF_011395035.1	NZ_CP024768.1_81	NZ_CP024770.1_441	NZ_CP024770.1_440											
4634	RS_GCF_011516635.5	NZ_CP096255.1_340	NZ_CP096255.1_9069	NZ_CP096255.1_9068											
4635	RS_GCF_011516645.4	NZ_CP088285.1_2674	NZ_CP088285.1_4458	NZ_CP088285.1_4459											
4636	RS_GCF_011516885.1	NZ_WOTD01000005.1_62	NZ_WOTD01000003.1_26	NZ_WOTD01000003.1_25											
4637	RS_GCF_011601315.1	NZ_JAAORA010000002.1_334	NZ_JAAORA010000002.1_571	NZ_JAAORA010000002.1_570									NZ_JAAORA010000001.1_446	NZ_JAAORA010000001.1_444	NZ_JAAORA010000001.1_445
4638	RS_GCF_011682075.1	NZ_VSMK01000518.1_3	NZ_VSMK01000127.1_5	NZ_VSMK01000127.1_6											
4639	RS_GCF_011758645.1	NZ_JAAMOZ010000004.1_156	NZ_JAAMOZ010000001.1_1727	NZ_JAAMOZ010000001.1_1726				NZ_JAAMOZ010000001.1_2439	NZ_JAAMOZ010000001.1_2438	NZ_JAAMOZ010000001.1_2436					
4640	RS_GCF_011761565.1	NZ_JAASRM010000001.1_1498	NZ_JAASRM010000001.1_2485	NZ_JAASRM010000001.1_2486											
4641	RS_GCF_011762045.1	NZ_JAASQS010000006.1_101	NZ_JAASQS010000009.1_273	NZ_JAASQS010000009.1_274											
