	GenomeID	nifH	nifD	nifK	vnfD	vnfH	vnfK	anfD	anfH	anfK	nflD	nflH	ChlN	ChIl	ChlB
2389	RS_GCF_000195975.1												NC_005070.1_1871	NC_005070.1_1873	NC_005070.1_1872
2390	GB_GCA_002928735.1												PERL01000003.1_142	PERL01000003.1_145	PERL01000003.1_143
2391	GB_GCA_016793565.1												JAEUMA010000328.1_3	JAEUMA010000026.1_2	JAEUMA010000328.1_2
2392	RS_GCF_000158095.2												NZ_CM011002.1_2482	NZ_CM011002.1_2479	NZ_CM011002.1_2481
2393	RS_GCF_009877425.1												NZ_WXEY01000004.1_206	NZ_WXEY01000004.1_205	NZ_WXEY01000004.1_207
2394	RS_GCF_018882095.1												NZ_JACVPD010000001.1_411	NZ_JACVPD010000001.1_413	NZ_JACVPD010000001.1_412
2395	GB_GCA_016790475.1												JAEUOX010000437.1_3	JAEUOX010000388.1_3	JAEUOX010000437.1_2
2396	RS_GCF_003072505.1												NZ_NTGB01000001.1_1713	NZ_NTGB01000001.1_1710	NZ_NTGB01000001.1_1712
2397	RS_GCF_900106925.1												NZ_FNNZ01000013.1_43	NZ_FNNZ01000013.1_40	NZ_FNNZ01000013.1_42
2398	RS_GCF_008040045.1												NZ_VRVF01000005.1_22	NZ_VRVF01000005.1_19	NZ_VRVF01000005.1_21
2399	GB_GCA_002256185.1												NKIT01000084.1_7	NKIT01000084.1_10	NKIT01000084.1_8
2400	RS_GCF_011601345.1												NZ_JAAORB010000021.1_9	NZ_JAAORB010000021.1_12	NZ_JAAORB010000021.1_10
2401	RS_GCF_003864295.1												NZ_BDQK01000006.1_159	NZ_BDQK01000006.1_161	NZ_BDQK01000007.1_133
2402	GB_GCA_007692605.1												REBS01000079.1_4	REBS01000079.1_1	REBS01000079.1_3
2403	GB_GCA_014859355.1												JACUUJ010000006.1_78	JACUUJ010000006.1_75	JACUUJ010000006.1_77
2404	GB_GCA_002386465.1												DGIT01000022.1_80	DGIT01000022.1_83	DGIT01000022.1_81
2405	RS_GCF_003970795.1												NZ_RWKW01000040.1_43	NZ_RWKW01000040.1_46	NZ_RWKW01000040.1_44
2406	GB_GCA_002423035.1												DIUM01000008.1_13	DIUM01000008.1_16	DIUM01000008.1_14
2407	RS_GCF_003258835.1												NZ_NPEV01000014.1_6	NZ_NPEV01000014.1_9	NZ_NPEV01000014.1_7
2408	GB_GCA_016195825.1												JACPYV010000104.1_31	JACPYV010000104.1_28	JACPYV010000104.1_30
2409	RS_GCF_002778275.1												NZ_NESG01000007.1_222	NZ_NESG01000007.1_219	NZ_NESG01000007.1_221
2410	GB_GCA_903904805.1												CAIVDX010000669.1_2	CAIVDX010000121.1_1	CAIVDX010000428.1_1
2411	GB_GCA_003609755.1												AP017991.1_2490	AP017991.1_2492	AP017991.1_3058
2412	RS_GCF_014199935.1												NZ_JACHOP010000023.1_24	NZ_JACHOP010000023.1_27	NZ_JACHOP010000023.1_25
2413	RS_GCF_013112485.1												NZ_JABFHG010000007.1_345	NZ_JABFHG010000007.1_342	NZ_JABFHG010000007.1_344
2414	RS_GCF_003003995.1												NZ_PVWF01000071.1_1	NZ_PVWF01000071.1_2	NZ_PVWF01000121.1_1
2415	GB_GCA_903829815.1												CAIKRR010000014.1_29	CAIKRR010000014.1_26	CAIKRR010000014.1_28
2416	GB_GCA_013141015.1												JABFRT010000004.1_74	JABFRT010000004.1_77	JABFRT010000004.1_75
2417	RS_GCF_004016505.1												NZ_SACR01000002.1_225	NZ_SACR01000002.1_222	NZ_SACR01000002.1_224
2418	GB_GCA_011390805.1												JAABRT010000077.1_8	JAABRT010000077.1_5	JAABRT010000077.1_7
2419	RS_GCF_004761875.1												NZ_SJEY01000008.1_17	NZ_SJEY01000008.1_20	NZ_SJEY01000008.1_18
2420	RS_GCF_008711285.1												NZ_VXDC01000001.1_224	NZ_VXDC01000001.1_227	NZ_VXDC01000001.1_225
2421	GB_GCA_014380935.1												JACMIX010000070.1_17	JACMIX010000070.1_18	JACMIX010000095.1_6
2422	GB_GCA_003818495.1												RPRK01000046.1_20	RPRK01000046.1_17	RPRK01000046.1_19
2423	RS_GCF_003065385.1												NZ_CP023277.1_1447	NZ_CP023277.1_1445	NZ_CP023277.1_1446
2424	RS_GCF_018688355.1												NZ_CP061317.1_1404	NZ_CP061317.1_1402	NZ_CP061317.1_1403
2425	GB_GCA_006227785.1												SBFU01000334.1_3	SBFU01000327.1_1	SBFU01000334.1_2
2426	GB_GCA_007694125.1												RECH01000250.1_41	RECH01000250.1_40	RECH01000116.1_2
2427	GB_GCA_003448685.1												DLXW01000067.1_24	DLXW01000067.1_25	DLXW01000071.1_12
2428	RS_GCF_000228725.2												NZ_JH603170.1_861	NZ_JH603169.1_215	NZ_JH603170.1_860
2429	RS_GCF_000332355.1												NZ_KB235958.1_1828	NZ_KB235958.1_1826	NZ_KB235958.1_854
2430	RS_GCF_003336755.1												NZ_QMDI01000002.1_743	NZ_QMDI01000002.1_746	NZ_QMDI01000002.1_744
2431	RS_GCF_902498795.1												NZ_LR701572.1_2347	NZ_LR701572.1_2350	NZ_LR701572.1_2348
2432	GB_GCA_002683335.1												NYTE01000060.1_5	NYTE01000060.1_2	NYTE01000060.1_4
2433	GB_GCA_903921135.1												CAIXOY010000441.1_1	CAIXOY010000441.1_3	CAIXOY010000441.1_2
2434	RS_GCF_003555505.1												NZ_CP032152.1_1726	NZ_CP032152.1_1724	NZ_CP032152.1_2447
2435	GB_GCA_018666055.1												JABJAS010000106.1_3	JABJAS010000375.1_4	JABJAS010000106.1_2
2436	RS_GCF_001425465.1												NZ_LMQV01000044.1_352	NZ_LMQV01000044.1_355	NZ_LMQV01000044.1_353
2437	GB_GCA_015295835.1												DVEG01000005.1_136	DVEG01000005.1_134	DVEG01000014.1_1
2438	GB_GCA_014379585.1												JACMLN010000088.1_10	JACMLN010000088.1_11	JACMLN010000057.1_16
2439	RS_GCF_000332235.1												NZ_CM001775.1_376	NZ_CM001775.1_380	NZ_CM001775.1_3921
2440	GB_GCA_011391855.1												JAABPT010000048.1_6	JAABPT010000067.1_3	JAABPT010000048.1_7
2441	RS_GCF_000737595.1												NZ_CP006271.1_2533	NZ_CP006271.1_2535	NZ_CP006271.1_2534
2442	GB_GCA_013349665.1												DUZF01000041.1_12	DUZF01000041.1_15	DUZF01000041.1_13
2443	RS_GCF_004212215.1												NZ_QVFV01000001.1_1004	NZ_QVFV01000001.1_1002	NZ_QVFV01000001.1_210
2444	RS_GCF_009915765.1												NZ_JAABLQ010000001.1_28	NZ_JAABLQ010000001.1_31	NZ_JAABLQ010000001.1_29
2445	GB_GCA_014138645.1												JACJIB010000002.1_494	JACJIB010000002.1_491	JACJIB010000002.1_493
2446	GB_GCA_014376765.1												JACMQX010000330.1_7	JACMQX010000130.1_8	JACMQX010000330.1_8
2447	GB_GCA_903870245.1												CAIQCB010000052.1_22	CAIQCB010000052.1_19	CAIQCB010000052.1_21
2448	GB_GCA_011390875.1												JAABRP010000006.1_8	JAABRP010000006.1_5	JAABRP010000006.1_7
2449	RS_GCF_001938565.1												NZ_MSYM01000013.1_427	NZ_MSYM01000013.1_424	NZ_MSYM01000013.1_426
2450	RS_GCF_017349315.1												NZ_JAFMPP010000009.1_134	NZ_JAFMPP010000009.1_137	NZ_JAFMPP010000009.1_135
2451	RS_GCF_014237835.1												NZ_JACJVI010000002.1_112	NZ_JACJVI010000002.1_115	NZ_JACJVI010000002.1_113
2452	RS_GCF_014191355.1												NZ_JACHWM010000004.1_198	NZ_JACHWM010000004.1_201	NZ_JACHWM010000004.1_199
2453	RS_GCF_018069755.1												NZ_JAGQDE010000015.1_35	NZ_JAGQDE010000015.1_32	NZ_JAGQDE010000015.1_34
2454	GB_GCA_002483225.1												DLHL01000027.1_57	DLHL01000027.1_60	DLHL01000027.1_58
2455	RS_GCF_016428875.1												NZ_JAELTO010000040.1_12	NZ_JAELTO010000040.1_15	NZ_JAELTO010000040.1_13
2456	GB_GCA_001657325.1												LWRO01000002.1_83	LWRO01000002.1_87	LWRO01000006.1_188
2457	GB_GCA_905480295.1												CAJQPW010000232.1_2	CAJQPW010000103.1_4	CAJQPW010000103.1_2
2458	GB_GCA_001314655.1												LJSF01000006.1_150	LJSF01000006.1_147	LJSF01000006.1_149
2459	GB_GCA_002423025.1												DIUN01000049.1_73	DIUN01000049.1_76	DIUN01000049.1_74
2460	RS_GCF_016584055.1												NZ_NRSH01000035.1_12	NZ_NRSH01000035.1_9	NZ_NRSH01000035.1_11
2461	GB_GCA_005789825.1												SXWY01000177.1_10	SXWY01000079.1_18	SXWY01000072.1_19
2462	GB_GCA_002778835.1												PEZA01000121.1_42	PEZA01000121.1_39	PEZA01000121.1_41
2463	RS_GCF_000332175.1												NZ_KB235914.1_75	NZ_KB235914.1_74	NZ_KB235914.1_3576
2464	RS_GCF_000332075.2												NZ_ALVU02000001.1_3419	NZ_ALVU02000001.1_3421	NZ_ALVU02000001.1_2126
2465	GB_GCA_002083775.1												MTEI01000001.1_315	MTEI01000001.1_312	MTEI01000001.1_314
2466	RS_GCF_000012505.1												NC_007513.1_1733	NC_007513.1_1735	NC_007513.1_1734
2467	RS_GCF_019029495.1												NZ_JAERQM010000001.1_801	NZ_JAERQM010000001.1_798	NZ_JAERQM010000001.1_800
2468	GB_GCA_015272325.1												JACYLU010000001.1_117	JACYLU010000001.1_115	JACYLU010000001.1_160
2469	GB_GCA_005503085.1												SCOI01000001.1_279	SCOI01000001.1_282	SCOI01000001.1_280
2470	GB_GCA_009924775.1												RFQY01000006.1_30	RFQY01000006.1_27	RFQY01000006.1_29
2471	GB_GCA_011390955.1												JAABRM010000028.1_2	JAABRM010000028.1_4	JAABRM010000005.1_157
2472	GB_GCA_016868355.1												VGHB01000008.1_44	VGHB01000008.1_41	VGHB01000008.1_43
2473	RS_GCF_000317435.1												NC_019751.1_3524	NC_019751.1_3526	NC_019751.1_1063
2474	GB_GCA_007121555.1												SKKH01000080.1_38	SKKH01000080.1_41	SKKH01000080.1_39
2475	GB_GCA_903944255.1												CAJARE010000327.1_5	CAJARE010000327.1_3	CAJARE010000327.1_4
2476	GB_GCA_016882315.1												VGQW01000006.1_101	VGQW01000006.1_99	VGQW01000006.1_100
2477	GB_GCA_903867885.1												CAIPTD010000121.1_2	CAIPTD010000023.1_7	CAIPTD010000062.1_1
2478	RS_GCF_000214035.2												NZ_AFHG01000059.1_297	NZ_AFHG01000059.1_294	NZ_AFHG01000059.1_296
2479	GB_GCA_018820395.1												JAHJOG010000202.1_32	JAHJOG010000225.1_2	JAHJOG010000202.1_33
2480	RS_GCF_002017865.1												NZ_MTJN01000002.1_865	NZ_MTJN01000002.1_868	NZ_MTJN01000002.1_866
2481	RS_GCF_014243445.1												NZ_JACLQD010000004.1_103	NZ_JACLQD010000004.1_99	NZ_JACLQD010000004.1_102
2482	RS_GCF_900156225.1												NZ_FTPK01000001.1_17	NZ_FTPK01000003.1_218	NZ_FTPK01000001.1_16
2483	RS_GCF_001904615.1												NZ_MRBY01000055.1_19	NZ_MRBY01000055.1_21	NZ_MRBY01000039.1_9
2484	RS_GCF_014698735.1												NZ_JACJTQ010000001.1_306	NZ_JACJTQ010000001.1_308	NZ_JACJTQ010000019.1_51
2485	RS_GCF_002368355.1												NZ_AP018281.1_650	NZ_AP018281.1_652	NZ_AP018281.1_3027
2486	GB_GCA_002293155.1												DBCQ01000061.1_19	DBCQ01000061.1_22	DBCQ01000061.1_20
2487	RS_GCF_018881505.1												NZ_JACVQC010000001.1_720	NZ_JACVQC010000001.1_723	NZ_JACVQC010000001.1_721
2488	GB_GCA_017642895.1												JAEPON010000003.1_13	JAEPON010000003.1_10	JAEPON010000003.1_12
2489	GB_GCA_900299005.1												OMID01000086.1_19	OMID01000086.1_16	OMID01000086.1_18
2490	GB_GCA_014376425.1												JACMRO010000236.1_1	JACMRO010000410.1_4	JACMRO010000410.1_2
2491	RS_GCF_003007785.1												NZ_PXOH01000008.1_152	NZ_PXOH01000008.1_150	NZ_PXOH01000013.1_64
2492	GB_GCA_018435665.1												JAHDND010000092.1_3	JAHDND010000139.1_39	JAHDND010000092.1_2
2493	RS_GCF_002215035.1												NZ_NKFP01000006.1_2455	NZ_NKFP01000006.1_2453	NZ_NKFP01000006.1_3637
2494	RS_GCF_009363655.1												NZ_CP045393.1_2787	NZ_CP045393.1_2790	NZ_CP045393.1_2788
2495	RS_GCF_016583625.1												NZ_NRRN01000026.1_13	NZ_NRRN01000026.1_16	NZ_NRRN01000026.1_14
2496	RS_GCF_014845115.1												NZ_NKUI01000053.1_58	NZ_NKUI01000053.1_61	NZ_NKUI01000053.1_59
2497	RS_GCF_900114315.1												NZ_FOSQ01000001.1_305	NZ_FOSQ01000001.1_308	NZ_FOSQ01000001.1_306
2498	RS_GCF_000014045.1												NC_008209.1_132	NC_008209.1_129	NC_008209.1_131
2499	RS_GCF_000332055.1												NZ_ALVZ01000211.1_37	NZ_ALVZ01000211.1_36	NZ_ALVZ01000184.1_14
2500	RS_GCF_014145225.1												NZ_JABVCQ010000050.1_3	NZ_JABVCQ010000002.1_86	NZ_JABVCQ010000011.1_51
2501	GB_GCA_001723855.1												MCBC01000014.1_14	MCBC01000014.1_13	MCBC01000014.1_15
2502	RS_GCF_003201865.1												NZ_QJJJ01000019.1_48	NZ_QJJJ01000019.1_51	NZ_QJJJ01000019.1_49
2503	RS_GCF_900107585.1												NZ_FNQM01000004.1_165	NZ_FNQM01000004.1_168	NZ_FNQM01000004.1_166
2504	RS_GCF_018129985.1												NZ_JAFCKT010000006.1_283	NZ_JAFCKT010000006.1_280	NZ_JAFCKT010000006.1_282
2505	RS_GCF_014643375.1												NZ_BMJJ01000004.1_153	NZ_BMJJ01000004.1_150	NZ_BMJJ01000004.1_152
2506	RS_GCF_000227745.2												NC_018012.1_2401	NC_018012.1_2398	NC_018012.1_2400
2507	RS_GCF_018619475.1												NZ_JAHFZG010000005.1_128	NZ_JAHFZG010000005.1_131	NZ_JAHFZG010000005.1_129
2508	RS_GCF_014192155.1												NZ_JACHXO010000005.1_312	NZ_JACHXO010000005.1_309	NZ_JACHXO010000005.1_311
2509	RS_GCF_002266435.2												NZ_CP029426.1_4713	NZ_CP029426.1_4710	NZ_CP029426.1_4712
2510	GB_GCA_903970625.1												CAJCJG010000044.1_8	CAJCJG010000044.1_5	CAJCJG010000044.1_7
2511	GB_GCA_903870955.1												CAIQEX010000199.1_10	CAIQEX010000064.1_1	CAIQEX010000064.1_3
2512	GB_GCA_903876715.1												CAIRBF010000435.1_4	CAIRBF010000330.1_1	CAIRBF010000435.1_3
2513	RS_GCF_002192535.1												NZ_NAIA01000003.1_416	NZ_NAIA01000003.1_419	NZ_NAIA01000003.1_417
2514	RS_GCF_003122245.1												NZ_QFAR01000001.1_824	NZ_QFAR01000001.1_820	NZ_QFAR01000001.1_822
2515	RS_GCF_000214075.1												NZ_AFJC01000012.1_39	NZ_AFJC01000012.1_37	NZ_AFJC01000012.1_67
2516	RS_GCF_001419985.1												NZ_LJAL01000001.1_264	NZ_LJAL01000001.1_261	NZ_LJAL01000001.1_263
2517	GB_GCA_017853245.1												JAFMJY010000010.1_7	JAFMJY010000010.1_10	JAFMJY010000010.1_8
2518	RS_GCF_007830545.1												NZ_VLLF01000006.1_39	NZ_VLLF01000006.1_42	NZ_VLLF01000006.1_40
2519	GB_GCA_018882485.1												VERU01000018.1_6	VERU01000018.1_9	VERU01000018.1_7
2520	RS_GCF_018128965.1												NZ_JAAEDH010000004.1_17	NZ_JAAEDH010000004.1_20	NZ_JAAEDH010000004.1_18
2521	GB_GCA_016706565.1												JADJJI010000001.1_47	JADJJI010000001.1_53	JADJJI010000001.1_49
2522	RS_GCF_019104745.1												NZ_JAHRWL010000001.1_1238	NZ_JAHRWL010000001.1_1235	NZ_JAHRWL010000001.1_1237
2523	RS_GCF_000021745.1												NC_011666.1_2043	NC_011666.1_2040	NC_011666.1_2042
2524	GB_GCA_012031975.1												JAAUSA010000004.1_44	JAAUSA010000004.1_45	JAAUSA010000194.1_2
2525	RS_GCF_000353285.1												NZ_KB731324.1_5193	NZ_KB731324.1_5195	NZ_KB731324.1_341
2526	RS_GCF_018882155.1												NZ_JACVPA010000001.1_509	NZ_JACVPA010000001.1_507	NZ_JACVPA010000001.1_508
2527	RS_GCF_015207505.1												NZ_JADEWT010000004.1_55	NZ_JADEWT010000004.1_53	NZ_JADEWT010000068.1_20
2528	RS_GCF_015207455.1												NZ_JADEWV010000211.1_4	NZ_JADEWV010000211.1_1	NZ_JADEWV010000053.1_22
2529	RS_GCF_014695295.1												NZ_JACJNY010000054.1_56	NZ_JACJNY010000054.1_58	NZ_JACJNY010000054.1_28
2530	GB_GCA_002690325.1												NZED01000018.1_35	NZED01000018.1_33	NZED01000018.1_34
2531	GB_GCA_002691345.1												NZHI01000059.1_5	NZHI01000059.1_7	NZHI01000059.1_6
2532	RS_GCF_019024325.1												NZ_JAFNJS010000007.1_178	NZ_JAFNJS010000007.1_175	NZ_JAFNJS010000007.1_177
2533	GB_GCA_001723845.1												MCBE01000066.1_3	MCBE01000032.1_3	MCBE01000066.1_4
2534	RS_GCF_017599385.1												NZ_JAGFPK010000002.1_64	NZ_JAGFPK010000002.1_67	NZ_JAGFPK010000002.1_65
2535	GB_GCA_903889595.1												CAISYI010000270.1_4	CAISYI010000158.1_3	CAISYI010000208.1_2
2536	GB_GCA_903905475.1												CAIVGK010000110.1_3	CAIVGK010000110.1_6	CAIVGK010000110.1_4
2537	RS_GCF_001542815.1												NZ_CP006992.1_4812	NZ_CP006992.1_4809	NZ_CP006992.1_4811
2538	GB_GCA_000063505.1												CT971583.1_673	CT971583.1_671	CT971583.1_672
2539	GB_GCA_903828235.1												CAIKLM010000167.1_27	CAIKLM010000167.1_24	CAIKLM010000167.1_26
2540	RS_GCF_013179805.1												NZ_SRRZ01000073.1_29	NZ_SRRZ01000073.1_31	NZ_SRRZ01000073.1_4
2541	RS_GCF_001890925.1												NZ_MLCB01000129.1_23	NZ_MLCB01000129.1_26	NZ_MLCB01000129.1_24
2542	GB_GCA_903844135.1												CAIMSN010000146.1_6	CAIMSN010000070.1_3	CAIMSN010000059.1_1
2543	RS_GCF_002949795.1												NZ_CP026692.1_2265	NZ_CP026692.1_2263	NZ_CP026692.1_4494
2544	GB_GCA_013002405.1												JABDKA010000086.1_2	JABDKA010000086.1_5	JABDKA010000086.1_3
2545	GB_GCA_000708525.1												JMRP01000001.1_15	JMRP01000001.1_18	JMRP01000001.1_16
2546	RS_GCF_008386575.1												NZ_VUOA01000016.1_163	NZ_VUOA01000016.1_160	NZ_VUOA01000016.1_162
2547	GB_GCA_016869715.1												VGDM01000045.1_15	VGDM01000045.1_12	VGDM01000045.1_14
2548	RS_GCF_014502795.1												NZ_JACVHF010000004.1_156	NZ_JACVHF010000004.1_155	NZ_JACVHF010000004.1_157
2549	RS_GCF_004346195.1												NZ_SMAK01000014.1_51	NZ_SMAK01000014.1_54	NZ_SMAK01000014.1_52
2550	GB_GCA_903877935.1												CAIRGA010000087.1_46	CAIRGA010000087.1_44	CAIRGA010000087.1_45
2551	RS_GCF_014280195.1												NZ_CP047960.1_1735	NZ_CP047960.1_1737	NZ_CP047960.1_1736
2552	RS_GCF_015207395.1												NZ_JADEWX010000077.1_19	NZ_JADEWX010000077.1_23	NZ_JADEWX010000071.1_25
2553	GB_GCA_903861575.1												CAIOUR010000065.1_2	CAIOUR010000276.1_3	CAIOUR010000276.1_1
2554	GB_GCA_009925585.1												RFYK01000101.1_4	RFYK01000101.1_2	RFYK01000101.1_3
2555	GB_GCA_015295805.1												DVEF01000081.1_29	DVEF01000081.1_31	DVEF01000028.1_6
2556	RS_GCF_000478825.2												NZ_CP007542.1_977	NZ_CP007542.1_979	NZ_CP007542.1_1403
2557	RS_GCF_000877395.1												NZ_JYFE01000060.1_86	NZ_JYFE01000060.1_83	NZ_JYFE01000060.1_85
2558	GB_GCA_011391125.1												JAABRE010000012.1_63	JAABRE010000012.1_65	JAABRE010000060.1_2
2559	GB_GCA_002696645.1												NZSA01000031.1_48	NZSA01000031.1_45	NZSA01000031.1_47
2560	RS_GCF_001423085.1												NZ_LMNU01000034.1_112	NZ_LMNU01000034.1_109	NZ_LMNU01000034.1_111
2561	RS_GCF_009664085.1												NZ_CP039268.1_2572	NZ_CP039268.1_2575	NZ_CP039268.1_2573
2562	GB_GCA_903889735.1												CAISYQ010000488.1_4	CAISYQ010000488.1_1	CAISYQ010000488.1_3
2563	GB_GCA_001657295.1												LYSW01000046.1_36	LYSW01000066.1_1	LYSW01000046.1_37
2564	RS_GCF_003020115.1												NZ_PYFX01000012.1_50	NZ_PYFX01000012.1_47	NZ_PYFX01000012.1_49
2565	GB_GCA_002928515.1												PERI01000002.1_100	PERI01000002.1_103	PERI01000002.1_101
2566	RS_GCF_002891535.1												NZ_PDZR01000024.1_30	NZ_PDZR01000024.1_27	NZ_PDZR01000024.1_29
2567	GB_GCA_002709955.1												PAQY01000022.1_220	PAQY01000022.1_217	PAQY01000022.1_219
2568	GB_GCA_002255955.1												NKIM01000014.1_63	NKIM01000014.1_66	NKIM01000014.1_64
2569	RS_GCF_016765655.1												NZ_JAETGP010000018.1_88	NZ_JAETGP010000018.1_91	NZ_JAETGP010000018.1_89
2570	GB_GCA_017643925.1												JAEPML010000025.1_22	JAEPML010000025.1_25	JAEPML010000025.1_23
2571	GB_GCA_006969625.1												CP030885.1_645	CP030885.1_642	CP030885.1_644
2572	GB_GCA_010671975.1												JAAHIA010000560.1_3	JAAHIA010000108.1_10	JAAHIA010000175.1_7
2573	RS_GCF_003574135.1												NZ_AP018341.1_521	NZ_AP018341.1_520	NZ_AP018341.1_763
2574	RS_GCF_001425165.1												NZ_LMDU01000017.1_104	NZ_LMDU01000017.1_107	NZ_LMDU01000017.1_105
2575	RS_GCF_001548375.1												NZ_AP017295.1_4067	NZ_AP017295.1_4069	NZ_AP017295.1_4535
2576	RS_GCF_002252675.1												NZ_NQKY01000024.1_32	NZ_NQKY01000024.1_30	NZ_NQKY01000024.1_31
2577	GB_GCA_003599455.1												QZKF01000082.1_68	QZKF01000082.1_71	QZKF01000082.1_69
2578	RS_GCF_003258945.1												NZ_QLIX01000015.1_105	NZ_QLIX01000015.1_102	NZ_QLIX01000015.1_104
2579	GB_GCA_001939945.1												MOEB01000023.1_25	MOEB01000023.1_28	MOEB01000023.1_26
2580	GB_GCA_019192585.1												JAHCMG010000173.1_5	JAHCMG010000173.1_2	JAHCMG010000173.1_4
2581	GB_GCA_013299165.1												JAAFKD010000007.1_135	JAAFKD010000007.1_137	JAAFKD010000007.1_101
2582	GB_GCA_014323675.1												JACONN010000005.1_771	JACONN010000005.1_768	JACONN010000003.1_390
2583	RS_GCF_001548115.1												NZ_AP014821.1_727	NZ_AP014821.1_725	NZ_AP014821.1_1282
2584	RS_GCF_000425365.1												NZ_AUDH01000025.1_39	NZ_AUDH01000025.1_36	NZ_AUDH01000025.1_38
2585	RS_GCF_900176465.1												NZ_FWXR01000036.1_13	NZ_FWXR01000036.1_10	NZ_FWXR01000036.1_12
2586	GB_GCA_002842205.1												PHCI01000012.1_55	PHCI01000012.1_58	PHCI01000012.1_56
2587	RS_GCF_001426225.1												NZ_LMRT01000001.1_1017	NZ_LMRT01000001.1_1014	NZ_LMRT01000001.1_1016
2588	GB_GCA_903934295.1												CAIZNI010000022.1_41	CAIZNI010000022.1_44	CAIZNI010000022.1_42
2589	RS_GCF_001693275.1												NZ_CP016477.1_2354	NZ_CP016477.1_2356	NZ_CP016477.1_1715
2590	RS_GCF_001423405.1												NZ_LMNS01000012.1_502	NZ_LMNS01000012.1_499	NZ_LMNS01000012.1_501
2591	GB_GCA_903931835.1												CAIZEE010000409.1_3	CAIZEE010000640.1_2	CAIZEE010000409.1_2
2592	GB_GCA_002783205.1												PFEY01000006.1_5	PFEY01000006.1_8	PFEY01000006.1_6
2593	RS_GCF_016583825.1												NZ_NRRV01000028.1_24	NZ_NRRV01000028.1_21	NZ_NRRV01000028.1_23
2594	RS_GCF_000378465.1												NZ_KB899935.1_20	NZ_KB899935.1_17	NZ_KB899935.1_19
2595	RS_GCF_001422885.1												NZ_LMMZ01000001.1_702	NZ_LMMZ01000001.1_705	NZ_LMMZ01000001.1_703
2596	GB_GCA_011524395.1												WTKN01000091.1_3	WTKN01000091.1_4	WTKN01000269.1_1
2597	GB_GCA_016702605.1												JADJDQ010000004.1_337	JADJDQ010000004.1_334	JADJDQ010000004.1_336
2598	RS_GCF_000515255.1												NZ_KI911559.1_964	NZ_KI911559.1_2887	NZ_KI911559.1_2885
2599	GB_GCA_009921785.1												RFXE01000373.1_2	RFXE01000092.1_2	RFXE01000373.1_1
2600	RS_GCF_001904655.1												NZ_MRCC01000008.1_211	NZ_MRCC01000008.1_209	NZ_MRCC01000008.1_3
2601	RS_GCF_003390845.1												NZ_QMEK01000001.1_1722	NZ_QMEK01000001.1_1719	NZ_QMEK01000001.1_1721
2602	RS_GCF_016106005.1												NZ_JACADR010000013.1_25	NZ_JACADR010000013.1_28	NZ_JACADR010000013.1_26
2603	GB_GCA_010692325.1												JAAHHW010000048.1_31	JAAHHW010000048.1_30	JAAHHW010000048.1_28
2604	RS_GCF_002356215.1												NZ_AP017959.1_470	NZ_AP017959.1_468	NZ_AP017959.1_1526
2605	RS_GCF_002355455.1												NZ_AP017375.1_264	NZ_AP017375.1_266	NZ_AP017375.1_4313
2606	RS_GCF_002532075.1												NZ_LYXE01000188.1_99	NZ_LYXE01000188.1_96	NZ_LYXE01000188.1_98
2607	RS_GCF_014696065.1												NZ_JACJPL010000026.1_358	NZ_JACJPL010000026.1_356	NZ_JACJPL010000015.1_289
2608	RS_GCF_014698115.1												NZ_JACJSJ010000004.1_98	NZ_JACJSJ010000004.1_96	NZ_JACJSJ010000003.1_51
2609	RS_GCF_014698145.1												NZ_JACJSM010000006.1_19	NZ_JACJSM010000006.1_25	NZ_JACJSM010000033.1_49
2610	RS_GCF_003217615.1												NZ_QJTP01000003.1_232	NZ_QJTP01000003.1_235	NZ_QJTP01000003.1_233
2611	RS_GCF_000423705.1												NZ_KE384083.1_481	NZ_KE384083.1_478	NZ_KE384083.1_480
2612	RS_GCF_004023665.1												NZ_SAUF01000005.1_352	NZ_SAUF01000005.1_349	NZ_SAUF01000005.1_351
2613	RS_GCF_003003925.1												NZ_PVWP01000006.1_144	NZ_PVWP01000006.1_142	NZ_PVWP01000006.1_143
2614	RS_GCF_000317695.1												NC_019771.1_4080	NC_019771.1_4082	NC_019771.1_5076
2615	RS_GCF_000317555.1												NC_019745.1_1355	NC_019745.1_1357	NC_019745.1_1606
2616	GB_GCA_001698425.1												MBRE01000037.1_104	MBRE01000037.1_107	MBRE01000059.1_19
2617	RS_GCF_017815135.1												NZ_JAGJCF010000002.1_348	NZ_JAGJCF010000002.1_345	NZ_JAGJCF010000002.1_347
2618	RS_GCF_900107145.1												NZ_FNOW01000001.1_56	NZ_FNOW01000001.1_59	NZ_FNOW01000001.1_57
2619	GB_GCA_903832325.1												CAILBC010000023.1_43	CAILBC010000023.1_40	CAILBC010000023.1_42
2620	RS_GCF_900110435.1												NZ_FODT01000003.1_479	NZ_FODT01000003.1_476	NZ_FODT01000003.1_478
2621	RS_GCF_014279835.1												NZ_CP047942.1_1827	NZ_CP047942.1_1829	NZ_CP047942.1_1828
2622	RS_GCF_014280175.1												NZ_CP047931.1_1740	NZ_CP047931.1_1742	NZ_CP047931.1_1741
2623	RS_GCF_001424705.1												NZ_LMRA01000048.1_148	NZ_LMRA01000048.1_145	NZ_LMRA01000048.1_147
2624	GB_GCA_903914615.1												CAIWPS010000081.1_14	CAIWPS010000402.1_3	CAIWPS010000402.1_5
